document_family,document_title,release,source_file,heading_line_number,section,detail_code,message_id,toc_message_name,toc_message_version,toc_page,detail_message_name,detail_message_version,direction,description,related_message_ids,functional_content_excerpt,has_functional_content,version_conflict_with_catalog,source_heading_line
office_locomotive,PTC Office-Locomotive Segment ICD,3.1,exports\manuals\icd_training\WCR-ICD-1214_Office-Locomotive_Segment_ICD__3.1_.txt,4695,1.6.40,L2I358,02088,Onboard Component Configuration Report,5,146,Onboard Component Configuration Report,5,locomotive_to_office,This message is sent from the Locomotive to the Office to report the current configuration information. This me ssage is sent in response to the Request Onboard Component Configuration (01088) message.,01088,"Field Size (Bytes) Type Description Railroad SCAC 4 Printable ASCII Railroad SCAC of the owning railroad for the locomotive if the reason for sending is ‘Unsolicited’ or the railroad which sent the Onboard Component Configuration Request if the reason for sending is ‘Solicited by a 01088 message’, left justified space filled ICD Version Length 1 Numeric Length of the ICD Version name (1 - 20) ICD Version Variable Printable ASCII Office-Locomotive Segment ICD Version Reason for Sending 1 Enumeration 0 - Not Used 1 - Unsolicited 2 - Solicited by a 01088 message Vendor Code 4 Printable ASCII Vendor Code, left justified space filled System Code 4 Printable ASCII System Code, left justified space filled Number of Components 1 Numeric Number of components included in this message (1 -> 255) For each Component Repeated as per ‘Number of Components’ Component 1 Numeric Numeric code for component, provided in Vendor Component Data Dictionary Number of Configuration Items 1 Numeric Number of Configuration items for this component. (0 -> 40) For each Configuration Item Repeated as per ‘Number of Configuration Items Configuration Item Code 1 Numeric Unique code number for the configuration item, provided in Vendor Component Data Dictionary Configuration Item Text Size 1 Numeric String length of the configuration item text up to 32 characters Configuration Item Text Variable Printable ASCII Description of configuration item, provided in Vendor Component Data Dictionary",True,False,1.6.40 L2I358 (02088) Onboard Component Configuration Report - Version 5
office_locomotive,PTC Office-Locomotive Segment ICD,3.1,exports\manuals\icd_training\WCR-ICD-1214_Office-Locomotive_Segment_ICD__3.1_.txt,4743,1.6.41,L2I71,02100,Client Fileset List-,5,147,Client Fileset List-,5,locomotive_to_office,This message is sent from the Locomotive to the Office to request the current fileset list. The Office responds with a Fileset List (01100) message.,01100,"Field Size (Bytes) Type Description Railroad SCAC 4 Printable ASCII Railroad SCAC of the railroad to which the fileset list is being sent, left justified space filled ICD Version Length 1 Numeric Length of the ICD Version name (1 - 20) ICD Version Variable Printable ASCII Office-Locomotive Segment ICD Version Owning RR SCAC 4 Printable ASCII Railroad SCAC of the owning railroad for the locomotive Sequence number 1 Numeric Sequence number used to match the request in the 02100 message with the 01100 response 0 - this message is an unsolicited status update or a response to a request non-zero - this message is a request for a Fileset List Repository Count 1 Numeric Number of repositories (0 -> 10) For each Repository Repeated as per ‘Repository Count’ Repository Name Length 1 Numeric Number of characters in the Repository Name (1 -> 50) Repository Name Variable Printable ASCII Repository Name Fileset Count 1 Numeric 0 -> 255 Fileset count For each Fileset Repeated as per ‘Fileset Count’ Flags 1 Numeric bit 0: not used bit 1: 1 = fileset downloaded / 0 = fileset not downloaded bit 2: 1 = fileset index downloaded only / 0 = all files downloaded bit 3 - 7: not used Fileset Index File Size 4 Numeric Size of the fileset index file MD5 16 Numeric MD5 sum over the Fileset contents",True,False,1.6.41 L2I71 (02100) Client Fileset List- Version 5
office_locomotive,PTC Office-Locomotive Segment ICD,3.1,exports\manuals\icd_training\WCR-ICD-1214_Office-Locomotive_Segment_ICD__3.1_.txt,4805,1.6.42,L2I72,02101,File Info Request,3,149,File Info Request,3,locomotive_to_office,This message is sent by the Locomotive to request download of a File set from the Office. The Office responds with the File Info (01101) message or a No File (01104) message if the requested file does not exist.,"01101,01104","Field Size (Bytes) Type Description Railroad SCAC 4 Printable ASCII Railroad SCAC of the railroad which sent the fileset list, left justified space filled Transaction ID 1 Numeric Transaction identifier set by the Locomotive Encryption Types Supported 1 Numeric Identifies Encryption Options that the Client can support Bit 0: set to 1, ignored Bit 1: 1 = AES128 with OPK / 0 = not supported Bit 2: reserved for enum (2) Bit 3: reserved for enum (3) Bit 4: reserved for enum (4) Bit 5: reserved for enum (5) Bit 6: reserved for enum (6) Bit 7: reserved for enum (7) Compression Types Supported 1 Numeric Identifies Compression Options that the Client can support Bit 0: set to 1, ignored Bit 1: 1 = GZIP / 0 = not supported Bit 2: reserved for enum (2) Bit 3: reserved for enum (3) Bit 4: reserved for enum (4) Bit 5: reserved for enum (5) Bit 6: reserved for enum (6) Bit 7: reserved for enum (7) File Pathname Variable Printable ASCII Full file pathname, maximum string length of 1024",True,False,1.6.42 L2I72 (02101) File Info Request - Version 3
office_locomotive,PTC Office-Locomotive Segment ICD,3.1,exports\manuals\icd_training\WCR-ICD-1214_Office-Locomotive_Segment_ICD__3.1_.txt,4855,1.6.43,L2I73,02102,File Part Checksum Request,2,151,File Part Checksum Request,2,locomotive_to_office,This message is sent by the Locomotive to request information on the ch ecksum over a portion of a file that is available for transfer to aid in resuming download of the file. The Office responds with the File Part Checksum (01102) message.,01102,"Field Size (Bytes) Type Description Railroad SCAC 4 Printable ASCII Railroad SCAC of the railroad which sent the file info, left justified space filled Transaction ID 1 Numeric Transaction identifier from the File Info message Offset 4 Numeric Offset into the file Suggested Delta 2 Numeric Desired offset difference between MD5 checksums",True,False,1.6.43 L2I73 (02102) File Part Checksum Request - Version 2
office_locomotive,PTC Office-Locomotive Segment ICD,3.1,exports\manuals\icd_training\WCR-ICD-1214_Office-Locomotive_Segment_ICD__3.1_.txt,4877,1.6.44,L2I74,02103,File Data Request,2,152,File Data Request,2,locomotive_to_office,This message is sent by the Locomotive to the Office to request a data chunk for a specified file and offset. The Office responds with a File Data (01103) message.,01103,"Field Size (Bytes) Type Description Railroad SCAC 4 Printable ASCII Railroad SCAC of the railroad which sent the file info, left justified space filled Transaction ID 1 Numeric Transaction identifier from the associated File Info message Offset 4 Numeric Offset of the data within the file Maximum data size 2 Numeric Maximum size of the data",True,False,1.6.44 L2I74 (02103) File Data Request - Version 2
office_locomotive,PTC Office-Locomotive Segment ICD,3.1,exports\manuals\icd_training\WCR-ICD-1214_Office-Locomotive_Segment_ICD__3.1_.txt,4898,1.6.45,L2I75,02104,File Complete,2,153,File Complete,2,locomotive_to_office,This message is sent to notify the Office that the Locomotive has the up -to-date file.,,"Field Size (Bytes) Type Description Railroad SCAC 4 Printable ASCII Railroad SCAC of the railroad which sent the file data, left justified space filled Transaction ID 1 Numeric Transaction identifier from the associated File Info message",True,False,1.6.45 L2I75 (02104) File Complete - Version 2
office_locomotive,PTC Office-Locomotive Segment ICD,3.1,exports\manuals\icd_training\WCR-ICD-1214_Office-Locomotive_Segment_ICD__3.1_.txt,4916,1.6.46,L2I473,02105,File Download Failed,3,154,File Download Failed,3,locomotive_to_office,This message is sent to notify the Office that the Locomotive cannot download files at this time.,01100,"Field Size (Bytes) Type Description Railroad SCAC 4 Printable ASCII Railroad SCAC of the railroad managing the file, left justified space filled Transaction ID 1 Numeric Transaction identifier from the associated File Info message Reason for Sending 1 Enumeration 0 - Not Used 1 - Insufficient space 2 - Corrupt File 3 - Reserved Total Space 4 Numeric Total space allowed for MDM file downloads in kB Space Available 4 Numeric Available space for MDM file downloads in kB Number of Railroads 1 Numeric Number of railroads (1 -> 30) For each Railroad Repeated as per ‘Number of Railroads’ Railroad SCAC 4 Printable ASCII Railroad SCAC, left justified space filled Total Fileset Size 4 Numeric Size, in bytes, of all files designated by the railroad in the last received Fileset List (01100) message",True,False,1.6.46 L2I473 (02105) File Download Failed - Version 3
office_locomotive,PTC Office-Locomotive Segment ICD,3.1,exports\manuals\icd_training\WCR-ICD-1214_Office-Locomotive_Segment_ICD__3.1_.txt,4951,1.6.47,L2I76,02120,File Info,3,155,File Info,3,locomotive_to_office,This message is sent by the Locomotive to provide information on a file that is available for transfer. It is s ent in response to the File Request (01120) message.,01120,"Field Size (Bytes) Type Description Railroad SCAC 4 Printable ASCII Railroad SCAC of the railroad which sent the file request, left justified space filled Transaction ID 1 Numeric Transaction identifier from the File Request message File Size 4 Numeric File size File MD5 16 Numeric MD5 sum over the file contents File Pathname Variable Printable ASCII Full file pathname, maximum string length of 1024",True,False,1.6.47 L2I76 (02120) File Info - Version 3
office_locomotive,PTC Office-Locomotive Segment ICD,3.1,exports\manuals\icd_training\WCR-ICD-1214_Office-Locomotive_Segment_ICD__3.1_.txt,4978,1.6.48,L2I77,02121,No File,2,156,No File,2,locomotive_to_office,This message is sent by the Locomotive to indicate that there are no matches to the pattern described in the Fil e Request (01120) message left to process.,01120,"Field Size (Bytes) Type Description Railroad SCAC 4 Printable ASCII Railroad SCAC of the railroad which sent the file request, left justified space filled Transaction ID 1 Numeric Matches the Transaction ID in the File Request message",True,False,1.6.48 L2I77 (02121) No File - Version 2
office_locomotive,PTC Office-Locomotive Segment ICD,3.1,exports\manuals\icd_training\WCR-ICD-1214_Office-Locomotive_Segment_ICD__3.1_.txt,4997,1.6.49,L2I78,02122,File Data,2,157,File Data,2,locomotive_to_office,This message is sent to the Office to provide the data chunk from a file at a specified index as requested in the File Data Request (01122) message.,01122,"Field Size (Bytes) Type Description Railroad SCAC 4 Printable ASCII Railroad SCAC of the railroad which sent the file data request, left justified space filled Transaction ID 1 Numeric Transaction identifier from the associated File Info message Offset 4 Numeric Offset of the data within the file Size of data 2 Numeric Size of data (0 - 8092 bytes) Data Variable Numeric Data bytes CRC 4 CRC-32 CRC around the ‘Data’ field",True,False,1.6.49 L2I78 (02122) File Data - Version 2
office_locomotive,PTC Office-Locomotive Segment ICD,3.1,exports\manuals\icd_training\WCR-ICD-1214_Office-Locomotive_Segment_ICD__3.1_.txt,5058,1.8.1,L2I406,02500,WSRS Subscribe,1,161,WSRS Subscribe,1,locomotive_to_office,This message is sent to WSRS to subscribe for WIUStatus messages for a WIU.,,Field Size (Bytes) Type Description WIU ID 8 Numeric WIU ID for which the locomotive is subscribing. Right justified and padded with leading zeros. Subscription Timeframe 2 Numeric Time in seconds the WSRS should consider this subscription valid,True,False,1.8.1 L2I406 (02500) WSRS Subscribe - Version 1
office_locomotive,PTC Office-Locomotive Segment ICD,3.1,exports\manuals\icd_training\WCR-ICD-1214_Office-Locomotive_Segment_ICD__3.1_.txt,5074,1.8.2,L2I407,02501,WSRS Unsubscribe,1,162,WSRS Unsubscribe,1,locomotive_to_office,This message is sent to the WSRS to unsubscribe for WIUStatus messages for a WIU.,"01005,01100,02005,02100",Field Size (Bytes) Type Description WIU ID 8 Numeric WIU ID to be unsubscribed. Right justified and padded with leading zeros.,True,False,1.8.2 L2I407 (02501) WSRS Unsubscribe - Version 1
office_locomotive,PTC Office-Locomotive Segment ICD,3.1,exports\manuals\icd_training\WCR-ICD-1214_Office-Locomotive_Segment_ICD__3.1_.txt,412,1.5.1,L2I1,01000,Verify Employee Info Response,3,14,Verify Employee Info Response,3,office_to_locomotive,This message is sent to the Locomotive to report the verification status of employee data sent to the Office in the Verify Employee Info Request (02000) message.,"02000,02050,02061","Field Size (Bytes) Type Description Railroad SCAC 4 Printable ASCII Railroad SCAC of the railroad to which the employee information verification request was sent, left justified space filled Verification Status 1 Enumeration 0 - Not used 1 - Employee info verified 2 - Employee info not verified Employee Identifier Length 1 Numeric String length of the Employee Identifier up to 8 characters Employee Identifier Variable Printable ASCII Employee identifier Employee First Name Size 1 Numeric Size of employee first name up to 20 characters Employee First Name Variable Printable ASCII Employee first name Employee Middle Initial Size 1 Numeric Size of employee middle initial up to 1 character Employee Middle Initial Variable Printable ASCII Employee middle initial Employee Last Name Size 1 Numeric Size of employee last name up to 32 characters Employee Last Name Variable Printable ASCII Employee Last Name Size of Reason Text 1 Numeric Size of text following up to 45 characters Reason Text Variable Printable ASCII Text describing reason employee info was not verified",True,False,1.5.1 L2I1 (01000) Verify Employee Info Response - Version 3
office_locomotive,PTC Office-Locomotive Segment ICD,3.1,exports\manuals\icd_training\WCR-ICD-1214_Office-Locomotive_Segment_ICD__3.1_.txt,463,1.5.2,L2I2,01001,Train ID List,2,16,Train ID List,2,office_to_locomotive,This message is sent to the Locomotive to provide a list of train symbols to which the Locomotive is assigned. It is sent in response to the Request Train ID List (02001) message.,02001,"Field Size (Bytes) Type Description Railroad SCAC 4 Printable ASCII Railroad SCAC of the railroad to which the train ID list request was sent, left justified space filled Number of Train IDs 1 Numeric Number of train IDs (0 -> 12) For each Train ID Repeated as per ‘Number of Train IDs’ Train ID Length 1 Numeric Train ID length up to 30 characters Train ID Variable Printable ASCII Train ID with length as defined in ‘Train ID Length’ field Display Train ID Length 1 Numeric Display Train ID length up to 30 characters Display Train ID Variable Printable ASCII Display Train ID with length as defined in ‘Display Train ID Length’ field",True,False,1.5.2 L2I2 (01001) Train ID List - Version 2
office_locomotive,PTC Office-Locomotive Segment ICD,3.1,exports\manuals\icd_training\WCR-ICD-1214_Office-Locomotive_Segment_ICD__3.1_.txt,493,1.5.3,L2I3,01003,Request Selected Train ID,2,17,Request Selected Train ID,2,office_to_locomotive,Sent from the Office to the Locomotive to request the Selected Train ID (02003) message.,02003,"Field Size (Bytes) Type Description Railroad SCAC 4 Printable ASCII Railroad SCAC of the railroad requesting the train ID, left justified space filled",True,False,1.5.3 L2I3 (01003) Request Selected Train ID - Version 2
office_locomotive,PTC Office-Locomotive Segment ICD,3.1,exports\manuals\icd_training\WCR-ICD-1214_Office-Locomotive_Segment_ICD__3.1_.txt,511,1.5.4,L2I4,01004,Confirmation of Selected Train ID,3,18,Confirmation of Selected Train ID,3,office_to_locomotive,Sent from the Office to the Locomotive to confirm receipt of the Selected Train ID (02003) message.,02003,"Field Size (Bytes) Type Description Railroad SCAC 4 Printable ASCII Railroad SCAC of the railroad to which the selected train ID message was sent, left justified space filled",True,False,1.5.4 L2I4 (01004) Confirmation of Selected Train ID - Version 3
office_locomotive,PTC Office-Locomotive Segment ICD,3.1,exports\manuals\icd_training\WCR-ICD-1214_Office-Locomotive_Segment_ICD__3.1_.txt,528,1.5.5,L2I5,01005,Configuration Version List,4,19,Configuration Version List,4,office_to_locomotive,Sent from the Office to the Locomotive to provide information on the Locomotive configuration versions. This message is sent in response to the Configuration Version List Request (02005) message.,02005,"Field Size (Bytes) Type Description Railroad SCAC 4 Printable ASCII Railroad SCAC of the railroad to which the configuration version list request was sent, left justified space filled Number of Repositories 1 Numeric Number of repositories (1 -> 4) For each Repository Repeated as per ‘Number of Repositories’ Repository Name Length 1 Numeric String length of the repository name up to 50 characters Repository Name Variable Printable ASCII Repository name Number of Fileset Versions 1 Numeric Number of preferred or acceptable versions for the repository (0 -> 10) For each Fileset Version Fileset Version Length 1 Numeric String length of the version up to 20 characters Fileset Version Variable Printable ASCII Version string Fileset MD5 4 Numeric First four bytes of the MD5 hash over the fileset Fileset Status 1 Enumeration 0 - Not Used 1 - Preferred 2 - Acceptable Configuration Version List CRC 4 CRC-32 CRC over all of the above fields",True,False,1.5.5 L2I5 (01005) Configuration Version List - Version 4
office_locomotive,PTC Office-Locomotive Segment ICD,3.1,exports\manuals\icd_training\WCR-ICD-1214_Office-Locomotive_Segment_ICD__3.1_.txt,568,1.5.6,L2I7,01007,Train Subdivision/District List,4,20,Train Subdivision/District List,4,office_to_locomotive,This message is sent to the Locomotive to provide a list of PTC subdivisions/districts for which the Locomotive needs mandatory directives. It is sent in response to the Request Train Subdivision/District List (02007) message. It is also sent unsolicited if the Office receives a change in the train subdivision/district list to distribute to the Locomotive. The Locomotive confirms receipt of an unsolicited message with the Confirmation of Train Subdivision/District List (02008) message.,"01021,02007,02008","Field Size (Bytes) Type Description Reason for Sending 1 Enumeration 0 - Not used 1 - Solicited 2 - Unsolicited THIS FIELD IS NOT INCLUDED IN THE CRC Subdivision / District List (02008) message should be directed (0 -> 65535) see design notes below THIS FIELD IS NOT INCLUDED IN THE CRC Railroad SCAC 4 Printable ASCII Railroad SCAC of the railroad providing the list of subdivisions/districts, left justified space filled Number of PTC Subdivisions / Districts 1 Numeric Number of PTC subdivisions/districts in the Subdivision/District list up to 99 For each PTC Subdivision / District Repeated as per ‘Number of PTC Subdivisions / Districts’ Track Data Version 4 Numeric Track Data version for subdivision/district CRC around Track Data 4 CRC-32 CRC-32 around the Track Data CRC 4 CRC-32 The CRC applies to all the fields from the ‘Railroad SCAC’ through ‘CRC around Track Data’",True,False,1.5.6 L2I7 (01007) Train Subdivision/District List - Version 4
office_locomotive,PTC Office-Locomotive Segment ICD,3.1,exports\manuals\icd_training\WCR-ICD-1214_Office-Locomotive_Segment_ICD__3.1_.txt,615,1.5.7,L2I8,01010,Command/Confirm Locomotive System State,3,22,Command/Confirm Locomotive System State,3,office_to_locomotive,This message is sent to the Locomotive either unsolicited in order to command the Locomotive to become non -controlling or in response to the Locomotive System State (02010) message to confirm receipt of the message.,02010,"Field Size (Bytes) Type Description Railroad SCAC 4 Printable ASCII Railroad SCAC of the railroad commanding/confirming the locomotive system state, left justified space filled Reason for Sending 1 Enumeration 0 - Not used 1 - Command locomotive system state to Non-controlling 2 - Confirm receipt of 02010 message Reason Text Length 1 Numeric Size of text following up to 50 characters Reason Text Variable Printable ASCII Reason text to be displayed to the crew when the office commands the locomotive system state to non-controlling",True,False,1.5.7 L2I8 (01010) Command/Confirm Locomotive System State - Version 3
office_locomotive,PTC Office-Locomotive Segment ICD,3.1,exports\manuals\icd_training\WCR-ICD-1214_Office-Locomotive_Segment_ICD__3.1_.txt,642,1.5.8,L2I9,01011,Confirmation of Departure Test Report,3,23,Confirmation of Departure Test Report,3,office_to_locomotive,"This message is sent from Office to the Locomotive to confirm receipt of the Departure Test Report ( 02011) message and to provide, if possible, a text description of the departure test location.",,"Field Size (Bytes) Type Description Railroad SCAC 4 Printable ASCII Railroad SCAC of the railroad to which the departure test was reported, left justified space filled Departure Test Location Text Length 1 Numeric Size of text following up to 45 characters Departure Test Location Text Variable Printable ASCII Text description of departure test location",True,False,1.5.8 L2I9 (01011) Confirmation of Departure Test Report - Version 3
office_locomotive,PTC Office-Locomotive Segment ICD,3.1,exports\manuals\icd_training\WCR-ICD-1214_Office-Locomotive_Segment_ICD__3.1_.txt,668,1.5.9,L2I492,01012,Ancillary Subdivision/District Version,1,24,Ancillary Subdivision/District Version,1,office_to_locomotive,This message is sent from the Office to the Locomotive to provide track data version information for an ancilla ry subdivision/district. This message is sent in response to a Request Ancillary Subdivision/District Version (02012) message.,02012,"Field Size (Bytes) Type Description Railroad SCAC 4 Printable ASCII Railroad SCAC of the railroad that operates the ancillary subdivision/district, left justified space filled subdivision/district Track Data Version 4 Numeric Track data version for the ancillary subdivision/district CRC around Track Data 4 CRC-32 CRC around the track data for the ancillary subdivision/district Reason for Sending 1 Enumeration 0 - Not used 1 - Providing subdivision/district version 2 - Unknown subdivision/district requested",True,False,1.5.9 L2I492 (01012) Ancillary Subdivision/District Version - Version 1
office_locomotive,PTC Office-Locomotive Segment ICD,3.1,exports\manuals\icd_training\WCR-ICD-1214_Office-Locomotive_Segment_ICD__3.1_.txt,696,1.5.10,L2I10,01020,Confirmation of Poll Registration,4,25,Confirmation of Poll Registration,4,office_to_locomotive,Sent by the Office to the Locomotive to confirm receipt of the Poll Registration ( 02020) message.,,"Field Size (Bytes) Type Description Railroad SCAC 4 Printable ASCII Railroad SCAC of the railroad to which the poll registration was sent, left justified space filled Reason for Sending 1 Enumeration 0 - Not Used 1 - Confirm receipt of valid poll registration 2 - NAK - invalid subdivision/district list 3 - NAK - invalid subdivision/district ID 4 - Reserved 5 - NAK - Other 6 - NAK - office does not support poll registration for ancillary subdivisions/districts Track Data Version 4 Numeric Track Data version for subdivision/district CRC around Track Data 4 CRC-32 CRC-32 around the Track Data Poll Rate 1 Numeric Specified poll rate for the subdivision in minutes (0->60)",True,False,1.5.10 L2I10 (01020) Confirmation of Poll Registration - Version 4
office_locomotive,PTC Office-Locomotive Segment ICD,3.1,exports\manuals\icd_training\WCR-ICD-1214_Office-Locomotive_Segment_ICD__3.1_.txt,730,1.5.11,L2I11,01021,Office Segment Poll,5,26,Office Segment Poll,5,office_to_locomotive,Sent by the Office to the Locomotive to provide information on the current set of mandatory directives and track data for one or more subdivisions / districts and the status of control points for which the Locomotive has registered within those subdivisions / districts. The Locomotive registers for polls for a specific subdivision / district with the Poll Registration (02020) message.,02020,"Field Size (Bytes) Type Description Railroad SCAC 4 Printable ASCII Railroad SCAC of the railroad to which the poll registration was sent, left justified space filled Train Subdivision/District List CRC 4 CRC-32 CRC calculated over the train subdivision/district list received in the Train Subdivision/District List message Configuration Version List CRC 4 CRC-32 CRC calculated over the list of configuration versions in the 01005 message Number of PTC Subdivisions / Districts 1 Numeric Number of PTC subdivisions or districts up to 99 For each PTC Subdivision / District Repeated as per ‘Number of PTC Subdivisions / Districts’ Office state 1 Enumeration 0 - Not used 1 - Explicit 2 - Non-explicit 3 - Synchronizing 4 - No CAD support Dataset CRC 4 CRC-32 CRC calculated over track data and all mandatory directive datasets and text for the subdivision / district which are expected to be onboard IC3 Uniqueness Index 1 Numeric An ever-changing value that is included in the Composite CRC Composite CRC 4 CRC-32 CRC calculated over IC3 Authority CRCs and IC3 Bulletin CRCs",True,False,1.5.11 L2I11 (01021) Office Segment Poll - Version 5
office_locomotive,PTC Office-Locomotive Segment ICD,3.1,exports\manuals\icd_training\WCR-ICD-1214_Office-Locomotive_Segment_ICD__3.1_.txt,801,1.5.12,L2I12,01022,Current Dataset List,4,28,Current Dataset List,4,office_to_locomotive,Sent to the Locomotive to provide the current list of mandatory directives and track data that should be onboard for a given subdivision / district. This message is sent in response to the Request Current Dataset List (02022) message.,"01021,02022","Field Size (Bytes) Type Description Railroad SCAC 4 Printable ASCII Railroad SCAC of the railroad that operates the subdivision / district, left justified space filled Dataset CRC 4 CRC-32 See design notes Number of Authorities 1 Numeric 0 -> 99 Number of authorities For each authority Repeated as per ‘Number of Authorities’ CRC around Authority Dataset 4 CRC-32 CRC-32 around the Authority data Number of Bulletins 1 Numeric 0 -> 255 Number of bulletins For each bulletin Repeated as per ‘Number of Bulletins CRC around Bulletin Dataset 4 CRC-32 CRC-32 around the Bulletin data Track Data Version 4 Numeric Track Data version for PTC subdivision / district CRC around Track Data 4 CRC-32 CRC-32 around the Track Data",True,False,1.5.12 L2I12 (01022) Current Dataset List - Version 4
office_locomotive,PTC Office-Locomotive Segment ICD,3.1,exports\manuals\icd_training\WCR-ICD-1214_Office-Locomotive_Segment_ICD__3.1_.txt,834,1.5.13,L2I13,01030,Train Consist,6,29,Train Consist,6,office_to_locomotive,This message is sent to the Locomotive to provide Consist data. This message is sent in response to the Request Train Consist (02030) message. It is also sent unsolicited when the Office has new Consist data to distribute to the Locomotive. The Locomotive confirms receipt of the message with a Confirmation of Train Consist (02031) message.,"02030,02031","Field Size (Bytes) Type Description Reason for sending 1 Enumeration 0 - Not used 1 - Response to locomotive request with CAD provided consist 2 - Response to locomotive request, no consist data available 3 - Unsolicited Railroad SCAC 4 Printable ASCII Railroad SCAC of the railroad to which the request for train consist was sent, left justified space filled Train Type 1 Enumeration 0 - Unknown 1 - Freight 2 - Passenger 3 - Intermodal 4 - High Speed Passenger 5 - Tilt Train 6 - Commuter Lead Locomotive Orientation 1 Enumeration 0 - Unknown 1 - Front 2 - Back Number of Locomotives 1 Numeric (1 - 24) All locomotive identifiers in train For each Locomotive: Repeated as per ‘Number of Locomotives’ Locomotive ID 10 Printable ASCII Locomotive ID Locomotive Position in Train 2 Numeric (1 - 999) Position of the locomotive in the train Tonnage of Locomotive 2 Numeric (50 - 400) short tons Locomotive Status 1 Enumeration 0 - Unknown 1 - Run 2 - Isolated Locomotive Length 1 Numeric (40 - 150) feet Locomotive Horsepower 2 Numeric (0 - 10,000) horsepower Locomotive Braking Force 4 Numeric (0-100,000) lbs Locomotive Axle Count 1 Numeric (4-6) axles Dynamic Brake Status 1 Enumeration 0 - Unknown 1 - Cutin 2 - Cutout Release 3.1 10/20/2017 Field Size (Bytes) Type Description The “0 - Unknown” is to be used when a RR does not support this field. Trailing Tonnage 2 Numeric (0 - 45,000) short tons Number of Operative Brakes 2 Numeric (0 - 999) operative brakes Number of Axles 2 Numeric (0 - 3996) axles excluding the locomotives listed under the ‘Number of Locomotives’ field above Train Length 2 Numeric (40 - 21,000) feet - Total train length (locomotives and cars) Loaded Car Count 2 Numeric (0 - 999) Empty Car Count 2 Numeric (0 - 999) Total Braking Force 4 Numeric (0 - 30,000,000) lbs - Total braking force for the train excluding the locomotives listed under the ‘Number of Locomotives’ field above Maximum Train Speed 1 Numeric (0 - 125) MPH - Maximum train speed Number of Train Restri",True,False,1.5.13 L2I13 (01030) Train Consist - Version 6
office_locomotive,PTC Office-Locomotive Segment ICD,3.1,exports\manuals\icd_training\WCR-ICD-1214_Office-Locomotive_Segment_ICD__3.1_.txt,927,1.5.14,L2I14,01033,Confirmation of Onboard Train Consist,3,32,Confirmation of Onboard Train Consist,3,office_to_locomotive,This message is sent from the Office to the Locomotive to confirm receipt of the Onboard Train Consist ( 02032) message.,,"Field Size (Bytes) Type Description Railroad SCAC 4 Printable ASCII Railroad SCAC of the railroad to which the onboard train consist message was sent, left justified space filled Acknowledgement Indication 1 Enumeration 0 - Not used 1 - Acknowledged 2 - Reserved 3 -Reserved 4 - NAK - Other reasons 5 -Reserved",True,False,1.5.14 L2I14 (01033) Confirmation of Onboard Train Consist - Version 3
office_locomotive,PTC Office-Locomotive Segment ICD,3.1,exports\manuals\icd_training\WCR-ICD-1214_Office-Locomotive_Segment_ICD__3.1_.txt,950,1.5.15,L2I15,01040,Request Crew Acknowledgement of Bulletin,3,33,Request Crew Acknowledgement of Bulletin,3,office_to_locomotive,This message is sent to the Locomotive to request crew acknowledgement of a bulletin item. T he Locomotive confirms receipt of the message with the Confirmation of Crew Acknowledgement of Bulletin ( 02040) message.,,"Field Size (Bytes) Type Description Railroad SCAC 4 Printable ASCII Railroad SCAC of the railroad that issued or will be issuing the bulletin, left justified space filled Crew Action Required Flag 1 Enumeration 0 - Not used 1 - No crew action required (see design notes) 2 - Reserved 3 - Crew acknowledge 4 - Reserved",True,False,1.5.15 L2I15 (01040) Request Crew Acknowledgement of Bulletin - Version 3
