"UID","ControlPoint","Name","Type","LX","LY","RX","RY","LeftLink","RightLink","LeftAltLink","RightAltLink","AltLinkOne","AltLinkTwo","Codeline","PIND","PCTL","SIND","SCTL","TIND","TCTL","LeftLimitRange","RightLimitRange","LeftLimitMPRange","RightLimitMPRange","AuthorityType","TrkName","LeftLimitName","RightLimitName","TerritoryAssignment","Subdivision","SlottingTK","TrackLength","DeviceBlocking","FieldBlocking","FoulTime","TrackPermit","TrackTime","Traffic","FBZ","FBK","TimeZone","TrackLock","TrackLockBit","TrackUID","OSReporting","GraphicGroup","ScreenRegion","LossOfShunt","FBZ2","FBK2","ReleaseTrainIDTrack","DisallowTNTOnSplit","BlueFlag","OCS","TrackSpeeds","PassRedSignalAlertOff","Notes","SlotFieldTraffic","PTCBlockID","RefuseOpposingAuthoritiesFromLeft","RefuseOpposingAuthoritiesFromRight","AllowOpposingAuthorityCreationToLeft","AllowOpposingAuthorityCreationToRight","HoldingSignalSlottingTrack","HoldingSignalOSLeftBoundReporting","HoldingSignalOSRightBoundReporting","OverrideLeftTrafficCheck","OverrideRightTrafficCheck","TrackBlockingReferences","MatchMode","MilePostSuffix","TurnOutTrack","AltLinkThree","AltLinkFour","HAZMATAlarming","FoulingTrackSPMS","RouteName","RouteBlocking","TrackIntegrityZone","TrackIntegrityZoneUID","TrackIntegrityZoneName","TIZMonitorModeTimeOut","AuthorityConfirmationRequired","AlternateTrackNames","AlternateTrackAbbreviation","AllowMainTrackEntrance","MainTrackEntrancePoints","AllowForceOperationsToTWC","EnableAbsolutePermissiveBlock","AbsolutePermissiveBlockPTCUID","LineSegmentGroupUID","DerailmentDetectorEnabled","DerailmentDetectorIndBit","DerailmentDetectorCtlBit","DerailmentDetectorInhibited","MilepostPrefix","AdditionalReferenceUID","EnablePositionReporting","TrackNameAlias","EnableNonControlledSiding","EnableControlledSiding","DisallowLeftSignalRequestOnOccupancy","DisallowRightSignalRequestOnOccupancy","TrackSpeedAverage","TrackSpeedMaximum","TrackElevationAverage","TrackElevationMaximum","TrackElevationAscending","TrackSpeedMaximumFreight","TrackSpeedMaximumPassengar","QIND","QCTL","PTCTrackType","JointControl","TMPSEnabled","TMPSCircuitName","TMPSLinkLeft","TMPSLinkRight","TMPSLinkAlt1","TMPSLinkAlt2","TMPSLinkAlt3","TMPSLinkAlt4","LatitudeLeft","LongitudeLeft","LatitudeRight","LongitudeRight","ForceIgnoreTrainDirectionChange","SuppressAuthorityRelease","TrackWarrantEnforcementEnabled","RailroadUniqueIdentifierName","DisallowBulletin","DisallowEntryExitSelection","LocationName1","LocationValue1","LocationName2","LocationValue2","ExcludeFromPTCSegments","DisallowTrainTypes","LeftDarkAreaFlag","LeftDarkShelfTrack","RightDarkAreaFlag","RightDarkShelfTrack","ManualInterlocking","EATCEnable"
"200274","200012","1ESTK","T","720","470","790","470","200261","200272","0","0","0","0","17","9;1;200012;0017","0;1;200012;0017","0;1;200012;0017","0;1;200012;0017","0;1;200012;0017","0;1;200012;0017","0","0","110.2","110.5","CTC","MT1","WBNS, CIVIC CTR VISTA","CP AVENUE","200","1","False","0","True","False","True","False","True","True","0;0;0;0|","0;0;0;0","PACIFIC","False","0;0;0;0","0","False","1","9","0","0;0;0;0|","0;0;0;0","False","False","False","False","40|30|20|10","False","NONE","False","0","False","False","False","False","False","False","False","False","False","","False","","False","0","0","False","False","ROUTE NAME","False","False","0","","450","False","","","False","","False","False","0","","False","0;0;0;0","0;0;0;0",,"",,"False","MT1","False","False","False","False","0","0","0","0","False","0","0","","0;1;200012;0017","NONE","False","False","","0","0","0","0","0","0","0","0","0","0","False","False","False","","False","False","","","","","True","","False",,"False",,"False","False"
"200275","200012","2ESTK","T","720","525","790","525","200260","200273","0","0","0","0","17","10;1;200012;0017","0;1;200012;0017","0;1;200012;0017","0;1;200012;0017","0;1;200012;0017","0;1;200012;0017","0","0","110.2","110.5","CTC","MT2","WBNS, CIVIC CTR VISTA","CP AVENUE","200","1","False","0","True","False","True","False","True","True","0;0;0;0|","0;0;0;0","PACIFIC","False","0;0;0;0","0","False","1","10","0","0;0;0;0|","0;0;0;0","False","False","False","False","40|30|20|10","False","NONE","False","0","False","False","False","False","False","False","False","False","False","","False","","False","0","0","False","False","ROUTE NAME","False","False","0","","450","False","","","False","","False","False","0","","False","0;0;0;0","0;0;0;0",,"",,"False","MT2","False","False","False","False","0","0","0","0","False","0","0","","0;1;200012;0017","NONE","False","False","","0","0","0","0","0","0","0","0","0","0","False","False","False","","False","False","","","","","True","","False",,"False",,"False","False"
"200276","200014","BSTK","T","1120","470","1190","470","200265","200278","0","0","0","0","19","6;1;200014;19","0;1;200014;19","0;1;200014;19","0;1;200014;19","0;1;200014;19","0;1;200014;19","0","0","112.45","112.6","CTC","MAIN","WBNS, BUENA CREEK","CP MISSY","200","1","False","0","True","False","True","False","True","True","0;0;0;0|","0;0;0;0","PACIFIC","False","0;0;0;0","0","False","1","9","0","0;0;0;0|","0;0;0;0","False","False","False","False","40|30|20|10","False","NONE","False","0","False","False","False","False","False","False","False","False","False","","False","","False","0","0","False","False","ROUTE NAME","False","False","0","","450","False","","","False","","False","False","0","","False","0;0;0;0","0;0;0;0",,"",,"False","MAIN","False","False","False","False","0","0","0","0","False","0","0","","","NONE","False","False","","0","0","0","0","0","0","0","0","0","0","False","False","False","","False","False","","","","","True","","False",,"False",,"False","False"
"200277","200013","2EABK","T","860","525","930","525","200273","200251","0","0","0","0","18","8;1;200013;0018","0;1;200013;0018","0;1;200013;0018","0;1;200013;0018","0;1;200013;0018","0;1;200013;0018","0","0","111","111.21","CTC","MT2","WBNS, ESCON AVE","CP AVENUE","200","1","False","0","True","False","True","False","True","True","0;0;0;0|","0;0;0;0","PACIFIC","False","0;0;0;0","0","False","1","10","0","0;0;0;0|","0;0;0;0","False","False","False","False","40|30|20|10","False","NONE","False","0","False","False","False","False","False","False","False","False","False","","False","","False","0","0","False","False","ROUTE NAME","False","False","0","","450","False","","","False","","False","False","0","","False","0;0;0;0","0;0;0;0",,"",,"False","MT2","False","False","False","False","0","0","0","0","False","0","0","","","NONE","False","False","","0","0","0","0","0","0","0","0","0","0","False","False","False","","False","False","","","","","True","","False",,"False",,"False","False"
"200278","200014","1121BK","T","1190","470","1260","470","200276","200284","0","0","0","0","19","7;1;200014;19","0;1;200014;19","0;1;200014;19","0;1;200014;19","0;1;200014;19","0;1;200014;19","0","0","112.6","112.7","CTC","MAIN","WBNS, BUENA CREEK","CP MISSY","200","1","False","0","True","False","True","False","True","True","0;0;0;0|","0;0;0;0","PACIFIC","False","0;0;0;0","0","False","1","9","0","0;0;0;0|","0;0;0;0","False","False","False","False","40|30|20|10","False","NONE","False","0","False","False","False","False","False","False","False","False","False","","False","","False","0","0","False","False","ROUTE NAME","False","False","0","","450","False","","","False","","False","False","0","","False","0;0;0;0","0;0;0;0",,"",,"False","MAIN","False","False","False","False","0","0","0","0","False","0","0","","","NONE","False","False","","0","0","0","0","0","0","0","0","0","0","False","False","False","","False","False","","","","","True","","False",,"False",,"False","False"
"200279","200013","1EABK","T","860","470","930","470","200272","200250","0","0","0","0","18","7;1;200013;0018","0;1;200013;0018","0;1;200013;0018","0;1;200013;0018","0;1;200013;0018","0;1;200013;0018","0","0","111","111.21","CTC","MT1","WBNS, ESCON AVE","CP AVENUE","200","1","False","0","True","False","True","False","True","True","0;0;0;0|","0;0;0;0","PACIFIC","False","0;0;0;0","0","False","1","9","0","0;0;0;0|","0;0;0;0","False","False","False","False","40|30|20|10","False","NONE","False","0","False","False","False","False","False","False","False","False","False","","False","","False","0","0","False","False","ROUTE NAME","False","False","0","","450","False","","","False","","False","False","0","","False","0;0;0;0","0;0;0;0",,"",,"False","MT1","False","False","False","False","0","0","0","0","False","0","0","","","NONE","False","False","","0","0","0","0","0","0","0","0","0","0","False","False","False","","False","False","","","","","True","","False",,"False",,"False","False"
"200283","200016","1EABK","T","1330","470","1400","470","200284","200296","0","0","0","0","20","8;1;200016;20","0;1;200016;20","0;1;200016;20","0;1;200016;20","0;1;200016;20","0;1;200016;20","0","0","113","114.51","CTC","MAIN","WBNS, BUENA CREEK","CP MISSY","200","1","False","0","True","False","True","False","True","True","0;0;0;0|","0;0;0;0","PACIFIC","False","0;0;0;0","0","False","1","9","0","0;0;0;0|","0;0;0;0","False","False","False","False","40|30|20|10","False","NONE","False","0","False","False","False","False","False","False","False","False","False","","False","","False","0","0","False","False","ROUTE NAME","False","False","0","","450","False","","","False","","False","False","0","","False","0;0;0;0","0;0;0;0",,"",,"False","MAIN","False","False","False","False","0","0","0","0","False","0","0","","","NONE","False","False","","0","0","0","0","0","0","0","0","0","0","False","False","False","","False","False","","","","","True","","False",,"False",,"False","False"
"200284","200016","1131BK","T","1260","470","1330","470","200278","200283","0","0","0","0","20","13;1;200016;20","0;1;200016;20","0;1;200016;20","0;1;200016;20","0;1;200016;20","0;1;200016;20","0","0","112.7","113","CTC","MAIN","WBNS, BUENA CREEK","CP MISSY","200","1","False","0","True","False","True","False","True","True","0;0;0;0|","0;0;0;0","PACIFIC","False","0;0;0;0","0","False","1","9","0","0;0;0;0|","0;0;0;0","False","False","False","False","40|30|20|10","False","NONE","False","0","False","False","False","False","False","False","False","False","False","","False","","False","0","0","False","False","ROUTE NAME","False","False","0","","450","False","","","False","","False","False","0","","False","0;0;0;0","0;0;0;0",,"",,"False","MAIN","False","False","False","False","0","0","0","0","False","0","0","","","NONE","False","False","","0","0","0","0","0","0","0","0","0","0","False","False","False","","False","False","","","","","True","","False",,"False",,"False","False"
"200285","200015","1153BK","T","1580","525","1650","525","200308","200288","0","0","0","0","21","12;1;200015;0021","0;1;200015;0021","0;1;200015;0021","0;1;200015;0021","0;1;200015;0021","0;1;200015;0021","0","0","115.5","116","CTC","MT2","EBNS, PALOMAR","WBNS, CIVIC","200","1","False","0","True","False","True","False","True","True","0;0;0;0|","0;0;0;0","PACIFIC","False","0;0;0;0","0","False","1","10","0","0;0;0;0|","0;0;0;0","False","False","False","False","40|30|20|10","False","NONE","False","0","False","False","False","False","True","False","False","False","False","","False","","False","0","0","False","False","ROUTE NAME","False","False","0","","450","False","","","False","","False","False","0","","False","0;0;0;0","0;0;0;0",,"",,"False","MT2","False","False","False","False","0","0","0","0","False","0","0","","","NONE","False","False","","0","0","0","0","0","0","0","0","0","0","False","False","False","","False","False","","","","","True","","False",,"False",,"False","False"
"200286","200015","1155BK","T","1650","470","1720","470","200287","200305","0","0","0","0","21","13;1;200015;21","0;1;200015;21","0;1;200015;21","0;1;200015;21","0;1;200015;21","0;1;200015;21","0","0","116","116.15","CTC","MT1","EBNS, PALOMAR","WBNS, CIVIC","200","1","False","0","True","False","True","False","True","True","0;0;0;0|","0;0;0;0","PACIFIC","False","0;0;0;0","0","False","1","9","0","0;0;0;0|","0;0;0;0","False","False","False","False","40|30|20|10","False","NONE","False","0","False","False","False","False","False","False","False","False","False","","False","","False","0","0","False","False","ROUTE NAME","False","False","0","","450","False","","","False","","False","False","0","","False","0;0;0;0","0;0;0;0",,"",,"False","MT1","False","False","False","False","0","0","0","0","False","0","0","","","NONE","False","False","","0","0","0","0","0","0","0","0","0","0","False","False","False","","False","False","","","","","True","","False",,"False",,"False","False"
"200287","200015","1151BK","T","1580","470","1650","470","200307","200286","0","0","0","0","21","11;1;200015;0021","0;1;200015;0021","0;1;200015;0021","0;1;200015;0021","0;1;200015;0021","0;1;200015;0021","0","0","115.5","116","CTC","MT1","EBNS, PALOMAR","WBNS, CIVIC","200","1","False","0","True","False","True","False","True","True","0;0;0;0|","0;0;0;0","PACIFIC","False","0;0;0;0","0","False","1","9","0","0;0;0;0|","0;0;0;0","False","False","False","False","40|30|20|10","False","NONE","False","0","False","False","False","False","True","False","False","False","False","","False","","False","0","0","False","False","ROUTE NAME","False","False","0","","450","False","","","False","","False","False","0","","False","0;0;0;0","0;0;0;0",,"",,"False","MT1","False","False","False","False","0","0","0","0","False","0","0","","","NONE","False","False","","0","0","0","0","0","0","0","0","0","0","False","False","False","","False","False","","","","","True","","False",,"False",,"False","False"
"200288","200015","1157BK","T","1650","525","1720","525","200285","200306","0","0","0","0","21","14;1;200015;21","0;1;200015;21","0;1;200015;21","0;1;200015;21","0;1;200015;21","0;1;200015;21","0","0","116","116.15","CTC","MT2","EBNS, PALOMAR","WBNS, CIVIC","200","1","False","0","True","False","True","False","True","True","0;0;0;0|","0;0;0;0","PACIFIC","False","0;0;0;0","0","False","1","10","0","0;0;0;0|","0;0;0;0","False","False","False","False","40|30|20|10","False","NONE","False","0","False","False","False","False","False","False","False","False","False","","False","","False","0","0","False","False","ROUTE NAME","False","False","0","","450","False","","","False","","False","False","0","","False","0;0;0;0","0;0;0;0",,"",,"False","MT2","False","False","False","False","0","0","0","0","False","0","0","","","NONE","False","False","","0","0","0","0","0","0","0","0","0","0","False","False","False","","False","False","","","","","True","","False",,"False",,"False","False"
"200290","200015","1PSTK","T","1515","470","1580","470","200297","200307","0","0","0","0","21","9;1;200015;21","0;1;200015;21","0;1;200015;21","0;1;200015;21","0;1;200015;21","0;1;200015;21","0","0","114.85","115.5","CTC","MT1","CP MISSY","EBNS, PALOMAR","200","1","False","0","True","False","True","False","True","True","0;0;0;0|","0;0;0;0","PACIFIC","False","0;0;0;0","0","False","1","9","0","0;0;0;0|","0;0;0;0","False","False","False","False","40|30|20|10","False","NONE","False","0","False","False","False","False","False","False","False","False","False","","False","","False","0","0","False","False","ROUTE NAME","False","False","0","","450","False","","","False","","False","False","0","","False","0;0;0;0","0;0;0;0",,"",,"False","MT1","False","False","False","False","0","0","0","0","False","0","0","","","NONE","False","False","","0","0","0","0","0","0","0","0","0","0","False","False","False","","False","False","","","","","True","","False",,"False",,"False","False"
"200291","200015","2PSTK","T","1515","525","1580","525","200298","200308","0","0","0","0","21","10;1;200015;21","0;1;200015;21","0;1;200015;21","0;1;200015;21","0;1;200015;21","0;1;200015;21","0","0","114.85","115.5","CTC","MT2","CP MISSY","EBNS, PALOMAR","200","1","False","0","True","False","True","False","True","True","0;0;0;0|","0;0;0;0","PACIFIC","False","0;0;0;0","0","False","1","10","0","0;0;0;0|","0;0;0;0","False","False","False","False","40|30|20|10","False","NONE","False","0","False","False","False","False","False","False","False","False","False","","False","","False","0","0","False","False","ROUTE NAME","False","False","0","","450","False","","","False","","False","False","0","","False","0;0;0;0","0;0;0;0",,"",,"False","MT2","False","False","False","False","0","0","0","0","False","0","0","","","NONE","False","False","","0","0","0","0","0","0","0","0","0","0","False","False","False","","False","False","","","","","True","","False",,"False",,"False","False"
"200292","200016","TK","T","1400","470","1435","470","200296","200299","0","0","0","0","20","6;1;200016;0020","0;1;200016;0020","0;1;200016;0020","0;1;200016;0020","0;1;200016;0020","0;1;200016;0020","0","0","114.51","114.62","CTC","MAIN","WEST LIMITS CP MISSY","EAST LIMITS CP MISSY","200","1","True","0","True","False","True","False","True","True","0;0;0;0|","0;0;0;0","PACIFIC","False","0;0;0;0","0","True","1","9","10","0;0;0;0|","0;0;0;0","False","False","False","False","40|30|20|10","False","NONE","False","0","False","False","False","False","False","False","False","False","False","","False","","False","0","0","False","False","ROUTE NAME","False","False","0","","450","False","","","False","","False","False","0","","False","0;0;0;0","0;0;0;0",,"",,"False","MAIN","False","False","False","False","0","0","0","0","False","0","0","","","NONE","False","False","","0","0","0","0","0","0","0","0","0","0","False","False","False","","False","False","","","","","True","","False",,"False",,"False","False"
"200293","200016","TK","T","1435","470","1515","470","200299","200297","0","0","0","0","20","6;1;200016;0020","0;1;200016;0020","0;1;200016;0020","0;1;200016;0020","0;1;200016;0020","0;1;200016;0020","0","0","114.62","114.85","CTC","MAIN","WEST LIMITS CP MISSY","EAST LIMITS CP MISSY","200","1","True","0","True","False","True","False","True","True","0;0;0;0|","0;0;0;0","PACIFIC","False","0;0;0;0","0","True","1","9","10","0;0;0;0|","0;0;0;0","False","False","False","False","40|30|20|10","False","NONE","False","0","False","False","False","False","False","False","False","False","False","","False","","False","0","0","False","False","ROUTE NAME","False","False","0","","450","False","","","False","","False","False","0","","False","0;0;0;0","0;0;0;0",,"",,"False","MAIN","False","False","False","False","0","0","0","0","False","0","0","","","NONE","False","False","","0","0","0","0","0","0","0","0","0","0","False","False","False","","False","False","","","","","True","","False",,"False",,"False","False"
"200294","200016","TK","T","1435","470","1490","525","200299","200295","0","0","0","0","20","6;1;200016;0020","0;1;200016;0020","0;1;200016;0020","0;1;200016;0020","0;1;200016;0020","0;1;200016;0020","0","0","114.62","114.85","CTC","MAIN","WEST LIMITS CP MISSY","EAST LIMITS CP MISSY","200","1","True","0","True","False","True","False","True","True","0;0;0;0|","0;0;0;0","PACIFIC","False","0;0;0;0","0","True","1","9","10","0;0;0;0|","0;0;0;0","False","False","False","False","40|30|20|10","False","NONE","False","0","False","False","False","False","False","False","False","False","False","","False","","False","0","0","False","False","ROUTE NAME","False","False","0","","450","False","","","False","","False","False","0","","False","0;0;0;0","0;0;0;0",,"",,"False","MAIN","False","False","False","False","0","0","0","0","False","0","0","","","NONE","False","False","","0","0","0","0","0","0","0","0","0","0","False","False","False","","False","False","","","","","True","","False",,"False",,"False","False"
