"Id","LocomotiveId","Last2100","IcdInterfaceVersion"
"28441","BNSF  3694","2026-03-23 오전 9:54:32","ICD_4_0"
"25856","BNSF  7981","2026-03-23 오전 9:53:46","ICD_4_0"
"28540","BNSF  3863","2026-03-23 오전 9:52:29","BOS_ICD_3_0"
"28355","BNSF  9013","2026-03-23 오전 9:51:43","BOS_ICD_3_0"
"27683","BNSF  4745","2026-03-23 오전 9:50:27","BOS_ICD_3_0"
"28371","BNSF  7152","2026-03-23 오전 9:47:27","BOS_ICD_3_0"
"29900","BNSF  8181","2026-03-23 오전 9:46:17","BOS_ICD_3_0"
"28208","BNSF  6601","2026-03-23 오전 9:46:09","BOS_ICD_3_0"
"24782","BNSF  5902","2026-03-23 오전 9:46:09","BOS_ICD_3_0"
"24978","BNSF  6342","2026-03-23 오전 9:46:03","ICD_4_0"
"25502","BNSF   287","2026-03-23 오전 9:45:33","BOS_ICD_3_0"
"25507","BNSF  7579","2026-03-23 오전 9:44:33","ICD_4_0"
"24238","BNSF  7432","2026-03-23 오전 9:44:19","BOS_ICD_3_0"
"27910","BNSF  8035","2026-03-23 오전 9:44:15","ICD_4_0"
"29907","BNSF  6319","2026-03-23 오전 9:43:44","ICD_4_0"
"24128","BNSF  6026","2026-03-23 오전 9:43:40","ICD_4_0"
"24050","BNSF  6774","2026-03-23 오전 9:42:30","ICD_4_0"
"19345","BNSF  6306","2026-03-23 오전 9:42:04","BOS_ICD_3_0"
"23130","BNSF  8254","2026-03-23 오전 9:41:30","BOS_ICD_3_0"
"23642","BNSF  7501","2026-03-23 오전 9:40:14","BOS_ICD_3_0"
"28563","BNSF  6315","2026-03-23 오전 9:39:22","ICD_4_0"
"14156","BNSF  7150","2026-03-23 오전 9:39:09","BOS_ICD_3_0"
"24411","BNSF  8755","2026-03-23 오전 9:38:09","BOS_ICD_3_0"
"24153","BNSF  9052","2026-03-23 오전 9:38:05","BOS_ICD_3_0"
"26408","BNSF  8214","2026-03-23 오전 9:37:35","BOS_ICD_3_0"
"23115","BNSF  8265","2026-03-23 오전 9:36:51","BOS_ICD_3_0"
"24888","BNSF  4155","2026-03-23 오전 9:36:03","BOS_ICD_3_0"
"27413","BNSF  8517","2026-03-23 오전 9:34:36","BOS_ICD_3_0"
"24577","BNSF   274","2026-03-23 오전 9:32:51","ICD_4_0"
"25231","BNSF  5776","2026-03-23 오전 9:32:48","ICD_4_0"
"26568","BNSF  5921","2026-03-23 오전 9:32:37","BOS_ICD_3_0"
"27053","BNSF  7658","2026-03-23 오전 9:32:11","BOS_ICD_3_0"
"24439","BNSF  8026","2026-03-23 오전 9:30:51","ICD_4_0"
"29423","BNSF  4282","2026-03-23 오전 9:29:36","ICD_4_0"
"29430","BNSF  5499","2026-03-23 오전 9:26:55","ICD_4_0"
"30052","BNSF  8437","2026-03-23 오전 9:26:19","ICD_4_0"
"25541","BNSF  6405","2026-03-23 오전 9:25:53","BOS_ICD_3_0"
"20266","BNSF  7828","2026-03-23 오전 9:23:52","BOS_ICD_3_0"
"21918","BNSF  7969","2026-03-23 오전 9:23:34","ICD_4_0"
"29122","BNSF  3370","2026-03-23 오전 9:20:37","BOS_ICD_3_0"
"20044","BNSF  6334","2026-03-23 오전 9:20:19","BOS_ICD_3_0"
"27137","BNSF  6268","2026-03-23 오전 9:20:11","ICD_4_0"
"30078","BNSF  5431","2026-03-23 오전 9:19:47","ICD_4_0"
"25208","BNSF  4660","2026-03-23 오전 9:19:41","ICD_4_0"
"29388","BNSF  7625","2026-03-23 오전 9:18:50","ICD_4_0"
"23937","BNSF   796","2026-03-23 오전 9:18:26","BOS_ICD_3_0"
"21287","BNSF  8275","2026-03-23 오전 9:17:19","ICD_4_0"
"19692","BNSF  6311","2026-03-23 오전 9:16:17","BOS_ICD_3_0"
"30095","BNSF  7284","2026-03-23 오전 9:15:25","BOS_ICD_3_0"
"24188","BNSF  6606","2026-03-23 오전 9:15:09","ICD_4_0"
"30259","BNSF  5088","2026-03-23 오전 9:12:51","BOS_ICD_3_0"
"27167","BNSF  8399","2026-03-23 오전 9:11:40","BOS_ICD_3_0"
"28724","BNSF  3906","2026-03-23 오전 9:11:20","ICD_4_0"
"27349","BNSF  7947","2026-03-23 오전 9:10:55","ICD_4_0"
"23924","BNSF  7359","2026-03-23 오전 9:10:51","BOS_ICD_3_0"
"16750","BNSF   157","2026-03-23 오전 9:09:47","ICD_4_0"
"23800","BNSF  7755","2026-03-23 오전 9:09:42","BOS_ICD_3_0"
"26892","BNSF  8446","2026-03-23 오전 9:06:15","ICD_4_0"
"23132","BNSF  9301","2026-03-23 오전 8:55:47","BOS_ICD_3_0"
"17376","BNSF  7122","2026-03-23 오전 8:52:09","ICD_4_0"
"24845","BNSF  8464","2026-03-23 오전 8:49:32","ICD_4_0"
"26399","BNSF  5492","2026-03-23 오전 8:43:06","ICD_4_0"
"30127","AMTK 79502","2026-03-23 오전 8:39:17","BOS_ICD_3_0"
"23786","BNSF  6613","2026-03-23 오전 8:37:41","BOS_ICD_3_0"
"26189","BNSF  4678","2026-03-23 오전 8:23:49","ICD_4_0"
"29426","BNSF  4336","2026-03-23 오전 8:21:25","BOS_ICD_3_0"
"26941","BNSF  7171","2026-03-23 오전 8:19:37","BOS_ICD_3_0"
"28103","BNSF  7594","2026-03-23 오전 8:05:56","BOS_ICD_3_0"
"29535","BNSF  4734","2026-03-23 오전 8:01:19","ICD_4_0"
"24068","BNSF  5168","2026-03-23 오전 7:33:29","BOS_ICD_3_0"
"25612","BNSF  6279","2026-03-23 오전 7:29:26","ICD_4_0"
"24924","BNSF  9160","2026-03-23 오전 7:11:48","BOS_ICD_3_0"
"24662","BNSF  9175","2026-03-23 오전 7:09:36","ICD_4_0"
"27522","BNSF  9077","2026-03-23 오전 6:59:44","BOS_ICD_3_0"
"27488","SCAX   911","2026-03-23 오전 6:35:47","BOS_ICD_3_0"
"28888","BNSF  7008","2026-03-23 오전 6:24:28","ICD_4_0"
"28392","BNSF  5396","2026-03-23 오전 6:17:58","ICD_4_0"
"25918","BNSF  4001","2026-03-23 오전 6:15:58","ICD_4_0"
"24488","BNSF  7212","2026-03-23 오전 5:37:06","BOS_ICD_3_0"
"28567","SCAX   656","2026-03-23 오전 5:26:29","BOS_ICD_3_0"
"25782","BNSF  3793","2026-03-23 오전 5:21:46","BOS_ICD_3_0"
"18210","BNSF   126","2026-03-23 오전 5:18:03","BOS_ICD_3_0"
"28348","BNSF  8548","2026-03-23 오전 5:14:33","BOS_ICD_3_0"
"22442","BNSF   151","2026-03-23 오전 5:12:56","BOS_ICD_3_0"
"29284","BNSF  6112","2026-03-23 오전 5:02:44","BOS_ICD_3_0"
"23627","BNSF  7770","2026-03-23 오전 4:49:59","BOS_ICD_3_0"
"30132","BNSF  5541","2026-03-23 오전 4:47:30","ICD_4_0"
"28319","BNSF  7793","2026-03-23 오전 4:18:12","BOS_ICD_3_0"
"29009","AMTK   729","2026-03-23 오전 3:59:18","BOS_ICD_3_0"
"18414","BNSF  2361","2026-03-23 오전 3:56:27","BOS_ICD_3_0"
"23764","BNSF  6702","2026-03-23 오전 3:52:31","ICD_4_0"
"29925","BNSF   710","2026-03-23 오전 3:52:26","BOS_ICD_3_0"
"26828","BNSF  3192","2026-03-23 오전 3:43:38","BOS_ICD_3_0"
"28469","BNSF  7533","2026-03-23 오전 3:38:18","BOS_ICD_3_0"
"26383","BNSF  8136","2026-03-23 오전 3:32:41","BOS_ICD_3_0"
"27173","BNSF  9156","2026-03-23 오전 3:31:17","BOS_ICD_3_0"
"22086","BNSF   763","2026-03-23 오전 3:23:40","BOS_ICD_3_0"
"23519","BNSF  2522","2026-03-23 오전 3:16:33","BOS_ICD_3_0"
"25433","BNSF  6024","2026-03-23 오전 2:42:30","ICD_4_0"
"28015","BNSF  4188","2026-03-23 오전 2:24:39","ICD_4_0"
"20712","BNSF  6730","2026-03-23 오전 2:04:34","BOS_ICD_3_0"
"25594","BNSF  1616","2026-03-23 오전 1:58:35","BOS_ICD_3_0"
"30194","BNSF  6526","2026-03-23 오전 1:30:18","BOS_ICD_3_0"
"15742","BNSF   125","2026-03-23 오전 1:29:34","ICD_4_0"
"29248","BNSF  8344","2026-03-23 오전 12:29:55","ICD_4_0"
"22166","BNSF  9218","2026-03-23 오전 12:29:13","ICD_4_0"
"28454","BNSF  4979","2026-03-23 오전 12:26:44","BOS_ICD_3_0"
"30037","BNSF  4013","2026-03-23 오전 12:20:57","BOS_ICD_3_0"
"23464","BNSF  6972","2026-03-23 오전 12:15:07","BOS_ICD_3_0"
"25563","BNSF  6565","2026-03-23 오전 12:05:40","ICD_4_0"
"19805","BNSF  7178","2026-03-23 오전 12:00:30","ICD_4_0"
"24465","BNSF  7034","2026-03-22 오후 11:45:30","ICD_4_0"
"23481","METX   195","2026-03-22 오후 11:43:18","BOS_ICD_3_0"
"30020","BNSF  5856","2026-03-22 오후 11:42:40","ICD_4_0"
"29544","BNSF  4348","2026-03-22 오후 11:42:36","ICD_4_0"
"25508","BNSF  7396","2026-03-22 오후 11:41:37","ICD_4_0"
"20333","BNSF  2621","2026-03-22 오후 11:38:47","ICD_4_0"
"24724","BNSF  9079","2026-03-22 오후 11:38:43","BOS_ICD_3_0"
"23434","BNSF  9002","2026-03-22 오후 11:38:02","BOS_ICD_3_0"
"30219","BNSF  5196","2026-03-22 오후 11:37:50","BOS_ICD_3_0"
"29979","BNSF  9217","2026-03-22 오후 11:37:48","BOS_ICD_3_0"
"20664","BNSF   502","2026-03-22 오후 11:28:28","ICD_4_0"
"23577","BNSF  6917","2026-03-22 오후 11:16:34","BOS_ICD_3_0"
"24092","BNSF  7113","2026-03-22 오후 11:14:01","BOS_ICD_3_0"
"30270","BNSF  4756","2026-03-22 오후 11:13:52","BOS_ICD_3_0"
"28007","BNSF  7643","2026-03-22 오후 11:13:34","BOS_ICD_3_0"
"27511","BNSF   277","2026-03-22 오후 11:13:33","BOS_ICD_3_0"
"25229","BNSF  7293","2026-03-22 오후 11:13:29","ICD_4_0"
"20470","BNSF  8291","2026-03-22 오후 11:12:30","ICD_4_0"
"25182","BNSF  2669","2026-03-22 오후 11:10:49","ICD_4_0"
"25473","BNSF  7964","2026-03-22 오후 11:02:31","BOS_ICD_3_0"
"30191","BNSF  8267","2026-03-22 오후 10:58:49","ICD_4_0"
"26523","BNSF  2845","2026-03-22 오후 10:58:22","ICD_4_0"
"23292","BNSF  8039","2026-03-22 오후 10:53:53","BOS_ICD_3_0"
"25120","BNSF  4006","2026-03-22 오후 10:50:06","BOS_ICD_3_0"
"24731","BNSF  3272","2026-03-22 오후 10:44:33","ICD_4_0"
"28182","BNSF  5859","2026-03-22 오후 10:44:24","ICD_4_0"
"27742","BNSF  1060","2026-03-22 오후 10:44:13","BOS_ICD_3_0"
"26669","BNSF  7276","2026-03-22 오후 10:44:01","BOS_ICD_3_0"
"29162","BNSF  5455","2026-03-22 오후 10:43:50","BOS_ICD_3_0"
"26845","BNSF  5725","2026-03-22 오후 10:43:16","BOS_ICD_3_0"
"28153","BNSF  4744","2026-03-22 오후 10:42:02","ICD_4_0"
"23796","BNSF  8084","2026-03-22 오후 10:41:22","BOS_ICD_3_0"
"27411","BNSF  9097","2026-03-22 오후 10:40:46","ICD_4_0"
"27121","BNSF  3685","2026-03-22 오후 10:40:21","ICD_4_0"
"29614","BNSF  4139","2026-03-22 오후 10:39:10","BOS_ICD_3_0"
"29768","BNSF  8414","2026-03-22 오후 10:39:04","BOS_ICD_3_0"
"25628","BNSF  7930","2026-03-22 오후 10:38:21","ICD_4_0"
"29564","BNSF  7052","2026-03-22 오후 10:38:20","ICD_4_0"
"28043","BNSF  8359","2026-03-22 오후 10:37:41","ICD_4_0"
"24597","BNSF  7865","2026-03-22 오후 10:37:14","ICD_4_0"
"30250","BNSF  9148","2026-03-22 오후 10:37:08","BOS_ICD_3_0"
"27947","BNSF  8434","2026-03-22 오후 10:37:04","ICD_4_0"
"28367","BNSF  3339","2026-03-22 오후 10:35:56","BOS_ICD_3_0"
"30055","AMTK   731","2026-03-22 오후 10:29:09","BOS_ICD_3_0"
"29973","BNSF  9140","2026-03-22 오후 10:13:44","BOS_ICD_3_0"
"28139","BNSF  7648","2026-03-22 오후 10:13:25","BOS_ICD_3_0"
"17272","BNSF  5632","2026-03-22 오후 10:12:46","BOS_ICD_3_0"
"23357","BNSF  8559","2026-03-22 오후 10:12:44","BOS_ICD_3_0"
"27091","BNSF  4413","2026-03-22 오후 9:55:51","ICD_4_0"
"27893","BNSF  7229","2026-03-22 오후 9:45:33","BOS_ICD_3_0"
"20552","BNSF  6986","2026-03-22 오후 9:43:27","BOS_ICD_3_0"
"24383","BNSF  6775","2026-03-22 오후 9:43:02","BOS_ICD_3_0"
"24176","BNSF  8460","2026-03-22 오후 9:42:05","BOS_ICD_3_0"
"26522","BNSF  7551","2026-03-22 오후 9:41:11","ICD_4_0"
"24473","BNSF  8261","2026-03-22 오후 9:39:27","BOS_ICD_3_0"
"24797","BNSF  3855","2026-03-22 오후 9:38:06","BOS_ICD_3_0"
"27719","BNSF  9228","2026-03-22 오후 9:37:33","BOS_ICD_3_0"
"29113","BNSF  3986","2026-03-22 오후 9:37:18","BOS_ICD_3_0"
"26110","BNSF  2307","2026-03-22 오후 9:32:09","ICD_4_0"
"22487","AMTK   313","2026-03-22 오후 9:24:45","BOS_ICD_3_0"
"29487","BNSF  9114","2026-03-22 오후 9:19:06","ICD_4_0"
"26701","BNSF  3789","2026-03-22 오후 9:16:13","BOS_ICD_3_0"
"28375","BNSF  3349","2026-03-22 오후 9:01:29","BOS_ICD_3_0"
"23956","BNSF  9059","2026-03-22 오후 8:56:57","BOS_ICD_3_0"
"29637","BNSF  6697","2026-03-22 오후 8:47:55","ICD_4_0"
"23665","BNSF  7095","2026-03-22 오후 8:43:47","ICD_4_0"
"21403","BNSF  2326","2026-03-22 오후 8:43:43","BOS_ICD_3_0"
"27730","BNSF  5493","2026-03-22 오후 8:43:16","BOS_ICD_3_0"
"19863","BNSF  6284","2026-03-22 오후 8:41:58","ICD_4_0"
"23285","BNSF  9231","2026-03-22 오후 8:41:36","BOS_ICD_3_0"
"30149","BNSF  7340","2026-03-22 오후 8:35:31","BOS_ICD_3_0"
"18606","BNSF   526","2026-03-22 오후 8:15:54","BOS_ICD_3_0"
"15102","BNSF  7366","2026-03-22 오후 8:05:04","BOS_ICD_3_0"
"26531","BNSF  5693","2026-03-22 오후 7:58:56","ICD_4_0"
"24329","BNSF  9235","2026-03-22 오후 7:58:44","BOS_ICD_3_0"
"27394","BNSF  7740","2026-03-22 오후 7:58:32","BOS_ICD_3_0"
"24727","BNSF  5849","2026-03-22 오후 7:58:26","ICD_4_0"
"27450","BNSF  6218","2026-03-22 오후 7:58:23","BOS_ICD_3_0"
"29066","BNSF  6175","2026-03-22 오후 7:58:18","ICD_4_0"
"23184","BNSF  4179","2026-03-22 오후 7:57:47","BOS_ICD_3_0"
"26154","BNSF  6760","2026-03-22 오후 7:57:22","BOS_ICD_3_0"
"25475","BNSF  5457","2026-03-22 오후 7:57:08","BOS_ICD_3_0"
"26015","BNSF  7686","2026-03-22 오후 7:57:00","ICD_4_0"
"26360","BNSF  9257","2026-03-22 오후 7:56:35","ICD_4_0"
"19433","BNSF  5771","2026-03-22 오후 7:56:04","BOS_ICD_3_0"
"24721","BNSF  6438","2026-03-22 오후 7:50:59","ICD_4_0"
"24130","BNSF  5542","2026-03-22 오후 7:47:01","ICD_4_0"
"13651","BNSF  9110","2026-03-22 오후 7:46:08","BOS_ICD_3_0"
"20569","BNSF  6072","2026-03-22 오후 7:44:13","BOS_ICD_3_0"
"21400","BNSF  6910","2026-03-22 오후 7:43:56","BOS_ICD_3_0"
"26811","BNSF  3683","2026-03-22 오후 7:43:14","BOS_ICD_3_0"
"27306","BNSF  9046","2026-03-22 오후 7:42:46","ICD_4_0"
"24925","BNSF  4635","2026-03-22 오후 7:41:40","BOS_ICD_3_0"
"23646","BNSF  2530","2026-03-22 오후 7:41:28","BOS_ICD_3_0"
"24133","BNSF  8050","2026-03-22 오후 7:41:16","BOS_ICD_3_0"
"27119","BNSF  8255","2026-03-22 오후 7:38:36","ICD_4_0"
"25758","BNSF  8573","2026-03-22 오후 7:36:43","BOS_ICD_3_0"
"27315","BNSF  5802","2026-03-22 오후 7:33:19","BOS_ICD_3_0"
"28365","BNSF  8231","2026-03-22 오후 7:28:59","BOS_ICD_3_0"
"23137","BNSF  7894","2026-03-22 오후 7:28:59","BOS_ICD_3_0"
"23868","BNSF  3984","2026-03-22 오후 7:28:52","ICD_4_0"
"29035","BNSF  4030","2026-03-22 오후 7:28:49","ICD_4_0"
"25498","BNSF  6609","2026-03-22 오후 7:28:46","ICD_4_0"
"25439","BNSF  8250","2026-03-22 오후 7:28:31","BOS_ICD_3_0"
"23350","BNSF  7564","2026-03-22 오후 7:28:29","ICD_4_0"
"30101","BNSF  7620","2026-03-22 오후 7:25:35","BOS_ICD_3_0"
"25737","BNSF  2789","2026-03-22 오후 7:14:20","BOS_ICD_3_0"
"30062","BNSF  5999","2026-03-22 오후 7:14:11","ICD_4_0"
"24631","BNSF  5738","2026-03-22 오후 7:13:57","ICD_4_0"
"27652","BNSF  6614","2026-03-22 오후 7:13:43","ICD_4_0"
"29602","BNSF  5786","2026-03-22 오후 7:13:32","ICD_4_0"
"25644","BNSF  2852","2026-03-22 오후 7:12:44","BOS_ICD_3_0"
"25018","BNSF  9192","2026-03-22 오후 7:12:31","ICD_4_0"
"24208","BNSF  9224","2026-03-22 오후 7:12:29","BOS_ICD_3_0"
"25197","BNSF  7742","2026-03-22 오후 6:50:03","ICD_4_0"
"24251","BNSF  3936","2026-03-22 오후 6:48:12","ICD_4_0"
"27308","BNSF  2849","2026-03-22 오후 6:47:43","BOS_ICD_3_0"
"30269","CDTX  2111","2026-03-22 오후 6:41:37","BOS_ICD_3_0"
"29625","BNSF   279","2026-03-22 오후 6:20:29","BOS_ICD_3_0"
"28581","BNSF  5907","2026-03-22 오후 6:13:11","ICD_4_0"
"29869","AMTK   742","2026-03-22 오후 5:56:37","BOS_ICD_3_0"
"19965","BNSF  6965","2026-03-22 오후 5:12:55","BOS_ICD_3_0"
"24522","SDRX   910","2026-03-22 오후 4:42:55","BOS_ICD_3_0"
"25702","BNSF  4547","2026-03-22 오후 4:35:10","ICD_4_0"
"24489","BNSF  2532","2026-03-22 오후 4:29:34","BOS_ICD_3_0"
"24623","BNSF   196","2026-03-22 오후 4:28:56","BOS_ICD_3_0"
"13162","BNSF  1437","2026-03-22 오후 4:14:28","BOS_ICD_3_0"
"24505","BNSF  1637","2026-03-22 오후 4:13:43","BOS_ICD_3_0"
"30108","BNSF  1000","2026-03-22 오후 4:06:08","ICD_4_0"
"28351","BNSF  7350","2026-03-22 오후 3:56:06","ICD_4_0"
"22850","BNSF  6126","2026-03-22 오후 3:55:53","ICD_4_0"
"20954","BNSF  7920","2026-03-22 오후 3:55:23","BOS_ICD_3_0"
"29309","BNSF  5887","2026-03-22 오후 3:54:40","BOS_ICD_3_0"
"25430","BNSF  5166","2026-03-22 오후 3:53:13","BOS_ICD_3_0"
"26350","BNSF  7124","2026-03-22 오후 3:52:52","BOS_ICD_3_0"
"25497","BNSF  6305","2026-03-22 오후 3:52:18","BOS_ICD_3_0"
"25177","BNSF   288","2026-03-22 오후 3:51:57","ICD_4_0"
"26788","BNSF  5144","2026-03-22 오후 3:51:01","ICD_4_0"
"12387","AMTK   343","2026-03-22 오후 3:37:27","BOS_ICD_3_0"
"30202","BNSF  2593","2026-03-22 오후 3:29:20","ICD_4_0"
"28901","BNSF  8781","2026-03-22 오후 3:29:04","BOS_ICD_3_0"
"18620","BNSF  4276","2026-03-22 오후 3:28:43","BOS_ICD_3_0"
"29958","BNSF  7477","2026-03-22 오후 3:28:08","BOS_ICD_3_0"
"28963","BNSF  7989","2026-03-22 오후 3:28:00","ICD_4_0"
"26092","BNSF  8138","2026-03-22 오후 3:27:21","BOS_ICD_3_0"
"16717","BNSF  5797","2026-03-22 오후 3:25:44","BOS_ICD_3_0"
"29966","BNSF  4699","2026-03-22 오후 3:25:34","ICD_4_0"
"28894","BNSF  6063","2026-03-22 오후 3:25:31","ICD_4_0"
"25847","BNSF  3668","2026-03-22 오후 3:25:23","BOS_ICD_3_0"
"23754","BNSF  4430","2026-03-22 오후 3:25:18","ICD_4_0"
"26285","BNSF  7322","2026-03-22 오후 3:25:15","BOS_ICD_3_0"
"20319","BNSF  7062","2026-03-22 오후 3:25:01","BOS_ICD_3_0"
"26056","BNSF  6241","2026-03-22 오후 3:24:39","BOS_ICD_3_0"
"21298","BNSF  8112","2026-03-22 오후 3:24:06","ICD_4_0"
"25107","BNSF  6226","2026-03-22 오후 3:24:00","BOS_ICD_3_0"
"25148","BNSF  5930","2026-03-22 오후 3:23:59","ICD_4_0"
"20269","BNSF  7880","2026-03-22 오후 3:23:16","BOS_ICD_3_0"
"24447","BNSF  9191","2026-03-22 오후 3:23:15","ICD_4_0"
"22518","BNSF  4110","2026-03-22 오후 3:23:08","ICD_4_0"
"26617","BNSF  8569","2026-03-22 오후 3:23:05","BOS_ICD_3_0"
"27475","BNSF  7864","2026-03-22 오후 3:22:57","ICD_4_0"
"26366","BNSF  7814","2026-03-22 오후 3:22:53","ICD_4_0"
"24695","BNSF  7666","2026-03-22 오후 3:22:51","BOS_ICD_3_0"
"26045","BNSF  7167","2026-03-22 오후 3:22:50","ICD_4_0"
"27983","BNSF  8126","2026-03-22 오후 3:22:45","BOS_ICD_3_0"
"20821","BNSF  6931","2026-03-22 오후 3:22:39","BOS_ICD_3_0"
"24286","BNSF  8287","2026-03-22 오후 3:22:37","BOS_ICD_3_0"
"18141","BNSF  9206","2026-03-22 오후 3:22:37","ICD_4_0"
"20579","BNSF  8343","2026-03-22 오후 3:22:37","BOS_ICD_3_0"
"24450","BNSF  9102","2026-03-22 오후 3:22:37","BOS_ICD_3_0"
"25834","BNSF  9297","2026-03-22 오후 3:22:36","ICD_4_0"
"28253","BNSF  9050","2026-03-22 오후 3:22:36","BOS_ICD_3_0"
"23455","BNSF  8476","2026-03-22 오후 3:22:36","ICD_4_0"
"24667","BNSF  9286","2026-03-22 오후 3:22:36","ICD_4_0"
"28962","BNSF  8753","2026-03-22 오후 3:22:36","BOS_ICD_3_0"
"25512","BNSF  9300","2026-03-22 오후 3:22:36","BOS_ICD_3_0"
"24083","BNSF  9189","2026-03-22 오후 3:22:36","ICD_4_0"
"26272","BNSF  9026","2026-03-22 오후 3:22:36","ICD_4_0"
"24061","BNSF  9087","2026-03-22 오후 3:22:36","BOS_ICD_3_0"
"25831","BNSF  7825","2026-03-22 오후 3:22:35","ICD_4_0"
"27666","BNSF  9116","2026-03-22 오후 3:22:35","ICD_4_0"
"24700","BNSF  9070","2026-03-22 오후 3:22:35","BOS_ICD_3_0"
"18169","BNSF  9007","2026-03-22 오후 3:22:35","BOS_ICD_3_0"
"29797","BNSF  8595","2026-03-22 오후 3:22:35","ICD_4_0"
"17776","BNSF  8590","2026-03-22 오후 3:22:35","BOS_ICD_3_0"
"27273","BNSF  8580","2026-03-22 오후 3:22:35","ICD_4_0"
"24761","BNSF  8588","2026-03-22 오후 3:22:34","BOS_ICD_3_0"
"25903","BNSF  8563","2026-03-22 오후 3:22:34","BOS_ICD_3_0"
"30061","BNSF  8799","2026-03-22 오후 3:22:34","BOS_ICD_3_0"
"29630","BNSF  9010","2026-03-22 오후 3:22:34","BOS_ICD_3_0"
"27151","BNSF  8552","2026-03-22 오후 3:22:34","BOS_ICD_3_0"
"23226","BNSF  9047","2026-03-22 오후 3:22:34","BOS_ICD_3_0"
"30106","BNSF  8454","2026-03-22 오후 3:22:34","ICD_4_0"
"25783","BNSF  9091","2026-03-22 오후 3:22:34","BOS_ICD_3_0"
"28342","BNSF  8286","2026-03-22 오후 3:22:33","ICD_4_0"
"24030","BNSF  9001","2026-03-22 오후 3:22:33","BOS_ICD_3_0"
"27537","BNSF  8380","2026-03-22 오후 3:22:33","BOS_ICD_3_0"
"23502","BNSF  8494","2026-03-22 오후 3:22:33","BOS_ICD_3_0"
"23196","BNSF  8233","2026-03-22 오후 3:22:33","ICD_4_0"
"24745","BNSF  8538","2026-03-22 오후 3:22:33","ICD_4_0"
"25317","BNSF  8425","2026-03-22 오후 3:22:33","BOS_ICD_3_0"
"16067","BNSF  8137","2026-03-22 오후 3:22:33","ICD_4_0"
"25420","BNSF  9135","2026-03-22 오후 3:22:32","ICD_4_0"
"26303","BNSF  8498","2026-03-22 오후 3:22:32","BOS_ICD_3_0"
"24693","BNSF  8237","2026-03-22 오후 3:22:32","BOS_ICD_3_0"
"29613","BNSF  8463","2026-03-22 오후 3:22:32","BOS_ICD_3_0"
"25672","BNSF  8106","2026-03-22 오후 3:22:32","ICD_4_0"
"26903","BNSF  8480","2026-03-22 오후 3:22:32","BOS_ICD_3_0"
"23344","BNSF  8331","2026-03-22 오후 3:22:32","BOS_ICD_3_0"
"26298","BNSF  8405","2026-03-22 오후 3:22:31","BOS_ICD_3_0"
"28073","BNSF  8553","2026-03-22 오후 3:22:31","ICD_4_0"
"25591","BNSF  8381","2026-03-22 오후 3:22:31","BOS_ICD_3_0"
"20738","BNSF  8470","2026-03-22 오후 3:22:31","ICD_4_0"
"24963","BNSF  8062","2026-03-22 오후 3:22:31","BOS_ICD_3_0"
"27252","BNSF  8152","2026-03-22 오후 3:22:31","ICD_4_0"
"24274","BNSF  8096","2026-03-22 오후 3:22:30","BOS_ICD_3_0"
"24129","BNSF  8337","2026-03-22 오후 3:22:29","BOS_ICD_3_0"
"23563","BNSF  8101","2026-03-22 오후 3:22:29","BOS_ICD_3_0"
"21278","BNSF  8066","2026-03-22 오후 3:22:29","BOS_ICD_3_0"
"23321","BNSF  7986","2026-03-22 오후 3:22:28","BOS_ICD_3_0"
"23157","BNSF  7973","2026-03-22 오후 3:22:28","BOS_ICD_3_0"
"25309","BNSF  7892","2026-03-22 오후 3:22:28","ICD_4_0"
"24529","BNSF  8186","2026-03-22 오후 3:22:28","BOS_ICD_3_0"
"24037","BNSF  8202","2026-03-22 오후 3:22:28","ICD_4_0"
"25023","BNSF  8371","2026-03-22 오후 3:22:28","BOS_ICD_3_0"
"23514","BNSF  8021","2026-03-22 오후 3:22:27","BOS_ICD_3_0"
"26053","BNSF  7815","2026-03-22 오후 3:22:27","BOS_ICD_3_0"
"19328","BNSF  7832","2026-03-22 오후 3:22:27","BOS_ICD_3_0"
"24495","BNSF  8089","2026-03-22 오후 3:22:27","ICD_4_0"
"17012","BNSF  7878","2026-03-22 오후 3:22:27","BOS_ICD_3_0"
"29043","BNSF  7971","2026-03-22 오후 3:22:27","BOS_ICD_3_0"
"24167","BNSF  7943","2026-03-22 오후 3:22:26","BOS_ICD_3_0"
"25662","BNSF  8139","2026-03-22 오후 3:22:26","BOS_ICD_3_0"
"26775","BNSF  7910","2026-03-22 오후 3:22:26","BOS_ICD_3_0"
"23864","BNSF  8040","2026-03-22 오후 3:22:26","BOS_ICD_3_0"
"21304","BNSF  7936","2026-03-22 오후 3:22:25","BOS_ICD_3_0"
"28909","BNSF  7783","2026-03-22 오후 3:22:25","BOS_ICD_3_0"
"27466","BNSF  8208","2026-03-22 오후 3:22:25","BOS_ICD_3_0"
"23987","BNSF  7900","2026-03-22 오후 3:22:25","BOS_ICD_3_0"
"24009","BNSF  7836","2026-03-22 오후 3:22:25","BOS_ICD_3_0"
"23469","BNSF  7963","2026-03-22 오후 3:22:25","BOS_ICD_3_0"
"25615","BNSF  7831","2026-03-22 오후 3:22:24","BOS_ICD_3_0"
"19931","BNSF  8071","2026-03-22 오후 3:22:24","BOS_ICD_3_0"
