"WordType","CDLNNumber","CSNumber","CPNumber","BPAssignment","Mnemonic","LongName","BitType","UID","CodeLineName","CodeLineLimits","LegacyType","SessionProtocol","NormalCodeserverName","StandbyCodeserverName","PacketSwitchPName","PacketSwitchSName","StationName","ControlAddress","IndicationAddress","NumberOfControls","NumberOfIndications","WaysideATCSAddress","WaysideEMPAddress","ControlPointName","PTCSiteName","SubdivisionUID","SubdivisionName","TerritoryAssignment"
"I","5","1","100002","3","3NWK","3 NORMAL SWITCH INDICATION","None","C1A21140-5F26-4C5D-B90C-A4353EFEF555","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP DON","73405050250202","73405050250202","24","24",,,"DON","CP Don","2","SAN DIEGO","100"
"I","5","1","100002","4","3RWK","3 REVERSE SWITCH INDICATION","None","4F92CF41-06B0-4193-BC89-A4C157525D51","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP DON","73405050250202","73405050250202","24","24",,,"DON","CP Don","2","SAN DIEGO","100"
"I","5","1","100002","5","2EGK","2 EASTBOUND SIGNAL INDICATION","None","B45B99AF-E63A-4A69-9721-9BE6A66CF36A","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP DON","73405050250202","73405050250202","24","24",,,"DON","CP Don","2","SAN DIEGO","100"
"I","5","1","100002","6","2WGK","2 WESTBOUND SIGNAL INDICATION","None","20B56030-45C8-4CFE-9F49-F7623F43D035","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP DON","73405050250202","73405050250202","24","24",,,"DON","CP Don","2","SAN DIEGO","100"
"I","5","1","100002","7","4EGK","4 EASTBOUND SIGNAL INDICATION","None","E7937BB1-EDCB-409B-B853-A17AF8B418F1","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP DON","73405050250202","73405050250202","24","24",,,"DON","CP Don","2","SAN DIEGO","100"
"I","5","1","100002","8","4WGK","4 WESTBOUND SIGNAL INDICATION","None","D4DB18A0-9635-419E-B6CD-9A40E4091EE4","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP DON","73405050250202","73405050250202","24","24",,,"DON","CP Don","2","SAN DIEGO","100"
"I","5","1","100002","9","1TK","1 OS TRACK INDICATION","None","C6E23731-8DC7-42D0-88E4-83317769715F","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP DON","73405050250202","73405050250202","24","24",,,"DON","CP Don","2","SAN DIEGO","100"
"I","5","1","100002","10","3TK","3 OS TRACK INDICATION","None","E7BF2C20-B9C9-4767-B6ED-2A570B8EED42","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP DON","73405050250202","73405050250202","24","24",,,"DON","CP Don","2","SAN DIEGO","100"
"I","5","1","100002","11","2TEK","2 SIGNAL INTIME INDICATION","None","AAE58FDE-904F-428C-B79A-592E805B8923","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP DON","73405050250202","73405050250202","24","24",,,"DON","CP Don","2","SAN DIEGO","100"
"I","5","1","100002","12","4TEK","4 SIGNAL INTIME INDICATION","None","D633161C-48F6-41F3-871B-00B179C3EA3D","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP DON","73405050250202","73405050250202","24","24",,,"DON","CP Don","2","SAN DIEGO","100"
"I","5","1","100002","13","2EAK","2EAK","None","E90ACBAA-88EE-480D-BDBC-701E624587CF","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP DON","73405050250202","73405050250202","24","24",,,"DON","CP Don","2","SAN DIEGO","100"
"I","5","1","100002","14","2WAK","2WAK","None","1D9B113F-C4A9-4621-9B36-A7F702E98E73","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP DON","73405050250202","73405050250202","24","24",,,"DON","CP Don","2","SAN DIEGO","100"
"I","5","1","100002","15","4EAK","4EAK","None","FEB8C365-D5F8-4418-BF6E-C320D0681CA7","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP DON","73405050250202","73405050250202","24","24",,,"DON","CP Don","2","SAN DIEGO","100"
"I","5","1","100002","16","4WAK","4WAK","None","0875EB6B-E4B7-402C-BA73-35BA9CA61A0C","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP DON","73405050250202","73405050250202","24","24",,,"DON","CP Don","2","SAN DIEGO","100"
"I","5","1","100002","17","POK","POWER OFF INDICATION","None","3E4AEE9C-23CD-4DDB-9848-559779BCC973","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP DON","73405050250202","73405050250202","24","24",,,"DON","CP Don","2","SAN DIEGO","100"
"I","5","1","100002","18","LCK","LOCAL CONTROL INDICATION","None","B5DB2E26-6385-4B5B-8A97-3C8ABEC1351D","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP DON","73405050250202","73405050250202","24","24",,,"DON","CP Don","2","SAN DIEGO","100"
"I","5","1","100002","19","DOK","DOOR OPEN INDICATION","None","07341768-168C-4C0A-847A-E28A31E2AF51","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP DON","73405050250202","73405050250202","24","24",,,"DON","CP Don","2","SAN DIEGO","100"
"I","5","1","100002","20","LOK","LIGHT OUT INDICATION","None","D1CBC7CB-AF99-42D5-9889-4D3DC5EA1A61","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP DON","73405050250202","73405050250202","24","24",,,"DON","CP Don","2","SAN DIEGO","100"
"I","5","1","100002","21","BLANK","BLANK INDICATION","None","233C56A3-F0EA-4742-8259-D34B8354D37E","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP DON","73405050250202","73405050250202","24","24",,,"DON","CP Don","2","SAN DIEGO","100"
"I","5","1","100002","22","BLANK","BLANK INDICATION","None","2480EFF7-EE51-4E00-B3DF-921CC9ED4B96","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP DON","73405050250202","73405050250202","24","24",,,"DON","CP Don","2","SAN DIEGO","100"
"I","5","1","100002","23","BLANK","BLANK INDICATION","None","865F89B6-7188-44D2-A3E6-DFA390EBECF7","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP DON","73405050250202","73405050250202","24","24",,,"DON","CP Don","2","SAN DIEGO","100"
"I","5","1","100002","24","BLANK","BLANK INDICATION","None","90963053-D997-46FD-9BC8-96F362D4C378","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP DON","73405050250202","73405050250202","24","24",,,"DON","CP Don","2","SAN DIEGO","100"
"C","5","1","100003","1","NWS","NORMAL SWITCH CONTROL","None","9DCF41BF-F9D3-42DB-AF59-F2F105E7F3DF","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP PULGAS","73405050270202","73405050270202","16","16",,,"PULGAS","CP Pulgas","2","SAN DIEGO","100"
"C","5","1","100003","2","BLANK","BLANK CONTROL","None","E684CA98-4E21-455A-940D-29D5C9EC0E41","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP PULGAS","73405050270202","73405050270202","16","16",,,"PULGAS","CP Pulgas","2","SAN DIEGO","100"
"C","5","1","100003","3","RWS","REVERSE SWITCH CONTROL","None","AEB63F84-E94B-420C-B6F2-D61BE797CF01","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP PULGAS","73405050270202","73405050270202","16","16",,,"PULGAS","CP Pulgas","2","SAN DIEGO","100"
"C","5","1","100003","4","BLANK","BLANK CONTROL","None","228189FE-3B04-4E31-BD3F-9A394411A02E","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP PULGAS","73405050270202","73405050270202","16","16",,,"PULGAS","CP Pulgas","2","SAN DIEGO","100"
"C","5","1","100003","5","EGHS","EASTBOUND SIGNAL CONTROL","None","DCD32550-ED51-4EC9-AC48-8130981D113F","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP PULGAS","73405050270202","73405050270202","16","16",,,"PULGAS","CP Pulgas","2","SAN DIEGO","100"
"C","5","1","100003","6","BLANK","BLANK CONTROL","NONE","52E5D9DA-DADF-495F-9045-851704EB9F61","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP PULGAS","73405050270202","73405050270202","16","16",,,"PULGAS","CP Pulgas","2","SAN DIEGO","100"
"C","5","1","100003","7","WGHS","WESTBOUND SIGNAL CONTROL","NONE","CAD03FF7-0656-400D-B4FC-2207807894CE","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP PULGAS","73405050270202","73405050270202","16","16",,,"PULGAS","CP Pulgas","2","SAN DIEGO","100"
"C","5","1","100003","8","BLANK","BLANK CONTROL","NONE","02611670-4426-4862-A989-91E2F10544A5","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP PULGAS","73405050270202","73405050270202","16","16",,,"PULGAS","CP Pulgas","2","SAN DIEGO","100"
"C","5","1","100003","9","BLANK","BLANK CONTROL","None","2272E8DE-1DEF-443B-8B21-C8E23B67C8F5","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP PULGAS","73405050270202","73405050270202","16","16",,,"PULGAS","CP Pulgas","2","SAN DIEGO","100"
"C","5","1","100003","10","BLANK","BLANK CONTROL","None","E12902D6-4230-4F10-86D1-6BABBFC93729","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP PULGAS","73405050270202","73405050270202","16","16",,,"PULGAS","CP Pulgas","2","SAN DIEGO","100"
"C","5","1","100003","11","BLANK","BLANK CONTROL","NONE","AA62AD43-0DDD-4585-B142-6D74F8C8DCE7","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP PULGAS","73405050270202","73405050270202","16","16",,,"PULGAS","CP Pulgas","2","SAN DIEGO","100"
"C","5","1","100003","12","BLANK","BLANK CONTROL","None","18ED964D-0FFC-40AF-B225-646AA7FC419A","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP PULGAS","73405050270202","73405050270202","16","16",,,"PULGAS","CP Pulgas","2","SAN DIEGO","100"
"C","5","1","100003","13","BLANK","BLANK CONTROL","None","C8A2E521-EA18-4DCD-8893-F677A1A2CEB3","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP PULGAS","73405050270202","73405050270202","16","16",,,"PULGAS","CP Pulgas","2","SAN DIEGO","100"
"C","5","1","100003","14","BLANK","BLANK CONTROL","None","4DF1498E-A53E-4EDE-862B-3D5C6BA287C8","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP PULGAS","73405050270202","73405050270202","16","16",,,"PULGAS","CP Pulgas","2","SAN DIEGO","100"
"C","5","1","100003","15","BLANK","BLANK CONTROL","NONE","CAFBAA63-AF60-45CC-A86C-5D5327145761","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP PULGAS","73405050270202","73405050270202","16","16",,,"PULGAS","CP Pulgas","2","SAN DIEGO","100"
"C","5","1","100003","16","BLANK","BLANK CONTROL","NONE","D7957E33-8B73-4C26-AAEB-FAAE89A5B1F8","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP PULGAS","73405050270202","73405050270202","16","16",,,"PULGAS","CP Pulgas","2","SAN DIEGO","100"
"I","5","1","100003","1","NWK","NORMAL SWITCH INDICATION","None","A21DA7D0-81E2-42EF-9C60-0E1D53FBB2D1","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP PULGAS","73405050270202","73405050270202","16","16",,,"PULGAS","CP Pulgas","2","SAN DIEGO","100"
"I","5","1","100003","2","TK","OS TRACK INDICATION","None","9ED35405-A301-4468-A525-1B3B5DD08F8D","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP PULGAS","73405050270202","73405050270202","16","16",,,"PULGAS","CP Pulgas","2","SAN DIEGO","100"
"I","5","1","100003","3","RWK","REVERSE SWITCH INDICATION","None","3F8517C4-186D-45E2-B3F9-9868ED833A7A","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP PULGAS","73405050270202","73405050270202","16","16",,,"PULGAS","CP Pulgas","2","SAN DIEGO","100"
"I","5","1","100003","4","EAK","EAK","None","2D877897-EB35-47EF-9783-93A09A4B4E9C","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP PULGAS","73405050270202","73405050270202","16","16",,,"PULGAS","CP Pulgas","2","SAN DIEGO","100"
"I","5","1","100003","5","EGK","EASTBOUND SIGNAL INDICATION","None","F595772F-E514-462C-BE40-A2BEB19896A1","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP PULGAS","73405050270202","73405050270202","16","16",,,"PULGAS","CP Pulgas","2","SAN DIEGO","100"
"I","5","1","100003","6","WAAK","WAAK","None","27A40BE3-1B49-4C10-BE5E-06DE369E8C7E","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP PULGAS","73405050270202","73405050270202","16","16",,,"PULGAS","CP Pulgas","2","SAN DIEGO","100"
"I","5","1","100003","7","WGK","WESTBOUND SIGNAL INDICATION","None","63753980-51FD-40DA-97C1-6D8BF0A6FDCA","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP PULGAS","73405050270202","73405050270202","16","16",,,"PULGAS","CP Pulgas","2","SAN DIEGO","100"
"I","5","1","100003","8","POK","POWER OFF INDICATION","None","3E137E87-40D2-4A26-B79F-665B559FF8A9","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP PULGAS","73405050270202","73405050270202","16","16",,,"PULGAS","CP Pulgas","2","SAN DIEGO","100"
"I","5","1","100003","9","LCK","LOCAL CONTROL INDICAITON","None","B953CDD6-66FA-4B9C-8DC8-FB3196788D29","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP PULGAS","73405050270202","73405050270202","16","16",,,"PULGAS","CP Pulgas","2","SAN DIEGO","100"
"I","5","1","100003","10","TEK","IN-TIME INDICAITON","None","E847CA4C-C157-4E57-919C-CED227C7B4F1","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP PULGAS","73405050270202","73405050270202","16","16",,,"PULGAS","CP Pulgas","2","SAN DIEGO","100"
"I","5","1","100003","11","DOK","DOOR OPEN INDICATION","NONE","708F86DE-A0BD-4A21-9F51-CF7300DD9688","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP PULGAS","73405050270202","73405050270202","16","16",,,"PULGAS","CP Pulgas","2","SAN DIEGO","100"
"I","5","1","100003","12","BLANK","BLANK INDICATION","NONE","7C144C9D-4392-4C81-9E65-2CC045167D09","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP PULGAS","73405050270202","73405050270202","16","16",,,"PULGAS","CP Pulgas","2","SAN DIEGO","100"
"I","5","1","100003","13","LOK","LIGHT OUT INDICATION","NONE","B5F695C1-F6C0-45E6-960D-45BA950823AD","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP PULGAS","73405050270202","73405050270202","16","16",,,"PULGAS","CP Pulgas","2","SAN DIEGO","100"
"I","5","1","100003","14","WBAK","WBAK","NONE","E35F219F-2C53-4878-9C79-D957826FF62F","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP PULGAS","73405050270202","73405050270202","16","16",,,"PULGAS","CP Pulgas","2","SAN DIEGO","100"
"I","5","1","100003","15","BLANK","BLANK INDICATION","NONE","009A9189-0F9F-4590-BA9B-4D0DA9639A59","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP PULGAS","73405050270202","73405050270202","16","16",,,"PULGAS","CP Pulgas","2","SAN DIEGO","100"
"I","5","1","100003","16","BLANK","BLANK INDICATION","NONE","24039ACC-74C4-4690-8E11-68DD401985C5","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP PULGAS","73405050270202","73405050270202","16","16",,,"PULGAS","CP Pulgas","2","SAN DIEGO","100"
"C","5","1","100004","1","1NWS","1 NORMAL SWITCH CONTROL","None","24CECBD6-ACE4-427C-9D63-86F12A900E1E","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP CUDAHY","73405050870202","73405050870202","24","24",,,"CUDAHY","CP Cudahy","2","SAN DIEGO","100"
"C","5","1","100004","2","1RWS","1 REVERSE SWITCH CONTROL","None","CA8E67D3-4393-4B32-A46E-3BD5B30CB24B","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP CUDAHY","73405050870202","73405050870202","24","24",,,"CUDAHY","CP Cudahy","2","SAN DIEGO","100"
"C","5","1","100004","3","3NWS","3 NORMAL SWITCH CONTROL","None","2CD4E359-BCE9-4C26-9630-DEEF5163B4D3","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP CUDAHY","73405050870202","73405050870202","24","24",,,"CUDAHY","CP Cudahy","2","SAN DIEGO","100"
"C","5","1","100004","4","3RWS","3 REVERSE SWITCH CONTROL","None","2039743F-8FB8-42DF-8F8F-5D45624BCFDD","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP CUDAHY","73405050870202","73405050870202","24","24",,,"CUDAHY","CP Cudahy","2","SAN DIEGO","100"
"C","5","1","100004","5","2EGHS","2 EASTBOUND SIGNAL CONTROL","None","876BC34E-37B1-40BB-9C9B-9B2CBE62F2A9","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP CUDAHY","73405050870202","73405050870202","24","24",,,"CUDAHY","CP Cudahy","2","SAN DIEGO","100"
"C","5","1","100004","6","2WGHS","2 WESTBOUND SIGNAL CONTROL","None","C4B645F7-E6FE-4641-94DC-1C29F11A40FB","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP CUDAHY","73405050870202","73405050870202","24","24",,,"CUDAHY","CP Cudahy","2","SAN DIEGO","100"
"C","5","1","100004","7","4EGHS","4 EASTBOUND SIGNAL CONTROL","None","E000BFA5-663F-46FB-80D9-FBAFF0695D2D","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP CUDAHY","73405050870202","73405050870202","24","24",,,"CUDAHY","CP Cudahy","2","SAN DIEGO","100"
"C","5","1","100004","8","4WGHS","4 WESTBOUND SIGNAL CONTROL","None","80CAF053-2FBE-45B9-B27C-12B241F52303","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP CUDAHY","73405050870202","73405050870202","24","24",,,"CUDAHY","CP Cudahy","2","SAN DIEGO","100"
"C","5","1","100004","9","BLANK","BLANK CONTROL","None","C6850771-E091-484A-B3B4-696FA120144A","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP CUDAHY","73405050870202","73405050870202","24","24",,,"CUDAHY","CP Cudahy","2","SAN DIEGO","100"
"C","5","1","100004","10","BLANK","BLANK CONTROL","None","49CDE0EA-9FF2-4CCB-987E-A4E66657F1BC","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP CUDAHY","73405050870202","73405050870202","24","24",,,"CUDAHY","CP Cudahy","2","SAN DIEGO","100"
"C","5","1","100004","11","BLANK","BLANK CONTROL","None","A53DB3F5-DFD8-4B8A-A298-D4446AE17B3E","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP CUDAHY","73405050870202","73405050870202","24","24",,,"CUDAHY","CP Cudahy","2","SAN DIEGO","100"
"C","5","1","100004","12","BLANK","BLANK CONTROL","None","A507870E-0BA8-455E-BC4F-BBBD119939C8","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP CUDAHY","73405050870202","73405050870202","24","24",,,"CUDAHY","CP Cudahy","2","SAN DIEGO","100"
"C","5","1","100004","13","BLANK","BLANK CONTROL","None","AC35DDC1-61C8-4A06-BD66-CA9BF176000A","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP CUDAHY","73405050870202","73405050870202","24","24",,,"CUDAHY","CP Cudahy","2","SAN DIEGO","100"
"C","5","1","100004","14","BLANK","BLANK CONTROL","None","7FC75C25-791A-4116-B408-6EF6CDF98E4E","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP CUDAHY","73405050870202","73405050870202","24","24",,,"CUDAHY","CP Cudahy","2","SAN DIEGO","100"
"C","5","1","100004","15","BLANK","BLANK CONTROL","None","293D161F-1296-4E2F-8E1F-80F6D45762C8","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP CUDAHY","73405050870202","73405050870202","24","24",,,"CUDAHY","CP Cudahy","2","SAN DIEGO","100"
"C","5","1","100004","16","BLANK","BLANK CONTROL","None","7F2DFBA4-FAE7-48FE-8080-99FB8447C561","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP CUDAHY","73405050870202","73405050870202","24","24",,,"CUDAHY","CP Cudahy","2","SAN DIEGO","100"
"C","5","1","100004","17","BLANK","BLANK CONTROL","None","09050867-A941-459D-8607-6F54AD68BB55","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP CUDAHY","73405050870202","73405050870202","24","24",,,"CUDAHY","CP Cudahy","2","SAN DIEGO","100"
"C","5","1","100004","18","BLANK","BLANK CONTROL","None","7047140B-6C70-4FA5-82C5-36D067F507B2","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP CUDAHY","73405050870202","73405050870202","24","24",,,"CUDAHY","CP Cudahy","2","SAN DIEGO","100"
"C","5","1","100004","19","BLANK","BLANK CONTROL","None","718C2EFB-3B18-4C13-9838-400FBA0CC94D","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP CUDAHY","73405050870202","73405050870202","24","24",,,"CUDAHY","CP Cudahy","2","SAN DIEGO","100"
"C","5","1","100004","20","BLANK","BLANK CONTROL","None","CFB72042-54FD-48BE-8DFB-26C675CA66A5","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP CUDAHY","73405050870202","73405050870202","24","24",,,"CUDAHY","CP Cudahy","2","SAN DIEGO","100"
"C","5","1","100004","21","BLANK","BLANK CONTROL","None","ADE584A2-FB99-4557-8FD4-A477301EBB41","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP CUDAHY","73405050870202","73405050870202","24","24",,,"CUDAHY","CP Cudahy","2","SAN DIEGO","100"
"C","5","1","100004","22","BLANK","BLANK CONTROL","None","A417A233-5AF9-4C66-82F8-62075B3808C3","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP CUDAHY","73405050870202","73405050870202","24","24",,,"CUDAHY","CP Cudahy","2","SAN DIEGO","100"
"C","5","1","100004","23","BLANK","BLANK CONTROL","None","D52415EB-F8D1-4180-A869-9EE0550DAD63","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP CUDAHY","73405050870202","73405050870202","24","24",,,"CUDAHY","CP Cudahy","2","SAN DIEGO","100"
"C","5","1","100004","24","BLANK","BLANK CONTROL","None","2221FDDE-D021-46B7-A23C-270E8F3578C3","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP CUDAHY","73405050870202","73405050870202","24","24",,,"CUDAHY","CP Cudahy","2","SAN DIEGO","100"
