"component_family","component_uid","parent_control_point_uid","component_name","component_secondary_name","component_detail_name","component_codeline","reference_column","reference_value"
"control_point","100011","100011","PACIFIC","NULL","CP Pacific","5","CPIND2","9;1;100011"
"control_point","100011","100011","PACIFIC","NULL","CP Pacific","5","CPIND3","13;1;100011"
"control_point","100011","100011","PACIFIC","NULL","CP Pacific","5","CPIND4","12;1;100011"
"control_point","100011","100011","PACIFIC","NULL","CP Pacific","5","CPIND5","0;1;100011"
"control_point","100011","100011","PACIFIC","NULL","CP Pacific","5","CPIND6","0;1;100011"
"control_point","100011","100011","PACIFIC","NULL","CP Pacific","5","CPIND7","0;1;100011"
"control_point","100011","100011","PACIFIC","NULL","CP Pacific","5","CPIND8","0;1;100011"
"control_point","100011","100011","PACIFIC","NULL","CP Pacific","5","CPIND9","0;1;100011"
"control_point","100011","100011","PACIFIC","NULL","CP Pacific","5","ScadaAlarmReportingIndicationBit","0;1;100011"
"control_point","100012","100012","SHELL","NULL","CP Shell","5","CPCTL1","0;1;100012"
"control_point","100012","100012","SHELL","NULL","CP Shell","5","CPCTL10","0;0;0;0"
"control_point","100012","100012","SHELL","NULL","CP Shell","5","CPCTL11","0;0;0;0"
"control_point","100012","100012","SHELL","NULL","CP Shell","5","CPCTL12","0;0;0;0"
"control_point","100012","100012","SHELL","NULL","CP Shell","5","CPCTL13","0;0;0;0"
"control_point","100012","100012","SHELL","NULL","CP Shell","5","CPCTL2","0;1;100012"
"control_point","100012","100012","SHELL","NULL","CP Shell","5","CPCTL3","0;1;100012"
"control_point","100012","100012","SHELL","NULL","CP Shell","5","CPCTL4","0;1;100012"
"control_point","100012","100012","SHELL","NULL","CP Shell","5","CPCTL5","0;1;100012"
"control_point","100012","100012","SHELL","NULL","CP Shell","5","CPCTL6","0;0;0;0"
"control_point","100012","100012","SHELL","NULL","CP Shell","5","CPCTL7","0;0;0;0"
"control_point","100012","100012","SHELL","NULL","CP Shell","5","CPCTL8","0;0;0;0"
"control_point","100012","100012","SHELL","NULL","CP Shell","5","CPCTL9","0;0;0;0"
"control_point","100012","100012","SHELL","NULL","CP Shell","5","CPIND1","0;1;100012"
"control_point","100012","100012","SHELL","NULL","CP Shell","5","CPIND10","0;1;100012"
"control_point","100012","100012","SHELL","NULL","CP Shell","5","CPIND11","0;0;100012;5"
"control_point","100012","100012","SHELL","NULL","CP Shell","5","CPIND12","0;0;100012;5"
"control_point","100012","100012","SHELL","NULL","CP Shell","5","CPIND13","0;0;100012;5"
"control_point","100012","100012","SHELL","NULL","CP Shell","5","CPIND2","9;1;100012"
"control_point","100012","100012","SHELL","NULL","CP Shell","5","CPIND3","0;1;100012"
"control_point","100012","100012","SHELL","NULL","CP Shell","5","CPIND4","0;1;100012"
"control_point","100012","100012","SHELL","NULL","CP Shell","5","CPIND5","0;1;100012"
"control_point","100012","100012","SHELL","NULL","CP Shell","5","CPIND6","0;1;100012"
"control_point","100012","100012","SHELL","NULL","CP Shell","5","CPIND7","0;1;100012"
"control_point","100012","100012","SHELL","NULL","CP Shell","5","CPIND8","0;1;100012"
"control_point","100012","100012","SHELL","NULL","CP Shell","5","CPIND9","0;1;100012"
"control_point","100012","100012","SHELL","NULL","CP Shell","5","ScadaAlarmReportingIndicationBit","0;1;100012"
"control_point","100013","100013","ESCONDIDO JCT","NULL","CP Escondido Jct","5","CPCTL1","0;1;100013"
"control_point","100013","100013","ESCONDIDO JCT","NULL","CP Escondido Jct","5","CPCTL10","0;0;0;0"
"control_point","100013","100013","ESCONDIDO JCT","NULL","CP Escondido Jct","5","CPCTL11","0;0;0;0"
"control_point","100013","100013","ESCONDIDO JCT","NULL","CP Escondido Jct","5","CPCTL12","0;0;0;0"
"control_point","100013","100013","ESCONDIDO JCT","NULL","CP Escondido Jct","5","CPCTL13","0;0;0;0"
"control_point","100013","100013","ESCONDIDO JCT","NULL","CP Escondido Jct","5","CPCTL2","0;1;100013"
"control_point","100013","100013","ESCONDIDO JCT","NULL","CP Escondido Jct","5","CPCTL3","0;1;100013"
"control_point","100013","100013","ESCONDIDO JCT","NULL","CP Escondido Jct","5","CPCTL4","0;1;100013"
"control_point","100013","100013","ESCONDIDO JCT","NULL","CP Escondido Jct","5","CPCTL5","0;1;100013"
"control_point","100013","100013","ESCONDIDO JCT","NULL","CP Escondido Jct","5","CPCTL6","0;0;0;0"
"control_point","100013","100013","ESCONDIDO JCT","NULL","CP Escondido Jct","5","CPCTL7","0;0;0;0"
"control_point","100013","100013","ESCONDIDO JCT","NULL","CP Escondido Jct","5","CPCTL8","0;0;0;0"
"control_point","100013","100013","ESCONDIDO JCT","NULL","CP Escondido Jct","5","CPCTL9","0;0;0;0"
"control_point","100013","100013","ESCONDIDO JCT","NULL","CP Escondido Jct","5","CPIND1","38;1;100013"
"control_point","100013","100013","ESCONDIDO JCT","NULL","CP Escondido Jct","5","CPIND10","0;1;100013"
"control_point","100013","100013","ESCONDIDO JCT","NULL","CP Escondido Jct","5","CPIND11","0;0;100013;5"
"control_point","100013","100013","ESCONDIDO JCT","NULL","CP Escondido Jct","5","CPIND12","0;0;100013;5"
"control_point","100013","100013","ESCONDIDO JCT","NULL","CP Escondido Jct","5","CPIND13","0;0;100013;5"
"control_point","100013","100013","ESCONDIDO JCT","NULL","CP Escondido Jct","5","CPIND2","37;1;100013"
"control_point","100013","100013","ESCONDIDO JCT","NULL","CP Escondido Jct","5","CPIND3","39;1;100013"
"control_point","100013","100013","ESCONDIDO JCT","NULL","CP Escondido Jct","5","CPIND4","40;1;100013"
"control_point","100013","100013","ESCONDIDO JCT","NULL","CP Escondido Jct","5","CPIND5","0;1;100013"
"control_point","100013","100013","ESCONDIDO JCT","NULL","CP Escondido Jct","5","CPIND6","0;1;100013"
"control_point","100013","100013","ESCONDIDO JCT","NULL","CP Escondido Jct","5","CPIND7","0;1;100013"
"control_point","100013","100013","ESCONDIDO JCT","NULL","CP Escondido Jct","5","CPIND8","0;1;100013"
"control_point","100013","100013","ESCONDIDO JCT","NULL","CP Escondido Jct","5","CPIND9","0;1;100013"
"control_point","100013","100013","ESCONDIDO JCT","NULL","CP Escondido Jct","5","ScadaAlarmReportingIndicationBit","0;1;100013"
"control_point","100015","100015","SCRIPPS","NULL","CP Scripps","5","CPCTL1","0;1;100015"
"control_point","100015","100015","SCRIPPS","NULL","CP Scripps","5","CPCTL11","0;0;0;0"
"control_point","100015","100015","SCRIPPS","NULL","CP Scripps","5","CPCTL12","0;0;0;0"
"control_point","100015","100015","SCRIPPS","NULL","CP Scripps","5","CPCTL13","0;0;0;0"
"control_point","100015","100015","SCRIPPS","NULL","CP Scripps","5","CPCTL2","0;1;100015"
"control_point","100015","100015","SCRIPPS","NULL","CP Scripps","5","CPCTL3","0;1;100015"
"control_point","100015","100015","SCRIPPS","NULL","CP Scripps","5","CPCTL4","0;1;100015"
"control_point","100015","100015","SCRIPPS","NULL","CP Scripps","5","CPCTL5","0;1;100015"
"control_point","100015","100015","SCRIPPS","NULL","CP Scripps","5","CPIND1","9;1;100015"
"control_point","100015","100015","SCRIPPS","NULL","CP Scripps","5","CPIND10","0;1;100015"
"control_point","100015","100015","SCRIPPS","NULL","CP Scripps","5","CPIND11","0;0;0;0"
"control_point","100015","100015","SCRIPPS","NULL","CP Scripps","5","CPIND12","0;0;0;0"
"control_point","100015","100015","SCRIPPS","NULL","CP Scripps","5","CPIND13","0;0;0;0"
"control_point","100015","100015","SCRIPPS","NULL","CP Scripps","5","CPIND2","8;1;100015"
"control_point","100015","100015","SCRIPPS","NULL","CP Scripps","5","CPIND3","13;1;100015"
"control_point","100015","100015","SCRIPPS","NULL","CP Scripps","5","CPIND4","11;1;100015"
"control_point","100015","100015","SCRIPPS","NULL","CP Scripps","5","CPIND5","0;1;100015"
"control_point","100015","100015","SCRIPPS","NULL","CP Scripps","5","CPIND6","0;1;100015"
"control_point","100015","100015","SCRIPPS","NULL","CP Scripps","5","CPIND7","0;1;100015"
"control_point","100015","100015","SCRIPPS","NULL","CP Scripps","5","CPIND8","0;1;100015"
"control_point","100015","100015","SCRIPPS","NULL","CP Scripps","5","CPIND9","0;1;100015"
"control_point","100015","100015","SCRIPPS","NULL","CP Scripps","5","ScadaAlarmReportingIndicationBit","0;1;100015"
"control_point","100016","100016","LONGBOARD","NULL","CP Longboard","5","CPCTL1","0;0;0;0"
"control_point","100016","100016","LONGBOARD","NULL","CP Longboard","5","CPCTL10","0;0;0;0"
"control_point","100016","100016","LONGBOARD","NULL","CP Longboard","5","CPCTL11","0;0;0;0"
"control_point","100016","100016","LONGBOARD","NULL","CP Longboard","5","CPCTL12","0;0;0;0"
"control_point","100016","100016","LONGBOARD","NULL","CP Longboard","5","CPCTL13","0;0;0;0"
"control_point","100016","100016","LONGBOARD","NULL","CP Longboard","5","CPCTL2","0;0;0;0"
"control_point","100016","100016","LONGBOARD","NULL","CP Longboard","5","CPCTL3","0;0;0;0"
"control_point","100016","100016","LONGBOARD","NULL","CP Longboard","5","CPCTL4","0;0;0;0"
"control_point","100016","100016","LONGBOARD","NULL","CP Longboard","5","CPCTL5","0;0;0;0"
"control_point","100016","100016","LONGBOARD","NULL","CP Longboard","5","CPCTL6","0;0;0;0"
"control_point","100016","100016","LONGBOARD","NULL","CP Longboard","5","CPCTL7","0;0;0;0"
"control_point","100016","100016","LONGBOARD","NULL","CP Longboard","5","CPCTL8","0;0;0;0"
"control_point","100016","100016","LONGBOARD","NULL","CP Longboard","5","CPCTL9","0;0;0;0"
"control_point","100016","100016","LONGBOARD","NULL","CP Longboard","5","CPIND1","0;0;100016;5"
"control_point","100016","100016","LONGBOARD","NULL","CP Longboard","5","CPIND10","0;0;100016;5"
"control_point","100016","100016","LONGBOARD","NULL","CP Longboard","5","CPIND11","0;0;100016;5"
"control_point","100016","100016","LONGBOARD","NULL","CP Longboard","5","CPIND12","0;0;100016;5"
"control_point","100016","100016","LONGBOARD","NULL","CP Longboard","5","CPIND13","0;0;100016;5"
"control_point","100016","100016","LONGBOARD","NULL","CP Longboard","5","CPIND2","0;0;100016;5"
"control_point","100016","100016","LONGBOARD","NULL","CP Longboard","5","CPIND3","0;0;100016;5"
"control_point","100016","100016","LONGBOARD","NULL","CP Longboard","5","CPIND4","0;0;100016;5"
"control_point","100016","100016","LONGBOARD","NULL","CP Longboard","5","CPIND5","0;0;100016;5"
"control_point","100016","100016","LONGBOARD","NULL","CP Longboard","5","CPIND6","0;0;100016;5"
"control_point","100016","100016","LONGBOARD","NULL","CP Longboard","5","CPIND7","0;0;100016;5"
"control_point","100016","100016","LONGBOARD","NULL","CP Longboard","5","CPIND8","0;0;100016;5"
"control_point","100016","100016","LONGBOARD","NULL","CP Longboard","5","CPIND9","0;0;100016;5"
"control_point","100016","100016","LONGBOARD","NULL","CP Longboard","5","ScadaAlarmReportingIndicationBit","0;1;100016"
"control_point","100017","100017","FARR","NULL","CP Farr","5","CPCTL1","0;1;100017"
"control_point","100017","100017","FARR","NULL","CP Farr","5","CPCTL10","0;0;0;0"
"control_point","100017","100017","FARR","NULL","CP Farr","5","CPCTL11","0;0;0;0"
"control_point","100017","100017","FARR","NULL","CP Farr","5","CPCTL12","0;0;0;0"
"control_point","100017","100017","FARR","NULL","CP Farr","5","CPCTL13","0;0;0;0"
"control_point","100017","100017","FARR","NULL","CP Farr","5","CPCTL2","0;1;100017"
"control_point","100017","100017","FARR","NULL","CP Farr","5","CPCTL3","0;1;100017"
"control_point","100017","100017","FARR","NULL","CP Farr","5","CPCTL4","0;1;100017"
"control_point","100017","100017","FARR","NULL","CP Farr","5","CPCTL5","0;1;100017"
"control_point","100017","100017","FARR","NULL","CP Farr","5","CPCTL6","0;0;0;0"
"control_point","100017","100017","FARR","NULL","CP Farr","5","CPCTL7","0;0;0;0"
"control_point","100017","100017","FARR","NULL","CP Farr","5","CPCTL8","0;0;0;0"
"control_point","100017","100017","FARR","NULL","CP Farr","5","CPCTL9","0;0;0;0"
"control_point","100017","100017","FARR","NULL","CP Farr","5","CPIND1","9;1;100017"
"control_point","100017","100017","FARR","NULL","CP Farr","5","CPIND10","0;1;100017"
"control_point","100017","100017","FARR","NULL","CP Farr","5","CPIND11","0;0;100017;0"
"control_point","100017","100017","FARR","NULL","CP Farr","5","CPIND12","0;0;100017;0"
"control_point","100017","100017","FARR","NULL","CP Farr","5","CPIND13","0;0;100017;0"
"control_point","100017","100017","FARR","NULL","CP Farr","5","CPIND2","8;1;100017"
"control_point","100017","100017","FARR","NULL","CP Farr","5","CPIND3","13;1;100017"
"control_point","100017","100017","FARR","NULL","CP Farr","5","CPIND4","11;1;100017"
"control_point","100017","100017","FARR","NULL","CP Farr","5","CPIND5","0;1;100017"
"control_point","100017","100017","FARR","NULL","CP Farr","5","CPIND6","0;1;100017"
"control_point","100017","100017","FARR","NULL","CP Farr","5","CPIND7","0;1;100017"
"control_point","100017","100017","FARR","NULL","CP Farr","5","CPIND8","0;1;100017"
"control_point","100017","100017","FARR","NULL","CP Farr","5","CPIND9","0;1;100017"
"control_point","100017","100017","FARR","NULL","CP Farr","5","ScadaAlarmReportingIndicationBit","0;1;100017"
"control_point","100018","100018","PONTO","NULL","CP Ponto","5","CPCTL1","0;1;100018"
"control_point","100018","100018","PONTO","NULL","CP Ponto","5","CPCTL10","0;0;0;0"
"control_point","100018","100018","PONTO","NULL","CP Ponto","5","CPCTL11","0;0;0;0"
"control_point","100018","100018","PONTO","NULL","CP Ponto","5","CPCTL12","0;0;0;0"
"control_point","100018","100018","PONTO","NULL","CP Ponto","5","CPCTL13","0;0;0;0"
"control_point","100018","100018","PONTO","NULL","CP Ponto","5","CPCTL2","0;1;100018"
"control_point","100018","100018","PONTO","NULL","CP Ponto","5","CPCTL3","0;1;100018"
"control_point","100018","100018","PONTO","NULL","CP Ponto","5","CPCTL4","0;1;100018"
"control_point","100018","100018","PONTO","NULL","CP Ponto","5","CPCTL5","0;1;100018"
"control_point","100018","100018","PONTO","NULL","CP Ponto","5","CPCTL6","0;0;0;0"
"control_point","100018","100018","PONTO","NULL","CP Ponto","5","CPCTL7","0;0;0;0"
"control_point","100018","100018","PONTO","NULL","CP Ponto","5","CPCTL8","0;0;0;0"
"control_point","100018","100018","PONTO","NULL","CP Ponto","5","CPCTL9","0;0;0;0"
"control_point","100018","100018","PONTO","NULL","CP Ponto","5","CPIND1","13;1;100018"
"control_point","100018","100018","PONTO","NULL","CP Ponto","5","CPIND10","0;1;100018"
"control_point","100018","100018","PONTO","NULL","CP Ponto","5","CPIND11","0;0;100018;0"
"control_point","100018","100018","PONTO","NULL","CP Ponto","5","CPIND12","0;0;100018;0"
"control_point","100018","100018","PONTO","NULL","CP Ponto","5","CPIND13","0;0;100018;0"
"control_point","100018","100018","PONTO","NULL","CP Ponto","5","CPIND2","9;1;100018"
"control_point","100018","100018","PONTO","NULL","CP Ponto","5","CPIND3","0;1;100018"
"control_point","100018","100018","PONTO","NULL","CP Ponto","5","CPIND4","0;1;100018"
"control_point","100018","100018","PONTO","NULL","CP Ponto","5","CPIND5","0;1;100018"
"control_point","100018","100018","PONTO","NULL","CP Ponto","5","CPIND6","0;1;100018"
"control_point","100018","100018","PONTO","NULL","CP Ponto","5","CPIND7","0;1;100018"
"control_point","100018","100018","PONTO","NULL","CP Ponto","5","CPIND8","0;1;100018"
"control_point","100018","100018","PONTO","NULL","CP Ponto","5","CPIND9","0;1;100018"
"control_point","100018","100018","PONTO","NULL","CP Ponto","5","ScadaAlarmReportingIndicationBit","0;1;100018"
"control_point","100019","100019","SWAMI","NULL","CP Swami","5","CPCTL1","0;1;100019"
"control_point","100019","100019","SWAMI","NULL","CP Swami","5","CPCTL10","0;0;0;0"
"control_point","100019","100019","SWAMI","NULL","CP Swami","5","CPCTL11","0;0;0;0"
"control_point","100019","100019","SWAMI","NULL","CP Swami","5","CPCTL12","0;0;0;0"
"control_point","100019","100019","SWAMI","NULL","CP Swami","5","CPCTL13","0;0;0;0"
"control_point","100019","100019","SWAMI","NULL","CP Swami","5","CPCTL2","0;1;100019"
"control_point","100019","100019","SWAMI","NULL","CP Swami","5","CPCTL3","0;1;100019"
"control_point","100019","100019","SWAMI","NULL","CP Swami","5","CPCTL4","0;1;100019"
"control_point","100019","100019","SWAMI","NULL","CP Swami","5","CPCTL5","0;1;100019"
"control_point","100019","100019","SWAMI","NULL","CP Swami","5","CPCTL6","0;0;0;0"
"control_point","100019","100019","SWAMI","NULL","CP Swami","5","CPCTL7","0;0;0;0"
"control_point","100019","100019","SWAMI","NULL","CP Swami","5","CPCTL8","0;0;0;0"
"control_point","100019","100019","SWAMI","NULL","CP Swami","5","CPCTL9","0;0;0;0"
"control_point","100019","100019","SWAMI","NULL","CP Swami","5","CPIND1","9;1;100019"
"control_point","100019","100019","SWAMI","NULL","CP Swami","5","CPIND10","0;1;100019"
"control_point","100019","100019","SWAMI","NULL","CP Swami","5","CPIND11","0;0;100019;0"
"control_point","100019","100019","SWAMI","NULL","CP Swami","5","CPIND12","0;0;100019;0"
"control_point","100019","100019","SWAMI","NULL","CP Swami","5","CPIND13","0;0;100019;0"
"control_point","100019","100019","SWAMI","NULL","CP Swami","5","CPIND2","8;1;100019"
"control_point","100019","100019","SWAMI","NULL","CP Swami","5","CPIND3","13;1;100019"
"control_point","100019","100019","SWAMI","NULL","CP Swami","5","CPIND4","11;1;100019"
"control_point","100019","100019","SWAMI","NULL","CP Swami","5","CPIND5","0;1;100019"
"control_point","100019","100019","SWAMI","NULL","CP Swami","5","CPIND6","0;1;100019"
"control_point","100019","100019","SWAMI","NULL","CP Swami","5","CPIND7","0;1;100019"
"control_point","100019","100019","SWAMI","NULL","CP Swami","5","CPIND8","0;1;100019"
"control_point","100019","100019","SWAMI","NULL","CP Swami","5","CPIND9","0;1;100019"
"control_point","100019","100019","SWAMI","NULL","CP Swami","5","ScadaAlarmReportingIndicationBit","0;1;100019"
"control_point","100020","100020","CARDIFF","NULL","CP Cardiff","5","CPCTL1","0;1;100020"
"control_point","100020","100020","CARDIFF","NULL","CP Cardiff","5","CPCTL10","0;0;0;0"
"control_point","100020","100020","CARDIFF","NULL","CP Cardiff","5","CPCTL11","0;0;0;0"
