"WordType","CDLNNumber","CPNumber","CSNumber","BPAssignment","Mnemonic","LongName","BitType","UID"
"C","5","100005","1","22","BLANK","BLANK CONTROL","None","79B5BE49-1228-479F-95C5-6F42BE8117A0"
"I","5","100005","1","22","4WAAK","4WAAK","None","08410402-F550-42F7-B160-E8270808E70D"
"C","5","100005","1","23","4WGHS","4 WESTBOUND SIGNAL CONTROL","None","3C4FDBF6-EF75-4E59-AAF0-C2C8701F2E90"
"I","5","100005","1","23","4WHK","4 WESTBOUND SIGNAL INDICATION","None","B6E7050F-419D-4C81-B0F6-92602AD0F582"
"C","5","100005","1","24","BLANK","BLANK CONTROL","None","AC14A359-33E3-4A2E-9D6D-C188D55D0A94"
"I","5","100005","1","24","4WCAK","4WCAK","None","59081A3F-82C6-4F03-82B6-FF4B804D921F"
"C","5","100006","1","1","NWS","NORMAL SWITCH CONTROL","None","5F90A87C-514A-4563-B4F9-5D67A237741E"
"I","5","100006","1","1","1NWK","1 NORMAL SWITCH INDICATION","None","84627C0F-1469-4145-993D-403E8AB6DDE5"
"C","5","100006","1","2","BLANK","BLANK CONTROL","None","D46AD12A-883B-4535-A701-5FA703B4793A"
"I","5","100006","1","2","TK","OS TRACK INDICATION","None","80D9D27B-47E1-497E-BB25-C912F6EE4A73"
"C","5","100006","1","3","1RWS","REVERSE SWITCH CONTROL","None","C49D1689-B170-44E8-ADD4-73B9A0E1F5E3"
"I","5","100006","1","3","1RWK","1 REVERSE SWITCH INDICATION","None","40119DCA-F361-439B-B9DE-9C23C18EB7F0"
"C","5","100006","1","4","BLANK","BLANK CONTROL","None","31D987E7-5AF8-4B9D-9273-910BB8EAAAAB"
"I","5","100006","1","4","2EAK","2EAK","None","483FC89B-05D5-4DC3-AE7A-F7F2C21D629D"
"C","5","100006","1","5","2EGHS","2 EASTBOUND SIGNAL CONTROL","None","42868BFB-018E-494B-9CBB-65F81A57791C"
"I","5","100006","1","5","2EGK","2 EASTBOUND SIGNAL INDICATION","None","846E8D0B-120E-41E5-9F4D-373A16543E6C"
"C","5","100006","1","6","BLANK","BLANK CONTROL","None","9FC9E7F3-5AF7-41AB-92DA-F4AA93420968"
"I","5","100006","1","6","2WAK","2WAK","None","14E1084F-6006-4EEC-97DD-BD392934FA7B"
"C","5","100006","1","7","2WGHS","2 WESTBOUND SIGNAL CONTROL","None","10ADB980-932C-4FB6-B0AD-11F56275B934"
"I","5","100006","1","7","2WGK","2 WESTBOUND SIGNAL INDICATION","None","38A625DB-4B19-414B-96EE-F73FDCB1BE21"
"C","5","100006","1","8","BLANK","BLANK CONTROL","None","7252835B-922F-482E-9003-12CDCBF99301"
"I","5","100006","1","8","POK","POWER OFF INDICATION","None","A73737A6-1EA7-4794-9E7E-4EB0C8CE5039"
"C","5","100006","1","9","BLANK","BLANK CONTROL","None","ED260F0B-BA01-4934-8F66-D8BBE3378280"
"I","5","100006","1","9","LCK","LOCAL CONTROL INDICATION","None","78963FDB-3519-4BFF-A452-3D85800CC8BB"
"C","5","100006","1","10","BLANK","BLANK CONTROL","None","F4D2B4F1-DFAB-41E3-A23C-550444765235"
"I","5","100006","1","10","2TEK","2 SIGNAL INTIME INDICATION","None","98537FB8-7125-49BD-8D10-80BC9E311D2F"
"C","5","100006","1","11","BLANK","BLANK CONTROL","None","2B364979-8546-4599-AA1F-9A2D3CE2B251"
"I","5","100006","1","11","BLANK","BLANK INDICATION","None","0F89BDE2-26DE-42A6-83B3-3A3E10536512"
"C","5","100006","1","12","BLANK","BLANK CONTROL","None","66C42C7E-70D4-4D6A-A6C3-BA2D1BA0F164"
"I","5","100006","1","12","TEK","SIGNAL INTIME INDICATION","None","BB81F484-36DB-4521-A2A5-F58E98D57C2E"
"C","5","100006","1","13","BLANK","BLANK CONTROL","None","DFFEA283-4AAB-4B5D-8748-CB43419E84CF"
"I","5","100006","1","13","LOK","LIGHT OUT INDICATION","None","8D41B143-66B6-4049-AAC8-6222DC564CED"
"C","5","100006","1","14","BLANK","BLANK CONTROL","None","D02BB2F4-3631-4BF8-B159-1E52C23F5008"
"I","5","100006","1","14","BLANK","BLANK INDICATION","None","EC4AF51E-67B6-4D5D-A15F-5C6A5A2F0F49"
"C","5","100006","1","15","BLANK","BLANK CONTROL","None","084553D0-5F8C-46C3-AA2A-5CED46181BF9"
"I","5","100006","1","15","BLANK","BLANK INDICATION","None","32C7CFAD-2EBD-4411-93CE-174B85209A8F"
"C","5","100006","1","16","BLANK","BLANK CONTROL","None","98B0BF3C-C540-4D1F-B496-CBBCAB60117D"
"I","5","100006","1","16","BLANK","BLANK INDICATION","None","098571E3-9417-40FE-B076-D5E31681A1BD"
"C","5","100006","1","17","3NWS","3 NORMAL SWITCH CONTROL","None","B5C7BEDC-97FF-4C94-892C-3814A73A2353"
"I","5","100006","1","17","3NWK","3 NORMAL SWITCH INDICATION","None","E8E132C2-A8CF-4730-AEE6-1BD9ADA79127"
"C","5","100006","1","18","BLANK","BLANK CONTROL","None","CF53571B-4A51-4348-A302-A9C1CF1CB979"
"I","5","100006","1","18","3TK","3 OS TRACK INDICATION","None","8A110039-C2C7-4236-ABF0-C8AF9CEE7EDB"
"C","5","100006","1","19","3RWS","3 REVERSE SWITCH CONTROL","None","D01B3379-518A-4256-A691-0538FB612F5D"
"I","5","100006","1","19","3RWK","3 REVERSE SWITCH INDICATION","None","1AF557A0-F326-48A1-855E-D0E70ECF6206"
"C","5","100006","1","20","BLANK","BLANK CONTROL","None","CEA1BA1B-118C-41AC-8F62-1861240ACA73"
"I","5","100006","1","20","EAAK","EAAK","None","A7538D36-3AF1-4A2E-8F0A-385305B2E2A2"
"C","5","100006","1","21","EGHS","EASTBOUND SIGNAL CONTROL","None","17409DAD-9267-4337-959A-D86BF62AFC95"
"I","5","100006","1","21","EGK","EASTBOUND SIGNAL INDICATION","None","EA38018B-4900-42A2-A3CB-0726EB5C8A9F"
"C","5","100006","1","22","BLANK","BLANK CONTROL","None","24833A69-9B7F-4F1E-91C2-E36588236883"
"I","5","100006","1","22","WAK","WAK","None","FD300EE1-6834-4ADD-959F-D96C0DEFB34F"
"C","5","100006","1","23","WGHS","WESTBOUND SIGNAL CONTROL","None","517F5D4A-06B8-4890-8D59-9E3C911243AB"
"I","5","100006","1","23","EBAK","EBAK","None","2C5885B6-F9C7-49FE-8C48-D98F7CDC2269"
"C","5","100006","1","24","BLANK","BLANK CONTROL","None","7D5E2CC1-3772-4426-9AAE-10C1B5BA46B8"
"I","5","100006","1","24","WGK","WESTBOUND SIGNAL INDICATION","None","F908081C-83E5-400D-AC7E-86BAF3BAD145"
"C","5","100007","1","1","1NWS","1 NORMAL SWITCH CONTROL","None","C5290A6B-64FC-4DB0-9E69-F91931514435"
"I","5","100007","1","1","1NWK","1 NORMAL SWITCH INDICATION","None","7CAB8AA1-91D3-4D55-8190-D9C387B5A062"
"C","5","100007","1","2","BLANK","BLANK CONTROL","None","AF7111C8-F628-4BBA-A08D-80A8B0C9EFD1"
"I","5","100007","1","2","1TK","1 OS TRACK INDICATION","None","443B77F6-B1B1-4D1A-80F4-75A9E1D425D1"
"C","5","100007","1","3","1RWS","1 REVERSE SWITCH CONTROL","None","3E8DD7FD-FB6F-4EBD-9A2E-3E4ABB643DBB"
"I","5","100007","1","3","1RWK","1 REVERSE SWITCH INDICATION","None","F55151C6-0161-4A78-96F5-108E83C2B34B"
"C","5","100007","1","4","BLANK","BLANK CONTROL","None","6FD3275B-9EEB-4D96-89BD-ECE9CDB3AEF4"
"I","5","100007","1","4","2EAK","2EAK TRACK INDICATION","None","DD504058-0EAD-4CA7-8B8C-E8ECA67428BA"
"C","5","100007","1","5","2EGHS","2 EASTBOUND SIGNAL CONTROL","None","96BF98A8-442D-4FF9-8352-DA25E8F389A5"
"I","5","100007","1","5","2EGK","2E SIGNAL CLEAR INDICATION","None","4FA9DFAE-A301-4EA6-B982-C2656D5EA059"
"C","5","100007","1","6","BLANK","BLANK CONTROL","None","66D243A9-56EA-425C-8A17-BCF77B8D0C66"
"I","5","100007","1","6","2WAK","2WAK TRACK INDICATION","None","B473F377-4613-430F-8408-61DB34519559"
"C","5","100007","1","7","2WGHS","2 WESTBOUND SIGNAL CONTROL","None","551D0129-E356-4E44-B6BC-AA15589783AB"
"I","5","100007","1","7","2WGK","2W SIGNAL CLEAR INDICATION","None","7A3F22AA-C7FD-4259-AC9F-1AC76ED278BA"
"C","5","100007","1","8","BLANK","BLANK CONTROL","None","3B719279-D12B-4D57-ADE2-5820025C99AF"
"I","5","100007","1","8","POK","POWER OFF INDICATION","None","5D2BD3DC-BC88-42A5-8E6D-BC1C0EBB2AB7"
"C","5","100007","1","9","BLANK","BLANK CONTROL","None","B187DAA5-B7EB-483F-9A55-6AD4D8991C1A"
"I","5","100007","1","9","LCK","LOCAL CONTROL INDICATION","None","2F68F4CA-7D26-4AC9-82F3-3D7B157EFFC8"
"C","5","100007","1","10","BLANK","BLANK CONTROL","None","3E0FA51E-E600-40C7-85C9-B77516DB6560"
"I","5","100007","1","10","2TEK","2E 2W SIGNAL INTIME INDICATION","None","F182ACF5-841E-4C2A-BC49-3B610E43AA56"
"C","5","100007","1","11","BLANK","BLANK CONTROL","None","D7F6E775-38AF-4B61-9595-19808E65B02B"
"I","5","100007","1","11","DOK","DOOR OPEN INDICATION","None","9CCB732F-0A41-4FB1-B5A0-4632908DEE3B"
"C","5","100007","1","12","BLANK","BLANK CONTROL","None","A6DA7369-36B4-46A3-ABEE-DD4414AF960B"
"I","5","100007","1","12","4TEK","4E 4W SIGNAL INTIME INDICATION","None","B30AA820-9945-483F-8C70-B40C87D23EAB"
"C","5","100007","1","13","BLANK","BLANK CONTROL","None","378C8E7D-50B7-4E52-8607-BB5610973808"
"I","5","100007","1","13","LOK","LIGHT OUT INDICATION","None","3C882265-4D00-4F98-9D1B-3AEF43BF6797"
"C","5","100007","1","14","BLANK","BLANK CONTROL","None","F0222FB1-0ADF-4216-A705-01098B305CCB"
"I","5","100007","1","14","BLANK","BLANK INDICATION","None","B5D89A38-F237-4C10-9F55-39FEBF70E10A"
"C","5","100007","1","15","BLANK","BLANK CONTROL","None","93E6C20E-6B51-4570-9750-49163CF4CD2A"
"I","5","100007","1","15","BLANK","BLANK INDICATION","None","E5F55285-0929-4BB5-A905-BD349CEF389E"
"C","5","100007","1","16","BLANK","BLANK CONTROL","None","CFB44750-EDAB-407C-BC21-F8478F12A388"
"I","5","100007","1","16","BLANK","BLANK INDICATION","None","BB332F8B-03B8-4C57-B7AC-489A1C5128E5"
"C","5","100007","1","17","3NWS","3 NORMAL SWITCH CONTROL","None","ECB7A9AC-0BD0-4338-B5DF-FE841F7EC104"
"I","5","100007","1","17","3NWK","3 NORMAL SWITCH INDICATION ","None","352C4052-B611-436E-BF18-FB9B24F57444"
"C","5","100007","1","18","BLANK","BLANK CONTROL","None","95CD5502-23E9-4D90-A00C-F6ED15E8098A"
"I","5","100007","1","18","3TK","3 OS TRACK INDICATION","None","AEEDFC7B-546E-4512-B92C-4AD063DE5885"
"C","5","100007","1","19","3RWS","3 REVERSE SWITCH CONTROL","None","A032B0EB-0AA1-4841-B89A-35D021A5C44F"
"I","5","100007","1","19","3RWK","3 REVERSE SWITCH INDICATION","None","E02F8911-C252-4743-9D89-217E2394EBF4"
"C","5","100007","1","20","BLANK","BLANK CONTROL","None","68F27234-2CC7-41AE-901D-3ACC789C6199"
"I","5","100007","1","20","4EAK","4EAK TRACK INDICATION","None","7DC65A78-3D52-459F-B0BF-958FD9FDDDE4"
"C","5","100007","1","21","4EGHS","4 EASTBOUND SIGNAL CONTROL","None","B419AF48-3ECD-401A-B054-FAFFB207FAC9"
"I","5","100007","1","21","4EGK","4E SIGNAL CLEAR INDICATION","None","53783BFB-804E-43C0-A7DE-6469D4BEEAA6"
"C","5","100007","1","22","BLANK","BLANK CONTROL","None","545E6DA2-2365-4148-BE95-3ADFE6F1990E"
"I","5","100007","1","22","4WAK","4WAK TRACK INDICATION","None","5BC07A79-47F9-4AA7-BF7F-3C6A9E0C74F2"
"C","5","100007","1","23","4WGHS","4 WESTBOUND SIGNAL CONTROL","None","F4E737D2-3DB4-4F22-BDA8-FF38A2E00536"
"I","5","100007","1","23","4WGK","4W SIGNAL CLEAR INDICATION","None","F0CDF31A-0484-4280-9A1A-B9AC5AB74958"
"C","5","100007","1","24","BLANK","BLANK CONTROL","None","24039B9F-EB88-4656-9EB3-D30C5C14C774"
"I","5","100007","1","24","BLANK","BLANK INDICATION","None","046665A8-974E-4018-81C9-009A8A3EF637"
"C","5","100008","1","1","1NWS","1 NORMAL SWITCH CONTROL","None","62477361-EB9B-49D3-A568-15D1AB220077"
"I","5","100008","1","1","1NWK","1 NORMAL SWITCH INDICATION","None","6AF5DB13-CD80-483C-96F4-731F25C459EB"
"C","5","100008","1","2","BLANK","BLANK","None","77F869C5-1183-43A8-B934-8CF84704C66F"
"I","5","100008","1","2","1TK","1 OS TRACK INDICATION","None","6DBBE63E-3C3C-4508-8BC5-44956196A8FA"
"C","5","100008","1","3","1RWS","1 REVERSE SWITCH CONTROL","None","4AE16ABF-AAE3-45FA-A84F-AD6946331FA5"
"I","5","100008","1","3","1RWK","1 REVERSE SWITCH INDICATION","None","FA3EB9B1-6E97-4A28-9FEB-8C68A2BE3E5F"
"C","5","100008","1","4","BLANK","BLANK","None","58E1B057-8772-4037-B073-46877F2B09C2"
"I","5","100008","1","4","WAK","WA TRACK INDICATION","None","6F4F777E-1D23-4E8C-96A0-CE58F9A8C5BF"
"C","5","100008","1","5","EGHS","EASTBOUND SIGNAL CONTROL","None","79CB4A26-16A8-49FB-9756-6DB27D92A337"
"I","5","100008","1","5","EGK","EASTBOUND SIGNAL INDICATION","None","DE05A767-D5BE-4E31-9BF1-A7E1379F5373"
"C","5","100008","1","6","BLANK","BLANK","None","B3B148F0-9129-448C-81F8-5B7B0B7B9BF8"
"I","5","100008","1","6","TEK","E-W SIGNALS IN TIME","None","FD6C709C-AF55-4102-92C0-F01A5AA848FE"
"C","5","100008","1","7","WGHS","WESTBOUND SIGNAL CONTROL","None","53A0BD97-4E9B-4213-A8DA-1670939E475C"
"I","5","100008","1","7","WGK","WESTBOUND SIGNAL INDICATION","None","E49D97F2-A7F3-4B9F-855B-935EC97C6474"
"C","5","100008","1","8","WCOGHS","WEST CALL-ON CONTROL","None","F853D129-9D17-4E1D-A0A1-17C4C60B462D"
"I","5","100008","1","8","POK","POWER OFF","None","74884E3B-243E-48B8-92D9-2B04B5FE7BD1"
"C","5","100008","1","9","3NWS","3 NORMAL SWITCH CONTROL","None","4E6EC4BC-B966-4796-9C78-C61C848667F9"
"I","5","100008","1","9","3NWK","3 NORMAL SWITCH INDICATION","None","48A986BA-371D-4240-A2C9-3DA385B8B6CF"
"C","5","100008","1","10","BLANK","BLANK","None","51360AE3-5A12-4DE2-A2AC-0B2B7CAF614C"
"I","5","100008","1","10","EAAK","EA TRACK INDICATION","None","5A655B99-6003-4C54-8271-C9805E4015EB"
"C","5","100008","1","11","3RWS","3 REVERSE SWITCH CONTROL","None","652F0D26-A5FF-4A73-933C-C3D37509C1DD"
"I","5","100008","1","11","3RWK","3 REVERSE SWITCH INDICATION","None","F9019455-A071-4708-9F36-560777698819"
"C","5","100008","1","12","BLANK","BLANK","None","742A71C3-50C4-4428-8A95-753DAB139EF2"
"I","5","100008","1","12","EBAK","EB TRACK INDICATION","None","E39CFEAF-46FE-46CE-A6C3-C89360698D17"
"C","5","100008","1","13","5NWS","5 NORMAL SWITCH CONTROL","None","4E7FC7E4-08DD-4641-9E1B-179EE8DB9529"
"I","5","100008","1","13","5NWK","5 NORMAL SWITCH INDICATION","None","69F9D1D3-0BF5-4F89-8ACD-C09AD62771CB"
"C","5","100008","1","14","BLANK","BLANK","None","84A7FBD4-AF0A-4236-A33D-84CCA72786B6"
"I","5","100008","1","14","ECAK","EC TRACK INDICATION","None","0B7A426B-899F-4783-8BB5-35EDE191CF10"
"C","5","100008","1","15","5RWS","5 REVERSE SWITCH CONTROL","None","439473B4-C802-4BDE-929E-C39E8F57432D"
"I","5","100008","1","15","5RWK","5 REVERSE SWITCH INDICATION","None","6AA0F598-3ACE-481C-8654-6517AB805E1B"
"C","5","100008","1","16","BLANK","BLANK","None","46FE54A8-2A9E-4895-AB09-92CCE108F2E7"
"I","5","100008","1","16","EDAK","ED TRACK INDICATION","None","DB2BD27B-65C3-496F-9F11-2B7D55051173"
"I","5","100008","1","17","LCK","LOCAL CONTROL","None","310466EA-80B9-43AD-9FD6-EA00676B619E"
"I","5","100008","1","18","DOK","DOOR OPEN INDICATION","None","A1F14364-E404-45EF-A84C-C5FFDF66C424"
"I","5","100008","1","19","LOK","LIGHT OUT INDICATION","None","9A3BCACA-CEF9-490F-9B2C-0CE7DF4F3443"
"I","5","100008","1","20","TPOK","TROLLEY POWER OFF INDICATION","None","E0A3F22F-002E-4590-AFEE-57E4B2282977"
"I","5","100008","1","21","WCOK","WEST CALL-ON INDICATION","None","678C0AD7-A01A-4FE6-BBB6-15A734768867"
"I","5","100008","1","22","BLANK","BLANK","None","18691D2E-E022-4DED-BD35-B0FA33C67F31"
"I","5","100008","1","23","BLANK","BLANK","None","1CD45D1E-1B4A-4853-A8B3-75C5A49175C5"
"I","5","100008","1","24","BLANK","BLANK","None","50F65B02-3D41-4FF1-A26D-ED49A5F66ECA"
"C","5","100009","1","1","NWS","NORMAL SWITCH CONTROL","None","2B096594-B46B-4532-8B52-FECE0FA04DD8"
"I","5","100009","1","1","NWK","NORMAL SWITCH INDICATION","None","F21E007C-BB37-4099-BF7D-3897770AB5DB"
"C","5","100009","1","2","BLANK","BLANK CONTROL","None","6F6F6E5E-2A60-49C3-A969-11A621D9429D"
"I","5","100009","1","2","TK","OS TRACK INDICATION","None","5340CA69-B107-441B-BE3C-9242F46357C8"
"C","5","100009","1","3","RWS","REVERSE SWITCH CONTROL","None","803B1429-4080-4E6E-938C-576FAD911BA4"
"I","5","100009","1","3","RWK","REVERSE SWITCH INDICATION","None","5C21DF89-1FF3-4EB2-9115-DF531CCBF4A2"
"C","5","100009","1","4","BLANK","BLANK CONTROL","None","B504CC7E-6A2A-49D4-8E52-08604AC168AE"
"I","5","100009","1","4","WAK","WAK","None","167A0165-3F20-4A9B-8692-FF45970D993E"
"C","5","100009","1","5","EHS","EASTBOUND SIGNAL CONTROL","None","9225B199-DAFD-4765-8AE1-38E31216BF4D"
"I","5","100009","1","5","EHK","EASTBOUND SIGNAL INDICATION","None","ECC244DD-FC38-4137-AF31-30D97A7E7D70"
"C","5","100009","1","6","BLANK","BLANK CONTROL","None","D89DF078-DE03-42DA-BDBA-0AF35E43BB7C"
"I","5","100009","1","6","EAAK","EAAK","None","8DA154B4-EA28-4465-8B55-8C414E347103"
"C","5","100009","1","7","WHS","WESTBOUND SIGNAL CONTROL","None","19F35212-F4B2-423D-81B6-6FE7882C940D"
"I","5","100009","1","7","WHK","WESTBOUND SIGNAL INDICATION","None","7D916E27-625E-458D-9F2A-2440887628AD"
"C","5","100009","1","8","BLANK","BLANK CONTROL","None","6E15D7B7-45E8-4066-BDC4-8F80777AF82E"
"I","5","100009","1","8","POK","POWER OFF INDICATION","None","4E3A1748-3188-43E4-AA9B-7CE2064F5CF6"
"I","5","100009","1","9","BLANK","BLANK INDICATION","None","B2C2D293-8DB0-4E3E-9BA3-1DA5E9B9577E"
"I","5","100009","1","10","TEK","SIGNAL INTIME INDICATION","None","E8ADB7D7-B7ED-402F-962E-85E303E952B9"
"I","5","100009","1","11","LCK","LOCAL CONTROL","None","AAC44C15-FBE5-413A-9EBA-6B4B5FF8A44E"
"I","5","100009","1","12","BLANK","BLANK INDICATION","None","C5735797-372A-4585-B20D-5597E87C09CB"
"I","5","100009","1","13","BLANK","BLANK INDICATION","None","66D36D8F-740A-4AFC-82F7-0AD06969187C"
"I","5","100009","1","14","EBAK","EBAK","None","D31FA6CD-5945-47B3-915E-052CD55969C1"
"I","5","100009","1","15","BLANK","BLANK INDICATION","NONE","7F3C0261-2BD3-4DFB-B230-1AC01BB67874"
"I","5","100009","1","16","BLANK","BLANK INDICATION","NONE","C42AAEC8-7F04-4239-8B9E-41F96523C79B"
"C","5","100010","1","1","1NWS","1 NORMAL SWITCH CONTROL","None","A0F8ABFE-D7F6-4928-8E90-D291B1CD4FB9"
"I","5","100010","1","1","1NWK","1 NORMAL SWITCH INDICATION","None","A7169BC4-E810-4410-B73B-5D9C2FC1E27D"
"C","5","100010","1","2","1RWS","1 REVERSE SWITCH CONTROL","None","A38AABE5-F2B1-4494-BC5F-34FEB008A2BD"
"I","5","100010","1","2","1RWK","1 REVERSE SWITCH INDICATION","None","0450B6F4-2061-4FE3-AC04-C94FBFCE1587"
"C","5","100010","1","3","BLANK","BLANK CONTROL","None","E72E783A-4596-4D73-A939-218FF3C860C1"
"I","5","100010","1","3","BLANK","BLANK INDICATION","None","D668ADEE-BB5B-44D1-93A1-995D52A7EA68"
"C","5","100010","1","4","BLANK","BLANK CONTROL","None","2D9F9F2B-CA76-41FC-A3DE-A0E756783AC7"
"I","5","100010","1","4","BLANK","BLANK INDICATION","None","E7DE7A9C-D888-4B5C-837B-DA8F00C7AE19"
"C","5","100010","1","5","2EGHS","2 EASTBOUND SIGNAL CONTROL","None","AAE90273-E693-4D3E-8AD0-6A3223D13BE8"
"I","5","100010","1","5","2EGK","2 EASTBOUND SIGNAL INDICATION","None","2C974420-8764-461D-8C3D-102A0663022A"
"C","5","100010","1","6","2WGHS","2 WESTBOUND SIGNAL CONTROL","None","DFCF6BB3-F3E0-4001-AA33-44758007C7C5"
"I","5","100010","1","6","2WGK","2 WESTBOUND SIGNAL INDICATION","None","D588BE7F-BDAA-45AF-9403-565DE2A6B6B6"
"C","5","100010","1","7","4EGHS","4 EASTBOUND SIGNAL CONTROL","None","6F35B1AC-1921-404C-8894-9A61DC4C1B6B"
"I","5","100010","1","7","4EGK","4 EASTBOUND SIGNAL INDICATION","None","7AC772EC-3D8D-4B24-A38C-A3AE4A238663"
"C","5","100010","1","8","4WGHS","4 WESTBOUND CONTROL SIGNAL","None","258455AB-B837-4CD7-BD3E-18F9F36438E8"
"I","5","100010","1","8","4WGK","4 WESTBOUND SIGNAL INDICATION","None","D5F4D561-A4C8-4B6C-B94E-2EDCED7B7E09"
"C","5","100010","1","9","BLANK","BLANK CONTROL","None","96DCDB9D-D4E3-4012-9ACF-FE6AE06AA9D5"
"I","5","100010","1","9","1TK","1 OS TRACK INDICATION","None","89F083AA-1186-4DAC-90FB-A0EAF5DFC8B1"
"C","5","100010","1","10","BLANK","BLANK CONTROL","None","3AAC6EA1-2375-43DD-AB95-3213660C0986"
"I","5","100010","1","10","3TK","3 OS TRACK INDICATION","None","E4E3DFDD-9BC7-47D8-9870-AD739ED2549F"
"C","5","100010","1","11","BLANK","BLANK CONTROL","None","BB2F68F4-8761-4CF7-B743-D61F5AA2F89C"
"I","5","100010","1","11","2TEK","2 SIGNAL INTIME INDICATION","None","626C15F0-3DDC-4171-A374-937B3216A99C"
"C","5","100010","1","12","BLANK","BLANK CONTROL","None","AABC7748-68CA-4D92-983C-A1586EA3AFEC"
"I","5","100010","1","12","4TEK","4 SIGNAL INTIME INDICATION","None","A89094C7-3921-44EA-8F09-1CF19B7FFDE2"
"C","5","100010","1","13","BLANK","BLANK CONTROL","None","9B1CA22A-A0D1-476C-9CF8-47AB0CA480D7"
"I","5","100010","1","13","2EAK","2 EASTBOUND TRACK INDICATION","None","F67D06B2-E118-4F4D-963B-31FB89511018"
"C","5","100010","1","14","BLANK","BLANK CONTROL","None","4B42ECD3-1CB8-411C-8C07-9065A63D7D3C"
"I","5","100010","1","14","2WAK","2 WESTBOUND TRACK INDICATION","None","FE838B77-59DD-4B1B-B509-A735AB3A0523"
"C","5","100010","1","15","BLANK","BLANK CONTROL","None","23A0058F-9B47-43F4-B01A-387773833FCB"
"I","5","100010","1","15","4EAK","4 EASTBOUND TRACK INDICATION","None","447E1B23-526A-4C30-8B4D-03C6F481D2CF"
"C","5","100010","1","16","BLANK","BLANK CONTROL","None","384E2914-E365-42BA-8E95-1DF68C6CF61B"
"I","5","100010","1","16","4WAK","4 WESTBOUND TRACK INDICATION","None","42C72A58-28E1-4CCE-8520-DADDB38FA9C4"
"C","5","100010","1","17","BLANK","BLANK CONTROL","None","4528B8D4-37FA-46D0-8F7D-2CB431A08778"
"I","5","100010","1","17","POK","POWER OFF INDICATION","None","9357BC05-A0D7-4B88-973A-D4687CB665D1"
"C","5","100010","1","18","BLANK","BLANK CONTROL","None","9AA5AFF6-AF4A-4384-8EF2-FB55FB5495C0"
"I","5","100010","1","18","LCK","LOCAL CONTROL INDICATION","None","F129C3FE-1CFF-4A1D-AEEE-65711D3C4828"
"C","5","100010","1","19","BLANK","BLANK CONTROL","None","0E4AD80E-948F-4BDB-94A1-4E3E562CE2C5"
"I","5","100010","1","19","DOK","ILLEGAL ENTRY INDICATION","None","D6BCED07-76C8-4F1F-8A1A-7A8E54896602"
"C","5","100010","1","20","BLANK","BLANK CONTROL","None","FAB37896-5221-4EC1-9172-41CDCE2F2B69"
"I","5","100010","1","20","LOK","LIGHT OUT INDICATION","None","C32A8C38-2DE4-45ED-B782-0774DE9F0ED5"
"C","5","100010","1","21","BLANK","BLANK CONTROL","None","932D4C26-CBAE-4D87-8917-CF915C4F302E"
"I","5","100010","1","21","BLANK","BLANK INDICATION","None","8FB4936B-15B5-43E8-AD7A-C744E737CE33"
"C","5","100010","1","22","BLANK","BLANK CONTROL","None","3EB243C3-6506-48AD-9EA4-9FDA14EE7507"
"I","5","100010","1","22","BLANK","BLANK INDICATION","None","3CFA8C6F-4192-43BC-A364-CD987B55EFD9"
"C","5","100010","1","23","BLANK","BLANK CONTROL","None","E98FDCD1-C847-417C-9AC3-42BDA1244425"
"I","5","100010","1","23","BLANK","BLANK INDICATION","None","8A0CAE61-E84A-4EF5-A1C1-330E8867114B"
"C","5","100010","1","24","BLANK","BLANK CONTROL","None","E9BC0B7B-9C10-453C-B9EE-7F723D581016"
"I","5","100010","1","24","BLANK","BLANK INDICATION","None","7F03D4CA-AE62-4988-98A3-DB2B33317CEA"
"C","5","100011","1","1","1NWS","1 NORMAL SWITCH CONTROL","None","36D63CC1-00A1-45F3-8D9C-B315C268A365"
"I","5","100011","1","1","1NWK","1 NORMAL SWITCH INDICATION","None","0A1B14AB-971A-4BEF-8366-C726EF98DF8F"
"C","5","100011","1","2","BLANK","BLANK CONTROL","None","5AAA6A4A-93D9-400D-8C41-68DE0E28543A"
"I","5","100011","1","2","TK","OS TRACK INDICATION","None","64CA35D6-7D00-4CD1-A55A-3F45D6A8A2BB"
"C","5","100011","1","3","1RWS","1 REVERSE SWITCH CONTROL","None","27062AD7-A677-4FE1-B2DC-2E846E18510C"
"I","5","100011","1","3","1RWK","1 REVERSE SWITCH INDICATION","None","987F9ECB-27E0-4E8A-9ACE-75973C51C514"
"C","5","100011","1","4","BLANK","BLANK CONTROL","None","2898DF86-9066-4DF4-B977-447C92BFF7BF"
"I","5","100011","1","4","EAK","EAK","None","4811F2D6-1FEC-4267-9112-ABFCD3059484"
"C","5","100011","1","5","EGHS","EASTBOUND SIGNAL CONTROL","None","724C1B00-D39F-4DBD-8985-1A6F42FC03BE"
"I","5","100011","1","5","EGK","EGK","None","D832A3A0-B57E-4D85-871D-51723E8EE1D6"
