track_uid,control_point_uid,subdivision_name,codeline,track_name,track_name_group,route_name,control_cluster_raw,control_cluster_split,control_cluster_distinct_count,pctl_raw,sctl_raw,tctl_raw,tind_raw,sind_raw,qctl_raw,qind_raw,tind_relation_to_control_cluster,sind_relation_to_control_cluster,qctl_relation_to_control_cluster,qind_relation_to_control_cluster,tind_cp_alignment,sind_cp_alignment,qctl_cp_alignment,qind_cp_alignment,tind_trailing_alignment,sind_trailing_alignment,qctl_trailing_alignment,qind_trailing_alignment,pind_resolved_mnemonics,sind_resolved_mnemonics,sctl_resolved_mnemonics,pind_resolved_count,sind_resolved_count,sctl_resolved_count
100637,100010,SAN DIEGO,5,1TK,MT1,ROUTE NAME,0;1;100010;0005,False,1,0;1;100010;0005,0;1;100010;0005,0;1;100010;0005,0;1;100010;0005,0;1;100010;0005,0;1;100010;0005,,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,blank,same_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,1TK,,,1,0,0
100638,100010,SAN DIEGO,5,3TK,MT2,ROUTE NAME,0;1;100010;0005,False,1,0;1;100010;0005,0;1;100010;0005,0;1;100010;0005,0;1;100010;0005,0;1;100010;0005,0;1;100010;0005,,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,blank,same_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,3TK,,,1,0,0
100639,100010,SAN DIEGO,5,1TK,MT1,ROUTE NAME,0;1;100010;0005,False,1,0;1;100010;0005,0;1;100010;0005,0;1;100010;0005,0;1;100010;0005,0;1;100010;0005,0;1;100010;0005,,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,blank,same_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,1TK,,,1,0,0
100640,100010,SAN DIEGO,5,3TK,MT2,ROUTE NAME,0;1;100010;0005,False,1,0;1;100010;0005,0;1;100010;0005,0;1;100010;0005,0;1;100010;0005,0;1;100010;0005,0;1;100010;0005,,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,blank,same_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,3TK,,,1,0,0
100643,100010,SAN DIEGO,5,1TK,MT1,ROUTE NAME,0;1;100010;0005,False,1,0;1;100010;0005,0;1;100010;0005,0;1;100010;0005,0;1;100010;0005,0;1;100010;0005,0;1;100010;0005,,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,blank,same_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,1TK,,,1,0,0
100645,100010,SAN DIEGO,5,3TK,MT2,ROUTE NAME,0;1;100010;0005,False,1,0;1;100010;0005,0;1;100010;0005,0;1;100010;0005,0;1;100010;0005,0;1;100010;0005,0;1;100010;0005,,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,blank,same_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,3TK,,,1,0,0
100649,100010,SAN DIEGO,5,2WAK,MT1,ROUTE NAME,0;1;100010;0005,False,1,0;1;100010;0005,0;1;100010;0005,0;1;100010;0005,0;1;100010;0005,0;1;100010;0005,0;1;100010;0005,,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,blank,same_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,2WAK,,,1,0,0
100650,100010,SAN DIEGO,5,4WAK,MT2,ROUTE NAME,0;1;100010;0005,False,1,0;1;100010;0005,0;1;100010;0005,0;1;100010;0005,0;1;100010;0005,0;1;100010;0005,0;1;100010;0005,,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,blank,same_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,4WAK,,,1,0,0
100870,100010,SAN DIEGO,5,4EAK,MT2,ROUTE NAME,0;1;100010;0005,False,1,0;1;100010;0005,0;1;100010;0005,0;1;100010;0005,0;1;100010;0005,14;1;100025;0005,0;1;100010;0005,,same_as_control_cluster,different_from_control_cluster,same_as_control_cluster,blank,same_cp,different_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,4EAK,WAAK,,1,1,0
100701,100011,SAN DIEGO,5,TK,MT1,ROUTE NAME,0;1;100011;0005,False,1,0;1;100011;0005,0;1;100011;0005,0;1;100011;0005,0;1;100011;0005,0;1;100011;0005,0;1;100011;0005,0;0;0;0,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,default_zero,same_cp,same_cp,same_cp,default_zero,matches_codeline,matches_codeline,matches_codeline,default_zero,TK,,,1,0,0
100702,100011,SAN DIEGO,5,TK,MT1,ROUTE NAME,0;1;100011;0005,False,1,0;1;100011;0005,0;1;100011;0005,0;1;100011;0005,0;1;100011;0005,0;1;100011;0005,0;1;100011;0005,0;0;0;0,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,default_zero,same_cp,same_cp,same_cp,default_zero,matches_codeline,matches_codeline,matches_codeline,default_zero,TK,,,1,0,0
100703,100011,SAN DIEGO,5,TK,MT1,ROUTE NAME,0;1;100011;0005,False,1,0;1;100011;0005,0;1;100011;0005,0;1;100011;0005,0;1;100011;0005,0;1;100011;0005,0;1;100011;0005,0;0;0;0,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,default_zero,same_cp,same_cp,same_cp,default_zero,matches_codeline,matches_codeline,matches_codeline,default_zero,TK,,,1,0,0
100704,100011,SAN DIEGO,5,TK,MT1,ROUTE NAME,0;1;100011;0005,False,1,0;1;100011;0005,0;1;100011;0005,0;1;100011;0005,0;1;100011;0005,0;1;100011;0005,0;1;100011;0005,0;0;0;0,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,default_zero,same_cp,same_cp,same_cp,default_zero,matches_codeline,matches_codeline,matches_codeline,default_zero,TK,,,1,0,0
100153,100012,SAN DIEGO,5,SHELF,MAIN,ROUTE NAME,0;1;100012;0005,False,1,0;1;100012;0005,0;1;100012;0005,0;1;100012;0005,0;1;100012;0005,0;1;100012;0005,0;1;100012;0005,,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,blank,same_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,,,,0,0,0
100246,100012,SAN DIEGO,5,TK,MAIN,ROUTE NAME,0;1;100012;0005,False,1,0;1;100012;0005,0;1;100012;0005,0;1;100012;0005,0;1;100009;0005,0;1;100012;0005,0;1;100012;0005,,different_from_control_cluster,same_as_control_cluster,same_as_control_cluster,blank,different_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,TK,,,1,0,0
100247,100012,SAN DIEGO,5,TK,MAIN,ROUTE NAME,0;1;100012;0005,False,1,0;1;100012;0005,0;1;100012;0005,0;1;100012;0005,0;1;100006;0005,0;1;100012;0005,0;1;100012;0005,,different_from_control_cluster,same_as_control_cluster,same_as_control_cluster,blank,different_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,TK,,,1,0,0
100248,100012,SAN DIEGO,5,TK,MAIN,ROUTE NAME,0;1;100012;0005,False,1,0;1;100012;0005,0;1;100012;0005,0;1;100012;0005,0;1;100009;0005,0;1;100012;0005,0;1;100012;0005,,different_from_control_cluster,same_as_control_cluster,same_as_control_cluster,blank,different_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,TK,,,1,0,0
100249,100012,SAN DIEGO,5,TK,MAIN,ROUTE NAME,0;1;100012;0005,False,1,0;1;100012;0005,0;1;100012;0005,0;1;100012;0005,0;1;100009;0005,0;1;100012;0005,0;1;100012;0005,,different_from_control_cluster,same_as_control_cluster,same_as_control_cluster,blank,different_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,TK,,,1,0,0
100254,100012,SAN DIEGO,5,WAAK,MT1,ROUTE NAME,0;1;100012;0005,False,1,0;1;100012;0005,0;1;100012;0005,0;1;100012;0005,0;1;100009;0005,4;1;100011;0005,0;1;100012;0005,,different_from_control_cluster,different_from_control_cluster,same_as_control_cluster,blank,different_cp,different_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,WAAK,EAK,,1,1,0
100255,100013,SAN DIEGO,5,4EAK,MT2,ROUTE NAME,0;1;100013;0005,False,1,0;1;100013;0005,0;1;100013;0005,0;1;100013;0005,0;1;100009;0005,0;1;100013;0005,0;1;100013;0005,,different_from_control_cluster,same_as_control_cluster,same_as_control_cluster,blank,different_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,4EAK,,,1,0,0
100259,100013,SAN DIEGO,5,1TK,MT1,ROUTE NAME,0;1;100013;0005,False,1,0;1;100013;0005,0;1;100013;0005,0;1;100013;0005,0;1;100013;0005,0;1;100013;0005,0;1;100013;0005,,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,blank,same_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,1TK,,,1,0,0
100261,100013,SAN DIEGO,5,3TK,MT2,ROUTE NAME,0;1;100013;0005,False,1,0;1;100013;0005,0;1;100013;0005,0;1;100013;0005,0;1;100013;0005,0;1;100013;0005,0;1;100013;0005,,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,blank,same_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,3TK,,,1,0,0
100265,100013,SAN DIEGO,5,6EAK,OSD POCKET,ROUTE NAME,0;1;100013;0005,False,1,0;1;100013;0005,0;1;100013;0005,0;1;100013;0005,0;1;100013;0005,33;1;100013;0005,0;1;100013;0005,,same_as_control_cluster,different_from_control_cluster,same_as_control_cluster,blank,same_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,WBAK,6EAK,,1,1,0
100267,100013,SAN DIEGO,5,WAAK,MT1,ROUTE NAME,0;1;100013;0005,False,1,0;1;100013;0005,0;1;100013;0005,0;1;100013;0005,0;1;100013;0005,4;1;100016;0005,0;1;100013;0005,,same_as_control_cluster,different_from_control_cluster,same_as_control_cluster,blank,same_cp,different_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,2WAK,EAAK,,1,1,0
100269,100013,SAN DIEGO,5,1TK,MT1,ROUTE NAME,0;1;100013;0005,False,1,0;1;100013;0005,0;1;100013;0005,0;1;100013;0005,0;1;100006;0005,0;1;100013;0005,0;1;100013;0005,,different_from_control_cluster,same_as_control_cluster,same_as_control_cluster,blank,different_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,1TK,,,1,0,0
100278,100013,SAN DIEGO,5,4WAK,MT2,ROUTE NAME,0;1;100013;0005,False,1,0;1;100013;0005,0;1;100013;0005,0;1;100013;0005,0;1;100013;0005,12;1;100016;0005,0;1;100013;0005,,same_as_control_cluster,different_from_control_cluster,same_as_control_cluster,blank,same_cp,different_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,4WAK,ECAK,,1,1,0
100281,100013,SAN DIEGO,5,3TK,MT2,ROUTE NAME,0;1;100013;0005,False,1,0;1;100013;0005,0;1;100013;0005,0;1;100013;0005,0;1;100006;0005,0;1;100013;0005,0;1;100013;0005,,different_from_control_cluster,same_as_control_cluster,same_as_control_cluster,blank,different_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,3TK,,,1,0,0
100289,100013,SAN DIEGO,5,1TK,MT1,ROUTE NAME,0;1;100013;0005,False,1,0;1;100013;0005,0;1;100013;0005,0;1;100013;0005,0;1;100006;0005,0;1;100013;0005,0;1;100013;0005,,different_from_control_cluster,same_as_control_cluster,same_as_control_cluster,blank,different_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,1TK,,,1,0,0
100315,100013,SAN DIEGO,5,SHELF,MAIN,ROUTE NAME,0;1;100012;0005,False,1,0;1;100012;0005,0;1;100012;0005,0;1;100012;0005,0;1;100012;0005,0;1;100012;0005,0;1;100013;0005,,same_as_control_cluster,same_as_control_cluster,different_from_control_cluster,blank,different_cp,different_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,,,,0,0,0
100580,100013,SAN DIEGO,5,3TK,MT2,ROUTE NAME,0;1;100013;0005,False,1,0;1;100013;0005,0;1;100013;0005,0;1;100013;0005,0;1;100013;0005,0;1;100013;0005,0;1;100013;0005,,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,blank,same_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,3TK,,,1,0,0
100733,100013,SAN DIEGO,5,1TK,MT1,ROUTE NAME,0;1;100013;0005,False,1,0;1;100013;0005,0;1;100013;0005,0;1;100013;0005,0;1;100006;0005,0;1;100013;0005,0;1;100013;0005,,different_from_control_cluster,same_as_control_cluster,same_as_control_cluster,blank,different_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,1TK,,,1,0,0
100734,100013,SAN DIEGO,5,5TK,OSD POCKET,ROUTE NAME,0;1;100013;0005,False,1,0;1;100013;0005,0;1;100013;0005,0;1;100013;0005,0;1;100006;0005,0;1;100013;0005,0;1;100013;0005,,different_from_control_cluster,same_as_control_cluster,same_as_control_cluster,blank,different_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,5TK,,,1,0,0
100736,100013,SAN DIEGO,5,5TK,OSD POCKET,ROUTE NAME,0;1;100013;0005,False,1,0;1;100013;0005,0;1;100013;0005,0;1;100013;0005,0;1;100013;0005,0;1;100013;0005,0;1;100013;0005,,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,blank,same_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,5TK,,,1,0,0
100737,100013,SAN DIEGO,5,5TK,OSD POCKET,ROUTE NAME,0;1;100013;0005,False,1,0;1;100013;0005,0;1;100013;0005,0;1;100013;0005,0;1;100013;0005,0;1;100013;0005,0;1;100013;0005,,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,blank,same_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,5TK,,,1,0,0
100746,100013,SAN DIEGO,5,5TK,OSD POCKET,ROUTE NAME,0;1;100013;0005,False,1,0;1;100013;0005,0;1;100013;0005,0;1;100013;0005,0;1;100013;0005,0;1;100013;0005,0;1;100013;0005,0;0;100013;5,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,different_from_control_cluster,same_cp,same_cp,same_cp,same_cp,matches_codeline,matches_codeline,matches_codeline,matches_codeline,5TK,,,1,0,0
100770,100013,SAN DIEGO,5,1TK,MT1,ROUTE NAME,0;1;100013;0005,False,1,0;1;100013;0005,0;1;100013;0005,0;1;100013;0005,0;1;100013;0005,0;1;100013;0005,0;1;100013;0005,0;0;100013;5,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,different_from_control_cluster,same_cp,same_cp,same_cp,same_cp,matches_codeline,matches_codeline,matches_codeline,matches_codeline,1TK,,,1,0,0
100775,100013,SAN DIEGO,5,5TK,OSD POCKET,ROUTE NAME,0;1;100013;0005,False,1,0;1;100013;0005,0;1;100013;0005,0;1;100013;0005,0;1;100013;0005,0;1;100013;0005,0;1;100013;0005,,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,blank,same_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,5TK,,,1,0,0
100776,100013,SAN DIEGO,5,WBAK,OSD FREIGHT,ROUTE NAME,0;1;100013;0005,False,1,0;1;100013;0005,0;1;100013;0005,0;1;100013;0005,0;1;100013;0005,0;1;100013;0005,0;1;100013;0005,,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,blank,same_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,WBAK,,,1,0,0
100778,100013,SAN DIEGO,5,1TK,MT1,ROUTE NAME,0;1;100013;0005,False,1,0;1;100013;0005,0;1;100013;0005,0;1;100013;0005,0;1;100006;0005,0;1;100013;0005,0;1;100013;0005,,different_from_control_cluster,same_as_control_cluster,same_as_control_cluster,blank,different_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,1TK,,,1,0,0
100780,100013,SAN DIEGO,5,1TK,MT1,ROUTE NAME,0;1;100013;0005,False,1,0;1;100013;0005,0;1;100013;0005,0;1;100013;0005,0;1;100013;0005,0;1;100013;0005,0;1;100013;0005,0;0;100013;5,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,different_from_control_cluster,same_cp,same_cp,same_cp,same_cp,matches_codeline,matches_codeline,matches_codeline,matches_codeline,1TK,,,1,0,0
100781,100013,SAN DIEGO,5,3TK,MT2,ROUTE NAME,0;1;100013;0005,False,1,0;1;100013;0005,0;1;100013;0005,0;1;100013;0005,0;1;100013;0005,0;1;100013;0005,0;1;100013;0005,0;0;100013;5,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,different_from_control_cluster,same_cp,same_cp,same_cp,same_cp,matches_codeline,matches_codeline,matches_codeline,matches_codeline,3TK,,,1,0,0
100783,100013,SAN DIEGO,5,1ATK,MT1,ROUTE NAME,0;1;100013;0005,False,1,0;1;100013;0005,0;1;100013;0005,0;1;100013;0005,0;1;100006;0005,0;1;100013;0005,0;1;100013;0005,,different_from_control_cluster,same_as_control_cluster,same_as_control_cluster,blank,different_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,1ATK,,,1,0,0
100784,100013,SAN DIEGO,5,3TK,MT2,ROUTE NAME,0;1;100013;0005,False,1,0;1;100013;0005,0;1;100013;0005,0;1;100013;0005,0;1;100006;0005,0;1;100013;0005,0;1;100013;0005,,different_from_control_cluster,same_as_control_cluster,same_as_control_cluster,blank,different_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,3TK,,,1,0,0
100856,100013,SAN DIEGO,5,1TK,MT1,ROUTE NAME,0;1;100013;0005,False,1,0;1;100013;0005,0;1;100013;0005,0;1;100013;0005,0;1;100006;0005,0;1;100013;0005,0;1;100013;0005,,different_from_control_cluster,same_as_control_cluster,same_as_control_cluster,blank,different_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,1TK,,,1,0,0
100815,100015,SAN DIEGO,5,EABK,MT2,ROUTE NAME,0;1;100014;0000,False,1,0;1;100014;0000,0;1;100014;0000,0;1;100014;0000,0;1;100014;0000,0;1;100014;0000,0;1;100014;0000,0;0;0;0,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,default_zero,different_cp,different_cp,different_cp,default_zero,differs_from_codeline,differs_from_codeline,differs_from_codeline,default_zero,EAAK,,,1,0,0
100816,100015,SAN DIEGO,5,EBBK,MT1,ROUTE NAME,0;1;100014;0000,False,1,0;1;100014;0000,0;1;100014;0000,0;1;100014;0000,0;1;100014;0000,0;1;100014;0000,0;1;100014;0000,0;0;0;0,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,default_zero,different_cp,different_cp,different_cp,default_zero,differs_from_codeline,differs_from_codeline,differs_from_codeline,default_zero,ECAK,,,1,0,0
100820,100015,SAN DIEGO,5,TK,MAIN,ROUTE NAME,0;1;100015;0005,False,1,0;1;100015;0005,0;1;100015;0005,0;1;100015;0005,0;1;100015;0005,0;1;100015;0005,0;1;100015;0005,0;0;0;0,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,default_zero,same_cp,same_cp,same_cp,default_zero,matches_codeline,matches_codeline,matches_codeline,default_zero,TK,,,1,0,0
100821,100015,SAN DIEGO,5,TK,MAIN,ROUTE NAME,0;1;100015;0005,False,1,0;1;100015;0005,0;1;100015;0005,0;1;100015;0005,0;1;100015;0005,0;1;100015;0005,0;1;100015;0005,0;0;0;0,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,default_zero,same_cp,same_cp,same_cp,default_zero,matches_codeline,matches_codeline,matches_codeline,default_zero,TK,,,1,0,0
100823,100015,SAN DIEGO,5,TK,MAIN,ROUTE NAME,0;1;100015;0005,False,1,0;1;100015;0005,0;1;100015;0005,0;1;100015;0005,0;1;100015;0005,0;1;100015;0005,0;1;100015;0005,0;0;0;0,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,default_zero,same_cp,same_cp,same_cp,default_zero,matches_codeline,matches_codeline,matches_codeline,default_zero,TK,,,1,0,0
100824,100015,SAN DIEGO,5,TK,MAIN,ROUTE NAME,0;1;100015;0005,False,1,0;1;100015;0005,0;1;100015;0005,0;1;100015;0005,0;1;100015;0005,0;1;100015;0005,0;1;100015;0005,0;0;0;0,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,default_zero,same_cp,same_cp,same_cp,default_zero,matches_codeline,matches_codeline,matches_codeline,default_zero,TK,,,1,0,0
100827,100015,SAN DIEGO,5,EBK,MAIN,ROUTE NAME,0;1;100015;0005,False,1,0;1;100015;0005,0;1;100015;0005,0;1;100015;0005,0;1;100015;0005,0;1;100015;0005,0;1;100015;0005,0;0;0;0,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,default_zero,same_cp,same_cp,same_cp,default_zero,matches_codeline,matches_codeline,matches_codeline,default_zero,WAK,,,1,0,0
100308,100016,SAN DIEGO,5,TK,MAIN,ROUTE NAME,0;1;100016;0005,False,1,0;1;100016;0005,0;1;100016;0005,0;1;100016;0005,0;1;100013;0005,0;1;100016;0005,0;1;100016;0005,,different_from_control_cluster,same_as_control_cluster,same_as_control_cluster,blank,different_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,TK,,,1,0,0
100309,100016,SAN DIEGO,5,TK,MAIN,ROUTE NAME,0;1;100016;0005,False,1,0;1;100016;0005,0;1;100016;0005,0;1;100016;0005,0;1;100006;0005,0;1;100016;0005,0;1;100016;0005,,different_from_control_cluster,same_as_control_cluster,same_as_control_cluster,blank,different_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,TK,,,1,0,0
100310,100016,SAN DIEGO,5,TK,MAIN,ROUTE NAME,0;1;100016;0005,False,1,0;1;100016;0005,0;1;100016;0005,0;1;100016;0005,0;1;100006;0005,0;1;100016;0005,0;1;100016;0005,,different_from_control_cluster,same_as_control_cluster,same_as_control_cluster,blank,different_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,TK,,,1,0,0
100311,100016,SAN DIEGO,5,TK,MAIN,ROUTE NAME,0;1;100016;0005,False,1,0;1;100016;0005,0;1;100016;0005,0;1;100016;0005,0;1;100006;0005,0;1;100016;0005,0;1;100016;0005,,different_from_control_cluster,same_as_control_cluster,same_as_control_cluster,blank,different_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,TK,,,1,0,0
100325,100017,SAN DIEGO,5,2WAK,MT1,ROUTE NAME,0;1;100017;0005,False,1,0;1;100017;0005,0;1;100017;0005,0;1;100017;0005,0;1;100017;0005,10;1;100018;0005,0;1;100017;0005,,same_as_control_cluster,different_from_control_cluster,same_as_control_cluster,blank,same_cp,different_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,2WAK,EBAK,,1,1,0
100342,100017,SAN DIEGO,5,4WAK,MT2,ROUTE NAME,0;1;100017;0005,False,1,0;1;100017;0005,0;1;100017;0005,0;1;100017;0005,0;1;100017;0005,6;1;100018;0005,0;1;100017;0005,,same_as_control_cluster,different_from_control_cluster,same_as_control_cluster,blank,same_cp,different_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,4WAK,WATKR,,1,1,0
100748,100017,SAN DIEGO,5,1TK,MT1,ROUTE NAME,0;1;100017;0005,False,1,0;1;100017;0005,0;1;100017;0005,0;1;100017;0005,0;1;100017;0005,0;1;100017;0005,0;1;100017;0005,,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,blank,same_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,1TK,,,1,0,0
100749,100017,SAN DIEGO,5,1TK,MT1,ROUTE NAME,0;1;100017;0005,False,1,0;1;100017;0005,0;1;100017;0005,0;1;100017;0005,0;1;100006;0005,0;1;100017;0005,0;1;100017;0005,,different_from_control_cluster,same_as_control_cluster,same_as_control_cluster,blank,different_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,1TK,,,1,0,0
100750,100017,SAN DIEGO,5,1TK,MT1,ROUTE NAME,0;1;100017;0005,False,1,0;1;100017;0005,0;1;100017;0005,0;1;100017;0005,0;1;100017;0005,0;1;100017;0005,0;1;100017;0005,,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,blank,same_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,1TK,,,1,0,0
100751,100017,SAN DIEGO,5,1TK,MT1,ROUTE NAME,0;1;100017;5,False,1,0;1;100017;5,0;1;100017;5,0;1;100017;5,0;1;100017;5,0;1;100017;5,0;1;100017;5,,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,blank,same_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,1TK,,,1,0,0
100752,100017,SAN DIEGO,5,1TK,MT1,ROUTE NAME,0;1;100017;0005,False,1,0;1;100017;0005,0;1;100017;0005,0;1;100017;0005,0;1;100017;0005,0;1;100017;0005,0;1;100017;0005,,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,blank,same_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,1TK,,,1,0,0
100759,100017,SAN DIEGO,5,3TK,MT2,ROUTE NAME,0;1;100017;0005,False,1,0;1;100017;0005,0;1;100017;0005,0;1;100017;0005,0;1;100017;0005,0;1;100017;0005,0;1;100017;0005,,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,blank,same_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,3TK,,,1,0,0
100760,100017,SAN DIEGO,5,3TK,MT2,ROUTE NAME,0;1;100017;0005,False,1,0;1;100017;0005,0;1;100017;0005,0;1;100017;0005,0;1;100017;0005,0;1;100017;0005,0;1;100017;0005,,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,blank,same_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,3TK,,,1,0,0
100761,100017,SAN DIEGO,5,3TK,MT2,ROUTE NAME,0;1;100017;0005,False,1,0;1;100017;0005,0;1;100017;0005,0;1;100017;0005,0;1;100006;0005,0;1;100017;0005,0;1;100017;0005,,different_from_control_cluster,same_as_control_cluster,same_as_control_cluster,blank,different_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,3TK,,,1,0,0
100762,100017,SAN DIEGO,5,3TK,MT2,ROUTE NAME,0;1;100017;5,False,1,0;1;100017;5,0;1;100017;5,0;1;100017;5,0;1;100017;5,0;1;100017;5,0;1;100017;5,,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,blank,same_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,3TK,,,1,0,0
100763,100017,SAN DIEGO,5,3TK,MT2,ROUTE NAME,0;1;100017;0005,False,1,0;1;100017;0005,0;1;100017;0005,0;1;100017;0005,0;1;100017;0005,0;1;100017;0005,0;1;100017;0005,,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,blank,same_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,3TK,,,1,0,0
100329,100018,SAN DIEGO,5,TKR,MAIN,ROUTE NAME,0;1;100018;0005,False,1,0;1;100018;0005,0;1;100018;0005,0;1;100018;0005,0;1;100017;0005,0;1;100018;0005,0;1;100018;0005,,different_from_control_cluster,same_as_control_cluster,same_as_control_cluster,blank,different_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,TKR,,,1,0,0
