signal_uid,control_point_uid,subdivision_name,codeline,signal_name,tool_tip_name,signal_type,authority_type,territory_assignment,subdivision_number,in_time_type,call_on_flag,near_side_signal_enabled,holding_signal,fleeting,stacking,blocking,allow_automatic_mode,call_on_controlled,signal_controlled,pind_raw,pctl_raw,sind_raw,sctl_raw,tind_raw,tctl_raw,fleet_control_bit_raw,in_time_bit_raw,near_side_signal_bit_control_raw,near_side_signal_bit_indication_raw,call_on_bit_raw,block_ind_bit_raw,pctl_primary_part,pctl_secondary_part,sctl_primary_part,sctl_secondary_part,tctl_primary_part,tctl_secondary_part,tctl_equals_sctl_raw,tind_equals_sind_raw,fleet_equals_tind_raw,pctl_secondary_equals_sctl_primary,pctl_secondary_equals_tctl_primary,sctl_primary_equals_tctl_primary,sctl_secondary_equals_tctl_primary,sctl_secondary_equals_tctl_secondary,near_side_ctl_equals_ind,call_on_non_default_matches_flag,entry_route_count,exit_route_count,route_total_count,pind_cp_alignment,sind_cp_alignment,tind_cp_alignment,fleet_cp_alignment,in_time_cp_alignment,near_side_ctl_cp_alignment,near_side_ind_cp_alignment,call_on_cp_alignment,pctl_primary_cp_alignment,pctl_secondary_cp_alignment,sctl_primary_cp_alignment,sctl_secondary_cp_alignment,tctl_primary_cp_alignment,tctl_secondary_cp_alignment,pind_resolved_count,pind_resolved_mnemonics,pind_resolved_long_names,pctl_resolved_count,pctl_unresolved_count,pctl_resolved_mnemonics,pctl_resolved_long_names,sind_resolved_count,sind_unresolved_count,sind_resolved_mnemonics,sind_resolved_long_names,sctl_resolved_count,sctl_unresolved_count,sctl_resolved_mnemonics,sctl_resolved_long_names,tctl_resolved_count,tctl_unresolved_count,tctl_resolved_mnemonics,tctl_resolved_long_names,tind_resolved_count,tind_unresolved_count,fleet_resolved_count,fleet_unresolved_count,in_time_resolved_count,in_time_unresolved_count,in_time_resolved_mnemonics,in_time_resolved_long_names,near_side_ctl_resolved_count,near_side_ctl_unresolved_count,near_side_ctl_default_zero_count,near_side_ctl_resolved_mnemonics,near_side_ind_resolved_count,near_side_ind_unresolved_count,near_side_ind_default_zero_count,near_side_ind_resolved_mnemonics,call_on_resolved_count,call_on_unresolved_count,call_on_default_zero_count,call_on_resolved_mnemonics,call_on_resolved_long_names,block_ind_resolved_count,block_ind_unresolved_count,block_ind_default_zero_count
100170,100002,SAN DIEGO,5,4W-SIGNAL,4WA_B,L,CTC,100,2,INTIMEBIT,False,False,False,True,True,True,False,,,8;1;100002;0005,8;1;100002;0005|0;1;100002;0005,0;1;100002;0005,0;1;100002;0005|0;1;100002;0005,0;1;100002;0005,0;1;100002;0005|0;1;100002;0005,0;1;100002;0005,12;1;100002,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,8;1;100002;0005,0;1;100002;0005,0;1;100002;0005,0;1;100002;0005,0;1;100002;0005,0;1;100002;0005,True,True,True,True,True,True,True,True,True,True,2,2,4,same_cp,same_cp,same_cp,same_cp,same_cp,default_zero,default_zero,default_zero,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,1,4WGK,4 WESTBOUND SIGNAL INDICATION,1,1,4WGHS,4 WESTBOUND SIGNAL CONTROL,0,1,,,0,2,,,0,2,,,0,1,0,1,1,0,4TEK,4 SIGNAL INTIME INDICATION,0,0,1,,0,0,1,,0,0,1,,,0,0,1
100142,100003,SAN DIEGO,5,65-SIGNAL,EA_B,R,CTC,100,2,INTIMEBIT,False,False,False,True,True,True,False,,,5;1;100003;0005,5;1;100003;0005|0;1;100003;0005,0;1;100003;0005,0;1;100003;0005|0;1;100003;0005,0;1;100003;0005,0;1;100003;0005|0;1;100003;0005,0;1;100003;0005,10;1;100003,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,5;1;100003;0005,0;1;100003;0005,0;1;100003;0005,0;1;100003;0005,0;1;100003;0005,0;1;100003;0005,True,True,True,True,True,True,True,True,True,True,2,2,4,same_cp,same_cp,same_cp,same_cp,same_cp,default_zero,default_zero,default_zero,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,1,EGK,EASTBOUND SIGNAL INDICATION,1,1,EGHS,EASTBOUND SIGNAL CONTROL,0,1,,,0,2,,,0,2,,,0,1,0,1,1,0,TEK,IN-TIME INDICAITON,0,0,1,,0,0,1,,0,0,1,,,0,0,1
100143,100003,SAN DIEGO,5,66-SIGNAL,WB,L,CTC,100,2,INTIMEBIT,False,False,False,True,True,True,False,,,7;1;100003;0005,7;1;100003;0005|0;1;100003;0005,0;1;100003;0005,0;1;100003;0005|0;1;100003;0005,0;1;100003;0005,0;1;100003;0005|0;1;100003;0005,0;1;100003;0005,10;1;100003,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,7;1;100003;0005,0;1;100003;0005,0;1;100003;0005,0;1;100003;0005,0;1;100003;0005,0;1;100003;0005,True,True,True,True,True,True,True,True,True,True,1,1,2,same_cp,same_cp,same_cp,same_cp,same_cp,default_zero,default_zero,default_zero,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,1,WGK,WESTBOUND SIGNAL INDICATION,1,1,WGHS,WESTBOUND SIGNAL CONTROL,0,1,,,0,2,,,0,2,,,0,1,0,1,1,0,TEK,IN-TIME INDICAITON,0,0,1,,0,0,1,,0,0,1,,,0,0,1
100144,100003,SAN DIEGO,5,66-SIGNAL,WA,L,CTC,100,2,INTIMEBIT,False,False,False,True,True,True,False,,,7;1;100003;0005,7;1;100003;0005|0;1;100003;0005,0;1;100003;0005,0;1;100003;0005|0;1;100003;0005,0;1;100003;0005,0;1;100003;0005|0;1;100003;0005,0;1;100003;0005,10;1;100003,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,7;1;100003;0005,0;1;100003;0005,0;1;100003;0005,0;1;100003;0005,0;1;100003;0005,0;1;100003;0005,True,True,True,True,True,True,True,True,True,True,1,1,2,same_cp,same_cp,same_cp,same_cp,same_cp,default_zero,default_zero,default_zero,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,1,WGK,WESTBOUND SIGNAL INDICATION,1,1,WGHS,WESTBOUND SIGNAL CONTROL,0,1,,,0,2,,,0,2,,,0,1,0,1,1,0,TEK,IN-TIME INDICAITON,0,0,1,,0,0,1,,0,0,1,,,0,0,1
100300,100004,SAN DIEGO,5,4W-SIGNAL,4W,L,CTC,100,2,INTIMEBIT,False,False,False,True,True,True,False,,,8;1;100004;0005,8;1;100004;0005|0;1;100004;0005,0;1;100004;0005,0;1;100004;0005|0;1;100004;0005,0;1;100004;0005,0;1;100004;0005|0;1;100004;0005,0;1;100004;0005,12;1;100004,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,8;1;100004;0005,0;1;100004;0005,0;1;100004;0005,0;1;100004;0005,0;1;100004;0005,0;1;100004;0005,True,True,True,True,True,True,True,True,True,True,3,3,6,same_cp,same_cp,same_cp,same_cp,same_cp,default_zero,default_zero,default_zero,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,1,4WGK,4 WESTBOUND SIGNAL INDICATION,1,1,4WGHS,4 WESTBOUND SIGNAL CONTROL,0,1,,,0,2,,,0,2,,,0,1,0,1,1,0,4TEK,4 SIGNAL INTIME INDICATION,0,0,1,,0,0,1,,0,0,1,,,0,0,1
100301,100004,SAN DIEGO,5,2W-SIGNAL,2W,L,CTC,100,2,INTIMEBIT,False,False,False,True,True,True,False,,,6;1;100004;0005,6;1;100004;0005|0;1;100004;0005,0;1;100004;0005,0;1;100004;0005|0;1;100004;0005,0;1;100004;0005,0;1;100004;0005|0;1;100004;0005,0;1;100004;0005,11;1;100004,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,6;1;100004;0005,0;1;100004;0005,0;1;100004;0005,0;1;100004;0005,0;1;100004;0005,0;1;100004;0005,True,True,True,True,True,True,True,True,True,True,2,2,4,same_cp,same_cp,same_cp,same_cp,same_cp,default_zero,default_zero,default_zero,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,1,2WGK,2 WESTBOUND SIGNAL INDICATION,1,1,2WGHS,2 WESTBOUND SIGNAL CONTROL,0,1,,,0,2,,,0,2,,,0,1,0,1,1,0,2TEK,2 SIGNAL INTIME INDICATION,0,0,1,,0,0,1,,0,0,1,,,0,0,1
100389,100004,SAN DIEGO,5,2E-SIGNAL,2E,R,CTC,100,2,INTIMEBIT,False,False,False,True,True,True,False,,,5;1;100004;0005,5;1;100004;0005|0;1;100004;0005,0;1;100004;0005,0;1;100004;0005|0;1;100004;0005,0;1;100004;0005,0;1;100004;0005|0;1;100004;0005,0;1;100004;0005,11;1;100004,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,5;1;100004;0005,0;1;100004;0005,0;1;100004;0005,0;1;100004;0005,0;1;100004;0005,0;1;100004;0005,True,True,True,True,True,True,True,True,True,True,2,2,4,same_cp,same_cp,same_cp,same_cp,same_cp,default_zero,default_zero,default_zero,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,1,2EGK,2 EASTBOUND SIGNAL INDICATION,1,1,2EGHS,2 EASTBOUND SIGNAL CONTROL,0,1,,,0,2,,,0,2,,,0,1,0,1,1,0,2TEK,2 SIGNAL INTIME INDICATION,0,0,1,,0,0,1,,0,0,1,,,0,0,1
100433,100004,SAN DIEGO,5,4E-SIGNAL,4E,R,CTC,100,2,INTIMEBIT,False,False,False,True,True,True,False,,,7;1;100004;0005,7;1;100004;0005|0;1;100004;0005,0;1;100004;0005,0;1;100004;0005|0;1;100004;0005,0;1;100004;0005,0;1;100004;0005|0;1;100004;0005,0;1;100004;0005,12;1;100004,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,7;1;100004;0005,0;1;100004;0005,0;1;100004;0005,0;1;100004;0005,0;1;100004;0005,0;1;100004;0005,True,True,True,True,True,True,True,True,True,True,3,3,6,same_cp,same_cp,same_cp,same_cp,same_cp,default_zero,default_zero,default_zero,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,1,4EGK,4 EASTBOUND SIGNAL INDICATION,1,1,4EGHS,4 EASTBOUND SIGNAL CONTROL,0,1,,,0,2,,,0,2,,,0,1,0,1,1,0,4TEK,4 SIGNAL INTIME INDICATION,0,0,1,,0,0,1,,0,0,1,,,0,0,1
100164,100005,SAN DIEGO,5,4W-SIGNAL,4WA,L,CTC,100,2,INTIMEBIT,False,False,False,True,True,True,False,,,23;1;100005;0005,23;1;100005;0005|0;1;100005;0005,0;1;100005;0005,0;1;100005;0005|0;1;100005;0005,0;1;100005;0005,0;1;100005;0005|0;1;100005;0005,0;1;100005;0005,12;1;100005,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,23;1;100005;0005,0;1;100005;0005,0;1;100005;0005,0;1;100005;0005,0;1;100005;0005,0;1;100005;0005,True,True,True,True,True,True,True,True,True,True,2,2,4,same_cp,same_cp,same_cp,same_cp,same_cp,default_zero,default_zero,default_zero,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,1,4WHK,4 WESTBOUND SIGNAL INDICATION,1,1,4WGHS,4 WESTBOUND SIGNAL CONTROL,0,1,,,0,2,,,0,2,,,0,1,0,1,1,0,4TEK,4 SIGNAL INTIME INDICATION,0,0,1,,0,0,1,,0,0,1,,,0,0,1
100165,100005,SAN DIEGO,5,4W-SIGNAL,4WC,L,CTC,100,2,INTIMEBIT,False,False,False,True,True,True,False,,,23;1;100005;0005,23;1;100005;0005|0;1;100005;0005,0;1;100005;0005,0;1;100005;0005|0;1;100005;0005,0;1;100005;0005,0;1;100005;0005|0;1;100005;0005,0;1;100005;0005,12;1;100005,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,23;1;100005;0005,0;1;100005;0005,0;1;100005;0005,0;1;100005;0005,0;1;100005;0005,0;1;100005;0005,True,True,True,True,True,True,True,True,True,True,2,2,4,same_cp,same_cp,same_cp,same_cp,same_cp,default_zero,default_zero,default_zero,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,1,4WHK,4 WESTBOUND SIGNAL INDICATION,1,1,4WGHS,4 WESTBOUND SIGNAL CONTROL,0,1,,,0,2,,,0,2,,,0,1,0,1,1,0,4TEK,4 SIGNAL INTIME INDICATION,0,0,1,,0,0,1,,0,0,1,,,0,0,1
100661,100005,SAN DIEGO,5,4E-SIGNAL,4E,R,CTC,100,2,INTIMEBIT,False,False,False,True,True,True,False,,,21;1;100005;0005,21;1;100005;0005|0;1;100005;0005,0;1;100005;0005,0;1;100005;0005|0;1;100005;0005,0;1;100005;0005,0;1;100005;0005|0;1;100005;0005,0;1;100005;0005,12;1;100005,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,21;1;100005;0005,0;1;100005;0005,0;1;100005;0005,0;1;100005;0005,0;1;100005;0005,0;1;100005;0005,True,True,True,True,True,True,True,True,True,True,2,2,4,same_cp,same_cp,same_cp,same_cp,same_cp,default_zero,default_zero,default_zero,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,1,4EHK,4 EASTBOUND SIGNAL INDICATION,1,1,4EGHS,4 EASTBOUND SIGNAL CONTROL,0,1,,,0,2,,,0,2,,,0,1,0,1,1,0,4TEK,4 SIGNAL INTIME INDICATION,0,0,1,,0,0,1,,0,0,1,,,0,0,1
100689,100005,SAN DIEGO,5,2E-SIGNAL,2E,R,CTC,100,2,INTIMEBIT,False,False,False,True,True,True,False,,,5;1;100005;0005,5;1;100005;0005|0;1;100005;0005,0;1;100005;0005,0;1;100005;0005|0;1;100005;0005,0;1;100005;0005,0;1;100005;0005|0;1;100005;0005,0;1;100005;0005,10;1;100005,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,5;1;100005;0005,0;1;100005;0005,0;1;100005;0005,0;1;100005;0005,0;1;100005;0005,0;1;100005;0005,True,True,True,True,True,True,True,True,True,True,3,3,6,same_cp,same_cp,same_cp,same_cp,same_cp,default_zero,default_zero,default_zero,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,1,2EHK,2 EASTBOUND SIGNAL INDICATION,1,1,2EHS,2 EASTBOUND SIGNAL CONTROL,0,1,,,0,2,,,0,2,,,0,1,0,1,1,0,2TEK,2 SIGNAL INTIME INDICATION,0,0,1,,0,0,1,,0,0,1,,,0,0,1
100889,100005,SAN DIEGO,5,2W-SIGNAL,2W,L,CTC,100,2,INTIMEBIT,False,False,False,True,True,True,False,,,7;1;100005;0005,7;1;100005;0005|0;1;100005;0005,0;1;100005;0005,0;1;100005;0005|0;1;100005;0005,0;1;100005;0005,0;1;100005;0005|0;1;100005;0005,0;1;100005;0005,10;1;100005,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,7;1;100005;0005,0;1;100005;0005,0;1;100005;0005,0;1;100005;0005,0;1;100005;0005,0;1;100005;0005,True,True,True,True,True,True,True,True,True,True,1,1,2,same_cp,same_cp,same_cp,same_cp,same_cp,default_zero,default_zero,default_zero,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,1,2WHK,2 WESTBOUND SIGNAL INDICATION,1,1,2WHS,2 WESTBOUND SIGNAL CONTROL,0,1,,,0,2,,,0,2,,,0,1,0,1,1,0,2TEK,2 SIGNAL INTIME INDICATION,0,0,1,,0,0,1,,0,0,1,,,0,0,1
100171,100006,SAN DIEGO,5,4E-SIGNAL,EB,R,CTC,100,2,INTIMEBIT,False,False,False,True,True,True,False,,,21;1;100006;0005,21;1;100006;0005|0;1;100006;0005,0;1;100006;0005,0;1;100006;0005|0;1;100006;0005,0;1;100006;0005,0;1;100006;0005|0;1;100006;0005,0;1;100006;0005,12;1;100006,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,21;1;100006;0005,0;1;100006;0005,0;1;100006;0005,0;1;100006;0005,0;1;100006;0005,0;1;100006;0005,True,True,True,True,True,True,True,True,True,True,2,2,4,same_cp,same_cp,same_cp,same_cp,same_cp,default_zero,default_zero,default_zero,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,1,EGK,EASTBOUND SIGNAL INDICATION,1,1,EGHS,EASTBOUND SIGNAL CONTROL,0,1,,,0,2,,,0,2,,,0,1,0,1,1,0,TEK,SIGNAL INTIME INDICATION,0,0,1,,0,0,1,,0,0,1,,,0,0,1
100667,100006,SAN DIEGO,5,2E-SIGNAL,2E,R,CTC,100,2,INTIMEBIT,False,False,False,True,True,True,False,,,5;1;100006;0005,5;1;100006;0005|0;1;100006;0005,0;1;100006;0005,0;1;100006;0005|0;1;100006;0005,0;1;100006;0005,0;1;100006;0005|0;1;100006;0005,0;1;100006;0005,10;1;100006,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,5;1;100006;0005,0;1;100006;0005,0;1;100006;0005,0;1;100006;0005,0;1;100006;0005,0;1;100006;0005,True,True,True,True,True,True,True,True,True,True,1,1,2,same_cp,same_cp,same_cp,same_cp,same_cp,default_zero,default_zero,default_zero,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,1,2EGK,2 EASTBOUND SIGNAL INDICATION,1,1,2EGHS,2 EASTBOUND SIGNAL CONTROL,0,1,,,0,2,,,0,2,,,0,1,0,1,1,0,2TEK,2 SIGNAL INTIME INDICATION,0,0,1,,0,0,1,,0,0,1,,,0,0,1
100882,100006,SAN DIEGO,5,2W-SIGNAL,2W,L,CTC,100,2,INTIMEBIT,False,False,False,True,True,True,False,,,7;1;100006;0005,7;1;100006;0005|0;1;100006;0005,0;1;100006;0005,0;1;100006;0005|0;1;100006;0005,0;1;100006;0005,0;1;100006;0005|0;1;100006;0005,0;1;100006;0005,10;1;100006,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,7;1;100006;0005,0;1;100006;0005,0;1;100006;0005,0;1;100006;0005,0;1;100006;0005,0;1;100006;0005,True,True,True,True,True,True,True,True,True,True,3,3,6,same_cp,same_cp,same_cp,same_cp,same_cp,default_zero,default_zero,default_zero,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,1,2WGK,2 WESTBOUND SIGNAL INDICATION,1,1,2WGHS,2 WESTBOUND SIGNAL CONTROL,0,1,,,0,2,,,0,2,,,0,1,0,1,1,0,2TEK,2 SIGNAL INTIME INDICATION,0,0,1,,0,0,1,,0,0,1,,,0,0,1
100913,100006,SAN DIEGO,5,4E-SIGNAL,EA,R,CTC,100,2,INTIMEBIT,False,False,False,True,True,True,False,,,21;1;100006;0005,21;1;100006;0005|0;1;100006;0005,0;1;100006;0005,0;1;100006;0005|0;1;100006;0005,0;1;100006;0005,0;1;100006;0005|0;1;100006;0005,0;1;100006;0005,12;1;100006,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,21;1;100006;0005,0;1;100006;0005,0;1;100006;0005,0;1;100006;0005,0;1;100006;0005,0;1;100006;0005,True,True,True,True,True,True,True,True,True,True,2,2,4,same_cp,same_cp,same_cp,same_cp,same_cp,default_zero,default_zero,default_zero,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,1,EGK,EASTBOUND SIGNAL INDICATION,1,1,EGHS,EASTBOUND SIGNAL CONTROL,0,1,,,0,2,,,0,2,,,0,1,0,1,1,0,TEK,SIGNAL INTIME INDICATION,0,0,1,,0,0,1,,0,0,1,,,0,0,1
100915,100006,SAN DIEGO,5,4W-SIGNAL,WA,L,CTC,100,2,INTIMEBIT,False,False,False,True,True,True,False,,,24;1;100006;0005,23;1;100006;0005|0;1;100006;0005,0;1;100006;0005,0;1;100006;0005|0;1;100006;0005,0;1;100006;0005,0;1;100006;0005|0;1;100006;0005,0;1;100006;0005,12;1;100006,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,23;1;100006;0005,0;1;100006;0005,0;1;100006;0005,0;1;100006;0005,0;1;100006;0005,0;1;100006;0005,True,True,True,True,True,True,True,True,True,True,2,2,4,same_cp,same_cp,same_cp,same_cp,same_cp,default_zero,default_zero,default_zero,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,1,WGK,WESTBOUND SIGNAL INDICATION,1,1,WGHS,WESTBOUND SIGNAL CONTROL,0,1,,,0,2,,,0,2,,,0,1,0,1,1,0,TEK,SIGNAL INTIME INDICATION,0,0,1,,0,0,1,,0,0,1,,,0,0,1
100340,100007,SAN DIEGO,5,2E-SIGNAL,1E-SIGNAL,R,CTC,100,2,INTIMEBIT,False,False,False,True,True,True,False,,,5;1;100007;0005,5;1;100007;0005|0;1;100007;0005,0;1;100007;0005,0;1;100007;0005|0;1;100007;0005,0;1;100007;0005,0;1;100007;0005|0;1;100007;0005,0;1;100007;0005,10;1;100007,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,5;1;100007;0005,0;1;100007;0005,0;1;100007;0005,0;1;100007;0005,0;1;100007;0005,0;1;100007;0005,True,True,True,True,True,True,True,True,True,True,3,3,6,same_cp,same_cp,same_cp,same_cp,same_cp,default_zero,default_zero,default_zero,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,1,2EGK,2E SIGNAL CLEAR INDICATION,1,1,2EGHS,2 EASTBOUND SIGNAL CONTROL,0,1,,,0,2,,,0,2,,,0,1,0,1,1,0,2TEK,2E 2W SIGNAL INTIME INDICATION,0,0,1,,0,0,1,,0,0,1,,,0,0,1
100344,100007,SAN DIEGO,5,2W-SIGNAL,1W-SIGNAL,L,CTC,100,2,INTIMEBIT,False,False,False,True,True,True,False,,,7;1;100007;0005,7;1;100007;0005|0;1;100007;0005,0;1;100007;0005,0;1;100007;0005|0;1;100007;0005,0;1;100007;0005,0;1;100007;0005|0;1;100007;0005,0;1;100007;0005,10;1;100007,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,7;1;100007;0005,0;1;100007;0005,0;1;100007;0005,0;1;100007;0005,0;1;100007;0005,0;1;100007;0005,True,True,True,True,True,True,True,True,True,True,3,3,6,same_cp,same_cp,same_cp,same_cp,same_cp,default_zero,default_zero,default_zero,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,1,2WGK,2W SIGNAL CLEAR INDICATION,1,1,2WGHS,2 WESTBOUND SIGNAL CONTROL,0,1,,,0,2,,,0,2,,,0,1,0,1,1,0,2TEK,2E 2W SIGNAL INTIME INDICATION,0,0,1,,0,0,1,,0,0,1,,,0,0,1
100409,100007,SAN DIEGO,5,4E-SIGNAL,2E-SIGNAL,R,CTC,100,2,INTIMEBIT,False,False,False,True,True,True,False,,,21;1;100007;0005,21;1;100007;0005|0;1;100007;0005,0;1;100007;0005,0;1;100007;0005|0;1;100007;0005,0;1;100007;0005,0;1;100007;0005|0;1;100007;0005,0;1;100007;0005,12;1;100007,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,21;1;100007;0005,0;1;100007;0005,0;1;100007;0005,0;1;100007;0005,0;1;100007;0005,0;1;100007;0005,True,True,True,True,True,True,True,True,True,True,2,2,4,same_cp,same_cp,same_cp,same_cp,same_cp,default_zero,default_zero,default_zero,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,1,4EGK,4E SIGNAL CLEAR INDICATION,1,1,4EGHS,4 EASTBOUND SIGNAL CONTROL,0,1,,,0,2,,,0,2,,,0,1,0,1,1,0,4TEK,4E 4W SIGNAL INTIME INDICATION,0,0,1,,0,0,1,,0,0,1,,,0,0,1
100414,100007,SAN DIEGO,5,4W-SIGNAL,2W-SIGNAL,L,CTC,100,2,INTIMEBIT,False,False,False,True,True,True,False,,,23;1;100007;0005,23;1;100007;0005|0;1;100007;0005,0;1;100007;0005,0;1;100007;0005|0;1;100007;0005,0;1;100007;0005,0;1;100007;0005|0;1;100007;0005,0;1;100007;0005,12;1;100007,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,23;1;100007;0005,0;1;100007;0005,0;1;100007;0005,0;1;100007;0005,0;1;100007;0005,0;1;100007;0005,True,True,True,True,True,True,True,True,True,True,2,2,4,same_cp,same_cp,same_cp,same_cp,same_cp,default_zero,default_zero,default_zero,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,1,4WGK,4W SIGNAL CLEAR INDICATION,1,1,4WGHS,4 WESTBOUND SIGNAL CONTROL,0,1,,,0,2,,,0,2,,,0,1,0,1,1,0,4TEK,4E 4W SIGNAL INTIME INDICATION,0,0,1,,0,0,1,,0,0,1,,,0,0,1
100467,100008,SAN DIEGO,5,2E-SIGNAL,2ED - SIGNAL,R,CTC,100,2,INTIMEBIT,False,False,False,True,True,True,False,,,5;1;100008;0005,5;1;100008;0005|0;1;100008;0005,0;1;100008;0005,0;1;100008;0005|0;1;100008;0005,0;1;100008;0005,0;1;100008;0005|0;1;100008;0005,0;1;100008;0005,6;1;100008,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,5;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;1;100008;0005,True,True,True,True,True,True,True,True,True,True,1,1,2,same_cp,same_cp,same_cp,same_cp,same_cp,default_zero,default_zero,default_zero,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,1,EGK,EASTBOUND SIGNAL INDICATION,1,1,EGHS,EASTBOUND SIGNAL CONTROL,0,1,,,0,2,,,0,2,,,0,1,0,1,1,0,TEK,E-W SIGNALS IN TIME,0,0,1,,0,0,1,,0,0,1,,,0,0,1
100478,100008,SAN DIEGO,5,2E-SIGNAL,2EC-SIGNAL,R,CTC,100,2,INTIMEBIT,False,False,False,True,True,True,False,,,5;1;100008;0005,5;1;100008;0005|0;1;100008;0005,0;1;100008;0005,0;1;100008;0005|0;1;100008;0005,0;1;100008;0005,0;1;100008;0005|0;1;100008;0005,0;1;100008;0005,6;1;100008,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,5;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;1;100008;0005,True,True,True,True,True,True,True,True,True,True,1,1,2,same_cp,same_cp,same_cp,same_cp,same_cp,default_zero,default_zero,default_zero,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,1,EGK,EASTBOUND SIGNAL INDICATION,1,1,EGHS,EASTBOUND SIGNAL CONTROL,0,1,,,0,2,,,0,2,,,0,1,0,1,1,0,TEK,E-W SIGNALS IN TIME,0,0,1,,0,0,1,,0,0,1,,,0,0,1
100479,100008,SAN DIEGO,5,2E-SIGNAL,2EB - SIGNAL,R,CTC,100,2,INTIMEBIT,False,False,False,True,True,True,False,,,5;1;100008;0005,5;1;100008;0005|0;1;100008;0005,0;1;100008;0005,0;1;100008;0005|0;1;100008;0005,0;1;100008;0005,0;1;100008;0005|0;1;100008;0005,0;1;100008;0005,6;1;100008,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,5;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;1;100008;0005,True,True,True,True,True,True,True,True,True,True,1,1,2,same_cp,same_cp,same_cp,same_cp,same_cp,default_zero,default_zero,default_zero,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,1,EGK,EASTBOUND SIGNAL INDICATION,1,1,EGHS,EASTBOUND SIGNAL CONTROL,0,1,,,0,2,,,0,2,,,0,1,0,1,1,0,TEK,E-W SIGNALS IN TIME,0,0,1,,0,0,1,,0,0,1,,,0,0,1
