track_uid,control_point_uid,subdivision_name,codeline,track_name,track_type,track_name_group,territory_assignment,authority_type,route_name,turn_out_track,os_reporting,track_uid_raw,pind_raw,sind_raw,tind_raw,pctl_raw,sctl_raw,tctl_raw,qind_raw,qctl_raw,track_lock_bit_raw,track_blocking_references_raw,control_cluster_raw,control_cluster_distinct_count,control_cluster_all_equal,pctl_equals_tctl,pctl_equals_sctl,sctl_equals_tctl,sind_equals_tind,qctl_equals_control_cluster,qind_equals_tind,pind_cp_alignment,sind_cp_alignment,tind_cp_alignment,pctl_cp_alignment,sctl_cp_alignment,tctl_cp_alignment,qind_cp_alignment,qctl_cp_alignment,pind_trailing_alignment,sind_trailing_alignment,tind_trailing_alignment,pctl_trailing_alignment,sctl_trailing_alignment,tctl_trailing_alignment,qind_trailing_alignment,qctl_trailing_alignment,pind_resolved_count,pind_unresolved_count,pind_resolved_mnemonics,pind_resolved_long_names,sind_resolved_count,sind_unresolved_count,sind_resolved_mnemonics,sind_resolved_long_names,tind_resolved_count,tind_unresolved_count,pctl_resolved_count,pctl_unresolved_count,sctl_resolved_count,sctl_unresolved_count,sctl_resolved_mnemonics,sctl_resolved_long_names,tctl_resolved_count,tctl_unresolved_count,qind_resolved_count,qind_unresolved_count,qind_default_zero_count,qctl_resolved_count,qctl_unresolved_count,qctl_default_zero_count,trackblocking_unresolved_count,trackblocking_default_zero_count
100309,100016,SAN DIEGO,5,TK,T,MAIN,100,CTC,ROUTE NAME,False,True,0,2;1;100016;0005,0;1;100016;0005,0;1;100006;0005,0;1;100016;0005,0;1;100016;0005,0;1;100016;0005,,0;1;100016;0005,0;0;0;0,,0;1;100016;0005,1,True,True,True,True,False,True,False,same_cp,same_cp,different_cp,same_cp,same_cp,same_cp,blank,same_cp,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,blank,matches_codeline,1,0,TK,OS TRACK INDICATION,0,1,,,0,1,0,1,0,1,,,0,1,0,0,0,0,1,0,0,0
100310,100016,SAN DIEGO,5,TK,T,MAIN,100,CTC,ROUTE NAME,True,True,0,2;1;100016;0005,0;1;100016;0005,0;1;100006;0005,0;1;100016;0005,0;1;100016;0005,0;1;100016;0005,,0;1;100016;0005,0;0;0;0,,0;1;100016;0005,1,True,True,True,True,False,True,False,same_cp,same_cp,different_cp,same_cp,same_cp,same_cp,blank,same_cp,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,blank,matches_codeline,1,0,TK,OS TRACK INDICATION,0,1,,,0,1,0,1,0,1,,,0,1,0,0,0,0,1,0,0,0
100311,100016,SAN DIEGO,5,TK,T,MAIN,100,CTC,ROUTE NAME,True,True,0,2;1;100016;0005,0;1;100016;0005,0;1;100006;0005,0;1;100016;0005,0;1;100016;0005,0;1;100016;0005,,0;1;100016;0005,0;0;0;0,,0;1;100016;0005,1,True,True,True,True,False,True,False,same_cp,same_cp,different_cp,same_cp,same_cp,same_cp,blank,same_cp,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,blank,matches_codeline,1,0,TK,OS TRACK INDICATION,0,1,,,0,1,0,1,0,1,,,0,1,0,0,0,0,1,0,0,0
100325,100017,SAN DIEGO,5,2WAK,T+,MT1,100,CTC,ROUTE NAME,False,False,0,6;1;100017;0005,10;1;100018;0005,0;1;100017;0005,0;1;100017;0005,0;1;100017;0005,0;1;100017;0005,,0;1;100017;0005,0;0;0;0,,0;1;100017;0005,1,True,True,True,True,False,True,False,same_cp,different_cp,same_cp,same_cp,same_cp,same_cp,blank,same_cp,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,blank,matches_codeline,1,0,2WAK,2WAK,1,0,EBAK,EBAK,0,1,0,1,0,1,,,0,1,0,0,0,0,1,0,0,0
100342,100017,SAN DIEGO,5,4WAK,T+,MT2,100,CTC,ROUTE NAME,False,False,0,22;1;100017;0005,6;1;100018;0005,0;1;100017;0005,0;1;100017;0005,0;1;100017;0005,0;1;100017;0005,,0;1;100017;0005,0;0;0;0,,0;1;100017;0005,1,True,True,True,True,False,True,False,same_cp,different_cp,same_cp,same_cp,same_cp,same_cp,blank,same_cp,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,blank,matches_codeline,1,0,4WAK,4WAK,1,0,WATKR,WATKR,0,1,0,1,0,1,,,0,1,0,0,0,0,1,0,0,0
100748,100017,SAN DIEGO,5,1TK,T,MT1,100,CTC,ROUTE NAME,False,True,0,2;1;100017;0005,0;1;100017;0005,0;1;100017;0005,0;1;100017;0005,0;1;100017;0005,0;1;100017;0005,,0;1;100017;0005,0;0;0;0,,0;1;100017;0005,1,True,True,True,True,True,True,False,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,blank,same_cp,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,blank,matches_codeline,1,0,1TK,1 OS TRACK INDICATION,0,1,,,0,1,0,1,0,1,,,0,1,0,0,0,0,1,0,0,0
100749,100017,SAN DIEGO,5,1TK,T,MT1,100,CTC,ROUTE NAME,True,True,0,2;1;100017;0005,0;1;100017;0005,0;1;100006;0005,0;1;100017;0005,0;1;100017;0005,0;1;100017;0005,,0;1;100017;0005,0;0;0;0,,0;1;100017;0005,1,True,True,True,True,False,True,False,same_cp,same_cp,different_cp,same_cp,same_cp,same_cp,blank,same_cp,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,blank,matches_codeline,1,0,1TK,1 OS TRACK INDICATION,0,1,,,0,1,0,1,0,1,,,0,1,0,0,0,0,1,0,0,0
100750,100017,SAN DIEGO,5,1TK,T,MT1,100,CTC,ROUTE NAME,False,True,0,2;1;100017;0005,0;1;100017;0005,0;1;100017;0005,0;1;100017;0005,0;1;100017;0005,0;1;100017;0005,,0;1;100017;0005,0;0;0;0,,0;1;100017;0005,1,True,True,True,True,True,True,False,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,blank,same_cp,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,blank,matches_codeline,1,0,1TK,1 OS TRACK INDICATION,0,1,,,0,1,0,1,0,1,,,0,1,0,0,0,0,1,0,0,0
100751,100017,SAN DIEGO,5,1TK,T,MT1,100,CTC,ROUTE NAME,True,True,0,2;1;100017;5,0;1;100017;5,0;1;100017;5,0;1;100017;5,0;1;100017;5,0;1;100017;5,,0;1;100017;5,0;0;0;0,,0;1;100017;5,1,True,True,True,True,True,True,False,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,blank,same_cp,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,blank,matches_codeline,1,0,1TK,1 OS TRACK INDICATION,0,1,,,0,1,0,1,0,1,,,0,1,0,0,0,0,1,0,0,0
100752,100017,SAN DIEGO,5,1TK,T,MT1,100,CTC,ROUTE NAME,False,True,0,2;1;100017;0005,0;1;100017;0005,0;1;100017;0005,0;1;100017;0005,0;1;100017;0005,0;1;100017;0005,,0;1;100017;0005,0;0;0;0,,0;1;100017;0005,1,True,True,True,True,True,True,False,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,blank,same_cp,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,blank,matches_codeline,1,0,1TK,1 OS TRACK INDICATION,0,1,,,0,1,0,1,0,1,,,0,1,0,0,0,0,1,0,0,0
100759,100017,SAN DIEGO,5,3TK,T,MT2,100,CTC,ROUTE NAME,False,True,0,18;1;100017;0005,0;1;100017;0005,0;1;100017;0005,0;1;100017;0005,0;1;100017;0005,0;1;100017;0005,,0;1;100017;0005,0;0;0;0,,0;1;100017;0005,1,True,True,True,True,True,True,False,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,blank,same_cp,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,blank,matches_codeline,1,0,3TK,3TK,0,1,,,0,1,0,1,0,1,,,0,1,0,0,0,0,1,0,0,0
100760,100017,SAN DIEGO,5,3TK,T,MT2,100,CTC,ROUTE NAME,False,True,0,18;1;100017;0005,0;1;100017;0005,0;1;100017;0005,0;1;100017;0005,0;1;100017;0005,0;1;100017;0005,,0;1;100017;0005,0;0;0;0,,0;1;100017;0005,1,True,True,True,True,True,True,False,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,blank,same_cp,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,blank,matches_codeline,1,0,3TK,3TK,0,1,,,0,1,0,1,0,1,,,0,1,0,0,0,0,1,0,0,0
100761,100017,SAN DIEGO,5,3TK,T,MT2,100,CTC,ROUTE NAME,True,True,0,18;1;100017;0005,0;1;100017;0005,0;1;100006;0005,0;1;100017;0005,0;1;100017;0005,0;1;100017;0005,,0;1;100017;0005,0;0;0;0,,0;1;100017;0005,1,True,True,True,True,False,True,False,same_cp,same_cp,different_cp,same_cp,same_cp,same_cp,blank,same_cp,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,blank,matches_codeline,1,0,3TK,3TK,0,1,,,0,1,0,1,0,1,,,0,1,0,0,0,0,1,0,0,0
100762,100017,SAN DIEGO,5,3TK,T,MT2,100,CTC,ROUTE NAME,True,True,0,18;1;100017;5,0;1;100017;5,0;1;100017;5,0;1;100017;5,0;1;100017;5,0;1;100017;5,,0;1;100017;5,0;0;0;0,,0;1;100017;5,1,True,True,True,True,True,True,False,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,blank,same_cp,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,blank,matches_codeline,1,0,3TK,3TK,0,1,,,0,1,0,1,0,1,,,0,1,0,0,0,0,1,0,0,0
100763,100017,SAN DIEGO,5,3TK,T,MT2,100,CTC,ROUTE NAME,False,True,0,18;1;100017;0005,0;1;100017;0005,0;1;100017;0005,0;1;100017;0005,0;1;100017;0005,0;1;100017;0005,,0;1;100017;0005,0;0;0;0,,0;1;100017;0005,1,True,True,True,True,True,True,False,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,blank,same_cp,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,blank,matches_codeline,1,0,3TK,3TK,0,1,,,0,1,0,1,0,1,,,0,1,0,0,0,0,1,0,0,0
100329,100018,SAN DIEGO,5,TKR,T,MAIN,100,CTC,ROUTE NAME,False,True,0,2;1;100018;0005,0;1;100018;0005,0;1;100017;0005,0;1;100018;0005,0;1;100018;0005,0;1;100018;0005,,0;1;100018;0005,0;0;0;0,,0;1;100018;0005,1,True,True,True,True,False,True,False,same_cp,same_cp,different_cp,same_cp,same_cp,same_cp,blank,same_cp,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,blank,matches_codeline,1,0,TKR,OS TRACK INDICATION,0,1,,,0,1,0,1,0,1,,,0,1,0,0,0,0,1,0,0,0
100330,100018,SAN DIEGO,5,TKR,T,MAIN,100,CTC,ROUTE NAME,False,True,0,2;1;100018;0005,0;1;100018;0005,0;1;100017;0005,0;1;100018;0005,0;1;100018;0005,0;1;100018;0005,,0;1;100018;0005,0;0;0;0,,0;1;100018;0005,1,True,True,True,True,False,True,False,same_cp,same_cp,different_cp,same_cp,same_cp,same_cp,blank,same_cp,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,blank,matches_codeline,1,0,TKR,OS TRACK INDICATION,0,1,,,0,1,0,1,0,1,,,0,1,0,0,0,0,1,0,0,0
100331,100018,SAN DIEGO,5,TKR,T,MAIN,100,CTC,ROUTE NAME,True,True,0,2;1;100018;0005,0;1;100018;0005,0;1;100017;0005,0;1;100018;0005,0;1;100018;0005,0;1;100018;0005,,0;1;100018;0005,0;0;0;0,,0;1;100018;0005,1,True,True,True,True,False,True,False,same_cp,same_cp,different_cp,same_cp,same_cp,same_cp,blank,same_cp,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,blank,matches_codeline,1,0,TKR,OS TRACK INDICATION,0,1,,,0,1,0,1,0,1,,,0,1,0,0,0,0,1,0,0,0
100332,100018,SAN DIEGO,5,TKR,T,MAIN,100,CTC,ROUTE NAME,True,True,0,2;1;100018;0005,0;1;100018;0005,0;1;100017;0005,0;1;100018;0005,0;1;100018;0005,0;1;100018;0005,,0;1;100018;0005,0;0;0;0,,0;1;100018;0005,1,True,True,True,True,False,True,False,same_cp,same_cp,different_cp,same_cp,same_cp,same_cp,blank,same_cp,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,blank,matches_codeline,1,0,TKR,OS TRACK INDICATION,0,1,,,0,1,0,1,0,1,,,0,1,0,0,0,0,1,0,0,0
100335,100018,SAN DIEGO,5,WATKAR,T,MAIN,100,CTC,ROUTE NAME,False,False,0,4;1;100018;0005,0;1;100018;0005,0;1;100018;0005,0;1;100018;0005,0;1;100018;0005,0;1;100018;0005,,0;1;100018;0005,0;0;0;0,,0;1;100018;0005,1,True,True,True,True,True,True,False,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,blank,same_cp,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,blank,matches_codeline,1,0,EAATKR,EAATKR,0,1,,,0,1,0,1,0,1,,,0,1,0,0,0,0,1,0,0,0
100345,100019,SAN DIEGO,5,EAK,T,MAIN,100,CTC,ROUTE NAME,False,False,0,4;1;100019;0005,0;1;100019;0005,0;1;100019;0005,0;1;100019;0005,0;1;100019;0005,0;1;100019;0005,,0;1;100019;0005,0;0;0;0,,0;1;100019;0005,1,True,True,True,True,True,True,False,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,blank,same_cp,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,blank,matches_codeline,1,0,EAK,EAK,0,1,,,0,1,0,1,0,1,,,0,1,0,0,0,0,1,0,0,0
100346,100019,SAN DIEGO,5,TK,T,MAIN,100,CTC,ROUTE NAME,False,True,0,2;1;100019;0005,0;1;100019;0005,0;1;100017;0005,0;1;100019;0005,0;1;100019;0005,0;1;100019;0005,,0;1;100019;0005,0;0;0;0,,0;1;100019;0005,1,True,True,True,True,False,True,False,same_cp,same_cp,different_cp,same_cp,same_cp,same_cp,blank,same_cp,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,blank,matches_codeline,1,0,TK,OS TRACK INDICATION,0,1,,,0,1,0,1,0,1,,,0,1,0,0,0,0,1,0,0,0
100347,100019,SAN DIEGO,5,TK,T,MAIN,100,CTC,ROUTE NAME,False,True,0,2;1;100019;0005,0;1;100019;0005,0;1;100017;0005,0;1;100019;0005,0;1;100019;0005,0;1;100019;0005,,0;1;100019;0005,0;0;0;0,,0;1;100019;0005,1,True,True,True,True,False,True,False,same_cp,same_cp,different_cp,same_cp,same_cp,same_cp,blank,same_cp,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,blank,matches_codeline,1,0,TK,OS TRACK INDICATION,0,1,,,0,1,0,1,0,1,,,0,1,0,0,0,0,1,0,0,0
100348,100019,SAN DIEGO,5,TK,T,MAIN,100,CTC,ROUTE NAME,True,True,0,2;1;100019;0005,0;1;100019;0005,0;1;100017;0005,0;1;100019;0005,0;1;100019;0005,0;1;100019;0005,,0;1;100019;0005,0;0;0;0,,0;1;100019;0005,1,True,True,True,True,False,True,False,same_cp,same_cp,different_cp,same_cp,same_cp,same_cp,blank,same_cp,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,blank,matches_codeline,1,0,TK,OS TRACK INDICATION,0,1,,,0,1,0,1,0,1,,,0,1,0,0,0,0,1,0,0,0
100349,100019,SAN DIEGO,5,TK,T,MAIN,100,CTC,ROUTE NAME,True,True,0,2;1;100019;0005,0;1;100019;0005,0;1;100017;0005,0;1;100019;0005,0;1;100019;0005,0;1;100019;0005,,0;1;100019;0005,0;0;0;0,,0;1;100019;0005,1,True,True,True,True,False,True,False,same_cp,same_cp,different_cp,same_cp,same_cp,same_cp,blank,same_cp,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,blank,matches_codeline,1,0,TK,OS TRACK INDICATION,0,1,,,0,1,0,1,0,1,,,0,1,0,0,0,0,1,0,0,0
100354,100019,SAN DIEGO,5,WAAK,T+,MT2,100,CTC,ROUTE NAME,False,False,0,6;1;100019;0005,20;1;100020;0005,0;1;100017;0005,0;1;100019;0005,0;1;100019;0005,0;1;100019;0005,,0;1;100019;0005,0;0;0;0,,0;1;100019;0005,1,True,True,True,True,False,True,False,same_cp,different_cp,different_cp,same_cp,same_cp,same_cp,blank,same_cp,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,blank,matches_codeline,1,0,WAAK,WAAK,1,0,4EAK,4EA TRACK CIRCUIT INDICATION,0,1,0,1,0,1,,,0,1,0,0,0,0,1,0,0,0
100355,100019,SAN DIEGO,5,WBAK,T+,MT1,100,CTC,ROUTE NAME,False,False,0,14;1;100019;0005,4;1;100020;0005,0;1;100019;0005,0;1;100019;0005,0;1;100019;0005,0;1;100019;0005,,0;1;100019;0005,0;0;0;0,,0;1;100019;0005,1,True,True,True,True,False,True,False,same_cp,different_cp,same_cp,same_cp,same_cp,same_cp,blank,same_cp,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,blank,matches_codeline,1,0,WBAK,WBAK,1,0,2EAK,2EA TRACK CIRCUIT INDICATION,0,1,0,1,0,1,,,0,1,0,0,0,0,1,0,0,0
100838,100020,SAN DIEGO,5,WAK,T+,MT2,100,CTC,ROUTE NAME,False,False,0,22;1;100020;0005,12;1;100022;0005,0;1;100020;0005,0;1;100020;0005,0;1;100020;0005,0;1;100020;0005,,0;1;100021;0000,0;0;0;0,,0;1;100020;0005,1,True,True,True,True,False,False,False,same_cp,different_cp,same_cp,same_cp,same_cp,same_cp,blank,different_cp,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,blank,differs_from_codeline,1,0,4WAK,4WA TRACK CIRCUIT INDICATION,1,0,EBAK,EBAK,0,1,0,1,0,1,,,0,1,0,0,0,0,1,0,0,0
100863,100020,SAN DIEGO,5,1TK,T,MT1,100,CTC,ROUTE NAME,False,True,0,2;1;100020;0005,0;1;100020;0005,0;1;100020;0005,0;1;100020;0005,0;1;100020;0005,0;1;100020;0005,0;0;100020;5,0;1;100020;0005,0;0;0;0,,0;1;100020;0005,1,True,True,True,True,True,True,False,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,1,0,1TK,1 OS TRACK INDICATION,0,1,,,0,1,0,1,0,1,,,0,1,0,1,0,0,1,0,0,0
100865,100020,SAN DIEGO,5,1TK,T,MT1,100,CTC,ROUTE NAME,True,True,0,2;1;100020;0005,0;1;100020;0005,0;1;100020;0005,0;1;100020;0005,0;1;100020;0005,0;1;100020;0005,0;0;100020;5,0;1;100020;0005,0;0;0;0,,0;1;100020;0005,1,True,True,True,True,True,True,False,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,1,0,1TK,1 OS TRACK INDICATION,0,1,,,0,1,0,1,0,1,,,0,1,0,1,0,0,1,0,0,0
100866,100020,SAN DIEGO,5,1TK,T,MT1,100,CTC,ROUTE NAME,False,True,0,2;1;100020;0005,0;1;100020;0005,0;1;100020;0005,0;1;100020;0005,0;1;100020;0005,0;1;100020;0005,0;0;100020;5,0;1;100020;0005,0;0;0;0,,0;1;100020;0005,1,True,True,True,True,True,True,False,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,1,0,1TK,1 OS TRACK INDICATION,0,1,,,0,1,0,1,0,1,,,0,1,0,1,0,0,1,0,0,0
100867,100020,SAN DIEGO,5,1TK,T,MT1,100,CTC,ROUTE NAME,True,True,0,2;1;100020;0005,0;1;100020;0005,0;1;100020;0005,0;1;100020;0005,0;1;100020;0005,0;1;100020;0005,0;0;100020;5,0;1;100020;0005,0;0;0;0,,0;1;100020;0005,1,True,True,True,True,True,True,False,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,1,0,1TK,1 OS TRACK INDICATION,0,1,,,0,1,0,1,0,1,,,0,1,0,1,0,0,1,0,0,0
100871,100020,SAN DIEGO,5,1TK,T,MT1,100,CTC,ROUTE NAME,False,True,0,2;1;100020;0005,0;1;100020;0005,0;1;100020;0005,0;1;100020;0005,0;1;100020;0005,0;1;100020;0005,0;0;100020;5,0;1;100020;0005,0;0;0;0,,0;1;100020;0005,1,True,True,True,True,True,True,False,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,1,0,1TK,1 OS TRACK INDICATION,0,1,,,0,1,0,1,0,1,,,0,1,0,1,0,0,1,0,0,0
100872,100020,SAN DIEGO,5,1EBK,T+,MT1,100,CTC,ROUTE NAME,False,False,0,6;1;100020;0005,4;1;100022;0005,0;1;100020;0005,0;1;100020;0005,0;1;100020;0005,0;1;100020;0005,0;0;100020;5,0;1;100020;0005,0;0;0;0,,0;1;100020;0005,1,True,True,True,True,False,True,False,same_cp,different_cp,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,1,0,2WAK,2WA TRACK CIRCUIT INDICATION,1,0,EAAK,EAAK,0,1,0,1,0,1,,,0,1,0,1,0,0,1,0,0,0
100896,100020,SAN DIEGO,5,2TK,T,MT2,100,CTC,ROUTE NAME,False,True,0,18;1;100020;0005,0;1;100020;0005,0;1;100020;0005,0;1;100020;0005,0;1;100020;0005,0;1;100020;0005,0;0;100020;5,0;1;100020;0005,0;0;0;0,,0;1;100020;0005,1,True,True,True,True,True,True,False,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,1,0,3TK,3 OS TRACK CIRCUIT INDICATION,0,1,,,0,1,0,1,0,1,,,0,1,0,1,0,0,1,0,0,0
100898,100020,SAN DIEGO,5,2TK,T,MT2,100,CTC,ROUTE NAME,False,True,0,18;1;100020;0005,0;1;100020;0005,0;1;100020;0005,0;1;100020;0005,0;1;100020;0005,0;1;100020;0005,0;0;100020;5,0;1;100020;0005,0;0;0;0,,0;1;100020;0005,1,True,True,True,True,True,True,False,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,1,0,3TK,3 OS TRACK CIRCUIT INDICATION,0,1,,,0,1,0,1,0,1,,,0,1,0,1,0,0,1,0,0,0
100900,100020,SAN DIEGO,5,2TK,T,MT2,100,CTC,ROUTE NAME,True,True,0,18;1;100020;0005,0;1;100020;0005,0;1;100020;0005,0;1;100020;0005,0;1;100020;0005,0;1;100020;0005,0;0;100020;5,0;1;100020;0005,0;0;0;0,,0;1;100020;0005,1,True,True,True,True,True,True,False,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,1,0,3TK,3 OS TRACK CIRCUIT INDICATION,0,1,,,0,1,0,1,0,1,,,0,1,0,1,0,0,1,0,0,0
100904,100020,SAN DIEGO,5,2TK,T,MT2,100,CTC,ROUTE NAME,True,True,0,18;1;100020;0005,0;1;100020;0005,0;1;100020;0005,0;1;100020;0005,0;1;100020;0005,0;1;100020;0005,0;0;100020;5,0;1;100020;0005,0;0;0;0,,0;1;100020;0005,1,True,True,True,True,True,True,False,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,1,0,3TK,3 OS TRACK CIRCUIT INDICATION,0,1,,,0,1,0,1,0,1,,,0,1,0,1,0,0,1,0,0,0
100906,100020,SAN DIEGO,5,2TK,T,MT2,100,CTC,ROUTE NAME,False,True,0,18;1;100020;0005,0;1;100020;0005,0;1;100020;0005,0;1;100020;0005,0;1;100020;0005,0;1;100020;0005,0;0;100020;5,0;1;100020;0005,0;0;0;0,,0;1;100020;0005,1,True,True,True,True,True,True,False,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,1,0,3TK,3 OS TRACK CIRCUIT INDICATION,0,1,,,0,1,0,1,0,1,,,0,1,0,1,0,0,1,0,0,0
100381,100022,SAN DIEGO,5,TK,T,MAIN,100,CTC,ROUTE NAME,False,True,0,2;1;100022;0005,0;1;100022;0005,0;1;100018;0005,0;1;100022;0005,0;1;100022;0005,0;1;100022;0005,,0;1;100022;0005,0;0;0;0,,0;1;100022;0005,1,True,True,True,True,False,True,False,same_cp,same_cp,different_cp,same_cp,same_cp,same_cp,blank,same_cp,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,blank,matches_codeline,1,0,TK,OS TRACK INDICATION,0,1,,,0,1,0,1,0,1,,,0,1,0,0,0,0,1,0,0,0
100382,100022,SAN DIEGO,5,TK,T,MAIN,100,CTC,ROUTE NAME,False,True,0,2;1;100022;0005,0;1;100022;0005,0;1;100018;0005,0;1;100022;0005,0;1;100022;0005,0;1;100022;0005,,0;1;100022;0005,0;0;0;0,,0;1;100022;0005,1,True,True,True,True,False,True,False,same_cp,same_cp,different_cp,same_cp,same_cp,same_cp,blank,same_cp,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,blank,matches_codeline,1,0,TK,OS TRACK INDICATION,0,1,,,0,1,0,1,0,1,,,0,1,0,0,0,0,1,0,0,0
100383,100022,SAN DIEGO,5,TK,T,MAIN,100,CTC,ROUTE NAME,True,True,0,2;1;100022;0005,0;1;100022;0005,0;1;100018;0005,0;1;100022;0005,0;1;100022;0005,0;1;100022;0005,,0;1;100022;0005,0;0;0;0,,0;1;100022;0005,1,True,True,True,True,False,True,False,same_cp,same_cp,different_cp,same_cp,same_cp,same_cp,blank,same_cp,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,blank,matches_codeline,1,0,TK,OS TRACK INDICATION,0,1,,,0,1,0,1,0,1,,,0,1,0,0,0,0,1,0,0,0
