component_family,component_uid,parent_control_point_uid,component_name,component_secondary_name,component_detail_name,component_codeline,reference_column,reference_kind,raw_reference_value,raw_reference_part,part_index,reference_format,code_line_number,code_station_number,control_point_number,expected_word_type,code_line_name,code_line_limits,station_name,control_address,indication_address,candidate_assignment_count,candidate_bits,candidate_mnemonics,candidate_long_names,candidate_examples,scope_status
misc_device,200905,200000,997dok,IndicateOnly,NONE;-1,6,CPCTL3,control,0;1;200000;,0;1;200000;,1,code_line_station_control_point,0,1,200000,C,,,,,,0,,,,,no_scope_candidates
misc_device,200906,200000,995pok,IndicateOnly,NONE;-1,6,CPCTL1,control,0;1;200000;,0;1;200000;,1,code_line_station_control_point,0,1,200000,C,,,,,,0,,,,,no_scope_candidates
misc_device,200906,200000,995pok,IndicateOnly,NONE;-1,6,CPCTL2,control,0;1;200000;,0;1;200000;,1,code_line_station_control_point,0,1,200000,C,,,,,,0,,,,,no_scope_candidates
misc_device,200906,200000,995pok,IndicateOnly,NONE;-1,6,CPCTL3,control,0;1;200000;,0;1;200000;,1,code_line_station_control_point,0,1,200000,C,,,,,,0,,,,,no_scope_candidates
misc_device,200907,200000,995dok,IndicateOnly,NONE;-1,6,CPCTL1,control,0;1;200000;,0;1;200000;,1,code_line_station_control_point,0,1,200000,C,,,,,,0,,,,,no_scope_candidates
misc_device,200907,200000,995dok,IndicateOnly,NONE;-1,6,CPCTL2,control,0;1;200000;,0;1;200000;,1,code_line_station_control_point,0,1,200000,C,,,,,,0,,,,,no_scope_candidates
misc_device,200907,200000,995dok,IndicateOnly,NONE;-1,6,CPCTL3,control,0;1;200000;,0;1;200000;,1,code_line_station_control_point,0,1,200000,C,,,,,,0,,,,,no_scope_candidates
misc_device,200909,200000,995LOK,IndicateOnly,NONE;-1,6,CPCTL1,control,0;1;200000;,0;1;200000;,1,code_line_station_control_point,0,1,200000,C,,,,,,0,,,,,no_scope_candidates
misc_device,200909,200000,995LOK,IndicateOnly,NONE;-1,6,CPCTL2,control,0;1;200000;,0;1;200000;,1,code_line_station_control_point,0,1,200000,C,,,,,,0,,,,,no_scope_candidates
misc_device,200909,200000,995LOK,IndicateOnly,NONE;-1,6,CPCTL3,control,0;1;200000;,0;1;200000;,1,code_line_station_control_point,0,1,200000,C,,,,,,0,,,,,no_scope_candidates
misc_device,200976,200002,EAST TRAFFIC,ArrowRight,NONE;-1,7,CPCTL1,control,23;1;200002;,23;1;200002;,1,code_line_station_control_point,23,1,200002,C,,,,,,0,,,,,no_scope_candidates
misc_device,200976,200002,EAST TRAFFIC,ArrowRight,NONE;-1,7,CPCTL2,control,0;1;200002;,0;1;200002;,1,code_line_station_control_point,0,1,200002,C,,,,,,0,,,,,no_scope_candidates
misc_device,200976,200002,EAST TRAFFIC,ArrowRight,NONE;-1,7,CPCTL3,control,0;1;200002;,0;1;200002;,1,code_line_station_control_point,0,1,200002,C,,,,,,0,,,,,no_scope_candidates
misc_device,200978,200002,WEST TRAFFIC,ArrowLeft,NONE;-1,7,CPCTL1,control,24;1;200002;,24;1;200002;,1,code_line_station_control_point,24,1,200002,C,,,,,,0,,,,,no_scope_candidates
misc_device,200978,200002,WEST TRAFFIC,ArrowLeft,NONE;-1,7,CPCTL2,control,0;1;200002;,0;1;200002;,1,code_line_station_control_point,0,1,200002,C,,,,,,0,,,,,no_scope_candidates
misc_device,200978,200002,WEST TRAFFIC,ArrowLeft,NONE;-1,7,CPCTL3,control,0;1;200002;,0;1;200002;,1,code_line_station_control_point,0,1,200002,C,,,,,,0,,,,,no_scope_candidates
misc_device,200931,200003,1020POK,IndicateOnly,NONE;-1,10,CPCTL1,control,0;1;200003;,0;1;200003;,1,code_line_station_control_point,0,1,200003,C,,,,,,0,,,,,no_scope_candidates
misc_device,200931,200003,1020POK,IndicateOnly,NONE;-1,10,CPCTL2,control,0;1;200003;,0;1;200003;,1,code_line_station_control_point,0,1,200003,C,,,,,,0,,,,,no_scope_candidates
misc_device,200931,200003,1020POK,IndicateOnly,NONE;-1,10,CPCTL3,control,0;1;200003;,0;1;200003;,1,code_line_station_control_point,0,1,200003,C,,,,,,0,,,,,no_scope_candidates
misc_device,200932,200003,1020DOK,IndicateOnly,NONE;-1,10,CPCTL1,control,0;1;200003;,0;1;200003;,1,code_line_station_control_point,0,1,200003,C,,,,,,0,,,,,no_scope_candidates
misc_device,200932,200003,1020DOK,IndicateOnly,NONE;-1,10,CPCTL2,control,0;1;200003;,0;1;200003;,1,code_line_station_control_point,0,1,200003,C,,,,,,0,,,,,no_scope_candidates
misc_device,200932,200003,1020DOK,IndicateOnly,NONE;-1,10,CPCTL3,control,0;1;200003;,0;1;200003;,1,code_line_station_control_point,0,1,200003,C,,,,,,0,,,,,no_scope_candidates
misc_device,200698,200004,1009DOK,IndicateOnly,NONE;-1,8,CPCTL1,control,0;1;200004;,0;1;200004;,1,code_line_station_control_point,0,1,200004,C,,,,,,0,,,,,no_scope_candidates
misc_device,200698,200004,1009DOK,IndicateOnly,NONE;-1,8,CPCTL2,control,0;1;200004;,0;1;200004;,1,code_line_station_control_point,0,1,200004,C,,,,,,0,,,,,no_scope_candidates
misc_device,200698,200004,1009DOK,IndicateOnly,NONE;-1,8,CPCTL3,control,0;1;200004;,0;1;200004;,1,code_line_station_control_point,0,1,200004,C,,,,,,0,,,,,no_scope_candidates
misc_device,200699,200004,1009POK,IndicateOnly,NONE;-1,8,CPCTL1,control,0;1;200004;,0;1;200004;,1,code_line_station_control_point,0,1,200004,C,,,,,,0,,,,,no_scope_candidates
misc_device,200699,200004,1009POK,IndicateOnly,NONE;-1,8,CPCTL2,control,0;1;200004;,0;1;200004;,1,code_line_station_control_point,0,1,200004,C,,,,,,0,,,,,no_scope_candidates
misc_device,200699,200004,1009POK,IndicateOnly,NONE;-1,8,CPCTL3,control,0;1;200004;,0;1;200004;,1,code_line_station_control_point,0,1,200004,C,,,,,,0,,,,,no_scope_candidates
misc_device,200700,200004,1011POK,IndicateOnly,NONE;-1,8,CPCTL1,control,0;1;200004;,0;1;200004;,1,code_line_station_control_point,0,1,200004,C,,,,,,0,,,,,no_scope_candidates
misc_device,200700,200004,1011POK,IndicateOnly,NONE;-1,8,CPCTL2,control,0;1;200004;,0;1;200004;,1,code_line_station_control_point,0,1,200004,C,,,,,,0,,,,,no_scope_candidates
misc_device,200700,200004,1011POK,IndicateOnly,NONE;-1,8,CPCTL3,control,0;1;200004;,0;1;200004;,1,code_line_station_control_point,0,1,200004,C,,,,,,0,,,,,no_scope_candidates
misc_device,200701,200004,1011DOK,IndicateOnly,NONE;-1,8,CPCTL1,control,0;1;200004;,0;1;200004;,1,code_line_station_control_point,0,1,200004,C,,,,,,0,,,,,no_scope_candidates
misc_device,200701,200004,1011DOK,IndicateOnly,NONE;-1,8,CPCTL2,control,0;1;200004;,0;1;200004;,1,code_line_station_control_point,0,1,200004,C,,,,,,0,,,,,no_scope_candidates
misc_device,200701,200004,1011DOK,IndicateOnly,NONE;-1,8,CPCTL3,control,0;1;200004;,0;1;200004;,1,code_line_station_control_point,0,1,200004,C,,,,,,0,,,,,no_scope_candidates
misc_device,200702,200004,1012POK,IndicateOnly,NONE;-1,8,CPCTL1,control,0;1;200004;,0;1;200004;,1,code_line_station_control_point,0,1,200004,C,,,,,,0,,,,,no_scope_candidates
misc_device,200702,200004,1012POK,IndicateOnly,NONE;-1,8,CPCTL2,control,0;1;200004;,0;1;200004;,1,code_line_station_control_point,0,1,200004,C,,,,,,0,,,,,no_scope_candidates
misc_device,200702,200004,1012POK,IndicateOnly,NONE;-1,8,CPCTL3,control,0;1;200004;,0;1;200004;,1,code_line_station_control_point,0,1,200004,C,,,,,,0,,,,,no_scope_candidates
misc_device,200703,200004,1012DOK,IndicateOnly,NONE;-1,8,CPCTL1,control,0;1;200004;,0;1;200004;,1,code_line_station_control_point,0,1,200004,C,,,,,,0,,,,,no_scope_candidates
misc_device,200703,200004,1012DOK,IndicateOnly,NONE;-1,8,CPCTL2,control,0;1;200004;,0;1;200004;,1,code_line_station_control_point,0,1,200004,C,,,,,,0,,,,,no_scope_candidates
misc_device,200703,200004,1012DOK,IndicateOnly,NONE;-1,8,CPCTL3,control,0;1;200004;,0;1;200004;,1,code_line_station_control_point,0,1,200004,C,,,,,,0,,,,,no_scope_candidates
misc_device,200924,200005,1015POK,IndicateOnly,NONE;-1,9,CPCTL1,control,0;1;200005;,0;1;200005;,1,code_line_station_control_point,0,1,200005,C,,,,,,0,,,,,no_scope_candidates
misc_device,200924,200005,1015POK,IndicateOnly,NONE;-1,9,CPCTL2,control,0;1;200005;,0;1;200005;,1,code_line_station_control_point,0,1,200005,C,,,,,,0,,,,,no_scope_candidates
misc_device,200924,200005,1015POK,IndicateOnly,NONE;-1,9,CPCTL3,control,0;1;200005;,0;1;200005;,1,code_line_station_control_point,0,1,200005,C,,,,,,0,,,,,no_scope_candidates
misc_device,200925,200005,1015DOK,IndicateOnly,NONE;-1,9,CPCTL1,control,0;1;200005;,0;1;200005;,1,code_line_station_control_point,0,1,200005,C,,,,,,0,,,,,no_scope_candidates
misc_device,200925,200005,1015DOK,IndicateOnly,NONE;-1,9,CPCTL2,control,0;1;200005;,0;1;200005;,1,code_line_station_control_point,0,1,200005,C,,,,,,0,,,,,no_scope_candidates
misc_device,200925,200005,1015DOK,IndicateOnly,NONE;-1,9,CPCTL3,control,0;1;200005;,0;1;200005;,1,code_line_station_control_point,0,1,200005,C,,,,,,0,,,,,no_scope_candidates
misc_device,200738,200007,1051POK,IndicateOnly,NONE;-1,13,CPCTL1,control,0;1;200007;,0;1;200007;,1,code_line_station_control_point,0,1,200007,C,,,,,,0,,,,,no_scope_candidates
misc_device,200738,200007,1051POK,IndicateOnly,NONE;-1,13,CPCTL2,control,0;1;200007;,0;1;200007;,1,code_line_station_control_point,0,1,200007,C,,,,,,0,,,,,no_scope_candidates
misc_device,200738,200007,1051POK,IndicateOnly,NONE;-1,13,CPCTL3,control,0;1;200007;,0;1;200007;,1,code_line_station_control_point,0,1,200007,C,,,,,,0,,,,,no_scope_candidates
misc_device,200739,200007,1051DOK,IndicateOnly,NONE;-1,13,CPCTL1,control,0;1;200007;,0;1;200007;,1,code_line_station_control_point,0,1,200007,C,,,,,,0,,,,,no_scope_candidates
misc_device,200739,200007,1051DOK,IndicateOnly,NONE;-1,13,CPCTL2,control,0;1;200007;,0;1;200007;,1,code_line_station_control_point,0,1,200007,C,,,,,,0,,,,,no_scope_candidates
misc_device,200739,200007,1051DOK,IndicateOnly,NONE;-1,13,CPCTL3,control,0;1;200007;,0;1;200007;,1,code_line_station_control_point,0,1,200007,C,,,,,,0,,,,,no_scope_candidates
misc_device,200740,200007,1054POK,IndicateOnly,NONE;-1,13,CPCTL1,control,0;1;200007;,0;1;200007;,1,code_line_station_control_point,0,1,200007,C,,,,,,0,,,,,no_scope_candidates
misc_device,200740,200007,1054POK,IndicateOnly,NONE;-1,13,CPCTL2,control,0;1;200007;,0;1;200007;,1,code_line_station_control_point,0,1,200007,C,,,,,,0,,,,,no_scope_candidates
misc_device,200740,200007,1054POK,IndicateOnly,NONE;-1,13,CPCTL3,control,0;1;200007;,0;1;200007;,1,code_line_station_control_point,0,1,200007,C,,,,,,0,,,,,no_scope_candidates
misc_device,200741,200007,1054DOK,IndicateOnly,NONE;-1,13,CPCTL1,control,0;1;200007;,0;1;200007;,1,code_line_station_control_point,0,1,200007,C,,,,,,0,,,,,no_scope_candidates
misc_device,200741,200007,1054DOK,IndicateOnly,NONE;-1,13,CPCTL2,control,0;1;200007;,0;1;200007;,1,code_line_station_control_point,0,1,200007,C,,,,,,0,,,,,no_scope_candidates
misc_device,200741,200007,1054DOK,IndicateOnly,NONE;-1,13,CPCTL3,control,0;1;200007;,0;1;200007;,1,code_line_station_control_point,0,1,200007,C,,,,,,0,,,,,no_scope_candidates
misc_device,200742,200007,1055POK,IndicateOnly,NONE;-1,13,CPCTL1,control,0;1;200007;,0;1;200007;,1,code_line_station_control_point,0,1,200007,C,,,,,,0,,,,,no_scope_candidates
misc_device,200742,200007,1055POK,IndicateOnly,NONE;-1,13,CPCTL2,control,0;1;200007;,0;1;200007;,1,code_line_station_control_point,0,1,200007,C,,,,,,0,,,,,no_scope_candidates
misc_device,200742,200007,1055POK,IndicateOnly,NONE;-1,13,CPCTL3,control,0;1;200007;,0;1;200007;,1,code_line_station_control_point,0,1,200007,C,,,,,,0,,,,,no_scope_candidates
misc_device,200743,200007,1055DOK,IndicateOnly,NONE;-1,13,CPCTL1,control,0;1;200007;,0;1;200007;,1,code_line_station_control_point,0,1,200007,C,,,,,,0,,,,,no_scope_candidates
misc_device,200743,200007,1055DOK,IndicateOnly,NONE;-1,13,CPCTL2,control,0;1;200007;,0;1;200007;,1,code_line_station_control_point,0,1,200007,C,,,,,,0,,,,,no_scope_candidates
misc_device,200743,200007,1055DOK,IndicateOnly,NONE;-1,13,CPCTL3,control,0;1;200007;,0;1;200007;,1,code_line_station_control_point,0,1,200007,C,,,,,,0,,,,,no_scope_candidates
misc_device,200744,200007,1056POK,IndicateOnly,NONE;-1,13,CPCTL1,control,0;1;200007;,0;1;200007;,1,code_line_station_control_point,0,1,200007,C,,,,,,0,,,,,no_scope_candidates
misc_device,200744,200007,1056POK,IndicateOnly,NONE;-1,13,CPCTL2,control,0;1;200007;,0;1;200007;,1,code_line_station_control_point,0,1,200007,C,,,,,,0,,,,,no_scope_candidates
misc_device,200744,200007,1056POK,IndicateOnly,NONE;-1,13,CPCTL3,control,0;1;200007;,0;1;200007;,1,code_line_station_control_point,0,1,200007,C,,,,,,0,,,,,no_scope_candidates
misc_device,200745,200007,1056DOK,IndicateOnly,NONE;-1,13,CPCTL1,control,0;1;200007;,0;1;200007;,1,code_line_station_control_point,0,1,200007,C,,,,,,0,,,,,no_scope_candidates
misc_device,200745,200007,1056DOK,IndicateOnly,NONE;-1,13,CPCTL2,control,0;1;200007;,0;1;200007;,1,code_line_station_control_point,0,1,200007,C,,,,,,0,,,,,no_scope_candidates
misc_device,200745,200007,1056DOK,IndicateOnly,NONE;-1,13,CPCTL3,control,0;1;200007;,0;1;200007;,1,code_line_station_control_point,0,1,200007,C,,,,,,0,,,,,no_scope_candidates
misc_device,200746,200007,1064POK,IndicateOnly,NONE;-1,13,CPCTL1,control,0;1;200007;,0;1;200007;,1,code_line_station_control_point,0,1,200007,C,,,,,,0,,,,,no_scope_candidates
misc_device,200746,200007,1064POK,IndicateOnly,NONE;-1,13,CPCTL2,control,0;1;200007;,0;1;200007;,1,code_line_station_control_point,0,1,200007,C,,,,,,0,,,,,no_scope_candidates
misc_device,200746,200007,1064POK,IndicateOnly,NONE;-1,13,CPCTL3,control,0;1;200007;,0;1;200007;,1,code_line_station_control_point,0,1,200007,C,,,,,,0,,,,,no_scope_candidates
misc_device,200747,200007,1064DOK,IndicateOnly,NONE;-1,13,CPCTL1,control,0;1;200007;,0;1;200007;,1,code_line_station_control_point,0,1,200007,C,,,,,,0,,,,,no_scope_candidates
misc_device,200747,200007,1064DOK,IndicateOnly,NONE;-1,13,CPCTL2,control,0;1;200007;,0;1;200007;,1,code_line_station_control_point,0,1,200007,C,,,,,,0,,,,,no_scope_candidates
misc_device,200747,200007,1064DOK,IndicateOnly,NONE;-1,13,CPCTL3,control,0;1;200007;,0;1;200007;,1,code_line_station_control_point,0,1,200007,C,,,,,,0,,,,,no_scope_candidates
misc_device,200748,200007,1069POK,IndicateOnly,NONE;-1,13,CPCTL1,control,0;1;200007;,0;1;200007;,1,code_line_station_control_point,0,1,200007,C,,,,,,0,,,,,no_scope_candidates
misc_device,200748,200007,1069POK,IndicateOnly,NONE;-1,13,CPCTL2,control,0;1;200007;,0;1;200007;,1,code_line_station_control_point,0,1,200007,C,,,,,,0,,,,,no_scope_candidates
misc_device,200748,200007,1069POK,IndicateOnly,NONE;-1,13,CPCTL3,control,0;1;200007;,0;1;200007;,1,code_line_station_control_point,0,1,200007,C,,,,,,0,,,,,no_scope_candidates
misc_device,200749,200007,1069DOK,IndicateOnly,NONE;-1,13,CPCTL1,control,0;1;200007;,0;1;200007;,1,code_line_station_control_point,0,1,200007,C,,,,,,0,,,,,no_scope_candidates
misc_device,200749,200007,1069DOK,IndicateOnly,NONE;-1,13,CPCTL2,control,0;1;200007;,0;1;200007;,1,code_line_station_control_point,0,1,200007,C,,,,,,0,,,,,no_scope_candidates
misc_device,200749,200007,1069DOK,IndicateOnly,NONE;-1,13,CPCTL3,control,0;1;200007;,0;1;200007;,1,code_line_station_control_point,0,1,200007,C,,,,,,0,,,,,no_scope_candidates
misc_device,200715,200008,1032POK,IndicateOnly,NONE;-1,11,CPCTL1,control,0;1;200008;,0;1;200008;,1,code_line_station_control_point,0,1,200008,C,,,,,,0,,,,,no_scope_candidates
misc_device,200715,200008,1032POK,IndicateOnly,NONE;-1,11,CPCTL2,control,0;1;200008;,0;1;200008;,1,code_line_station_control_point,0,1,200008,C,,,,,,0,,,,,no_scope_candidates
misc_device,200715,200008,1032POK,IndicateOnly,NONE;-1,11,CPCTL3,control,0;1;200008;,0;1;200008;,1,code_line_station_control_point,0,1,200008,C,,,,,,0,,,,,no_scope_candidates
misc_device,200716,200008,1032DOK,IndicateOnly,NONE;-1,11,CPCTL1,control,0;1;200008;,0;1;200008;,1,code_line_station_control_point,0,1,200008,C,,,,,,0,,,,,no_scope_candidates
misc_device,200716,200008,1032DOK,IndicateOnly,NONE;-1,11,CPCTL2,control,0;1;200008;,0;1;200008;,1,code_line_station_control_point,0,1,200008,C,,,,,,0,,,,,no_scope_candidates
misc_device,200716,200008,1032DOK,IndicateOnly,NONE;-1,11,CPCTL3,control,0;1;200008;,0;1;200008;,1,code_line_station_control_point,0,1,200008,C,,,,,,0,,,,,no_scope_candidates
misc_device,200717,200008,1037DOK,IndicateOnly,NONE;-1,11,CPCTL1,control,0;1;200008;,0;1;200008;,1,code_line_station_control_point,0,1,200008,C,,,,,,0,,,,,no_scope_candidates
misc_device,200717,200008,1037DOK,IndicateOnly,NONE;-1,11,CPCTL2,control,0;1;200008;,0;1;200008;,1,code_line_station_control_point,0,1,200008,C,,,,,,0,,,,,no_scope_candidates
misc_device,200717,200008,1037DOK,IndicateOnly,NONE;-1,11,CPCTL3,control,0;1;200008;,0;1;200008;,1,code_line_station_control_point,0,1,200008,C,,,,,,0,,,,,no_scope_candidates
misc_device,200718,200008,1037POK,IndicateOnly,NONE;-1,11,CPCTL1,control,0;1;200008;,0;1;200008;,1,code_line_station_control_point,0,1,200008,C,,,,,,0,,,,,no_scope_candidates
misc_device,200718,200008,1037POK,IndicateOnly,NONE;-1,11,CPCTL2,control,0;1;200008;,0;1;200008;,1,code_line_station_control_point,0,1,200008,C,,,,,,0,,,,,no_scope_candidates
misc_device,200718,200008,1037POK,IndicateOnly,NONE;-1,11,CPCTL3,control,0;1;200008;,0;1;200008;,1,code_line_station_control_point,0,1,200008,C,,,,,,0,,,,,no_scope_candidates
misc_device,200753,200009,1072POK,IndicateOnly,NONE;-1,14,CPCTL1,control,0;1;200009;,0;1;200009;,1,code_line_station_control_point,0,1,200009,C,,,,,,0,,,,,no_scope_candidates
misc_device,200753,200009,1072POK,IndicateOnly,NONE;-1,14,CPCTL2,control,0;1;200009;,0;1;200009;,1,code_line_station_control_point,0,1,200009,C,,,,,,0,,,,,no_scope_candidates
misc_device,200753,200009,1072POK,IndicateOnly,NONE;-1,14,CPCTL3,control,0;1;200009;,0;1;200009;,1,code_line_station_control_point,0,1,200009,C,,,,,,0,,,,,no_scope_candidates
misc_device,200754,200009,1072DOK,IndicateOnly,NONE;-1,14,CPCTL1,control,0;1;200009;,0;1;200009;,1,code_line_station_control_point,0,1,200009,C,,,,,,0,,,,,no_scope_candidates
misc_device,200754,200009,1072DOK,IndicateOnly,NONE;-1,14,CPCTL2,control,0;1;200009;,0;1;200009;,1,code_line_station_control_point,0,1,200009,C,,,,,,0,,,,,no_scope_candidates
misc_device,200754,200009,1072DOK,IndicateOnly,NONE;-1,14,CPCTL3,control,0;1;200009;,0;1;200009;,1,code_line_station_control_point,0,1,200009,C,,,,,,0,,,,,no_scope_candidates
misc_device,200757,200010,1082POK,IndicateOnly,NONE;-1,15,CPCTL1,control,0;1;200010;,0;1;200010;,1,code_line_station_control_point,0,1,200010,C,,,,,,0,,,,,no_scope_candidates
misc_device,200757,200010,1082POK,IndicateOnly,NONE;-1,15,CPCTL2,control,0;1;200010;,0;1;200010;,1,code_line_station_control_point,0,1,200010,C,,,,,,0,,,,,no_scope_candidates
misc_device,200757,200010,1082POK,IndicateOnly,NONE;-1,15,CPCTL3,control,0;1;200010;,0;1;200010;,1,code_line_station_control_point,0,1,200010,C,,,,,,0,,,,,no_scope_candidates
misc_device,200758,200010,1082DOK,IndicateOnly,NONE;-1,15,CPCTL1,control,0;1;200010;,0;1;200010;,1,code_line_station_control_point,0,1,200010,C,,,,,,0,,,,,no_scope_candidates
misc_device,200758,200010,1082DOK,IndicateOnly,NONE;-1,15,CPCTL2,control,0;1;200010;,0;1;200010;,1,code_line_station_control_point,0,1,200010,C,,,,,,0,,,,,no_scope_candidates
misc_device,200758,200010,1082DOK,IndicateOnly,NONE;-1,15,CPCTL3,control,0;1;200010;,0;1;200010;,1,code_line_station_control_point,0,1,200010,C,,,,,,0,,,,,no_scope_candidates
misc_device,200759,200010,1085POK,IndicateOnly,NONE;-1,15,CPCTL1,control,0;1;200010;,0;1;200010;,1,code_line_station_control_point,0,1,200010,C,,,,,,0,,,,,no_scope_candidates
misc_device,200759,200010,1085POK,IndicateOnly,NONE;-1,15,CPCTL2,control,0;1;200010;,0;1;200010;,1,code_line_station_control_point,0,1,200010,C,,,,,,0,,,,,no_scope_candidates
misc_device,200759,200010,1085POK,IndicateOnly,NONE;-1,15,CPCTL3,control,0;1;200010;,0;1;200010;,1,code_line_station_control_point,0,1,200010,C,,,,,,0,,,,,no_scope_candidates
misc_device,200760,200010,1085DOK,IndicateOnly,NONE;-1,15,CPCTL1,control,0;1;200010;,0;1;200010;,1,code_line_station_control_point,0,1,200010,C,,,,,,0,,,,,no_scope_candidates
misc_device,200760,200010,1085DOK,IndicateOnly,NONE;-1,15,CPCTL2,control,0;1;200010;,0;1;200010;,1,code_line_station_control_point,0,1,200010,C,,,,,,0,,,,,no_scope_candidates
misc_device,200760,200010,1085DOK,IndicateOnly,NONE;-1,15,CPCTL3,control,0;1;200010;,0;1;200010;,1,code_line_station_control_point,0,1,200010,C,,,,,,0,,,,,no_scope_candidates
misc_device,200761,200010,1088POK,IndicateOnly,NONE;-1,15,CPCTL1,control,0;1;200010;,0;1;200010;,1,code_line_station_control_point,0,1,200010,C,,,,,,0,,,,,no_scope_candidates
misc_device,200761,200010,1088POK,IndicateOnly,NONE;-1,15,CPCTL2,control,0;1;200010;,0;1;200010;,1,code_line_station_control_point,0,1,200010,C,,,,,,0,,,,,no_scope_candidates
misc_device,200761,200010,1088POK,IndicateOnly,NONE;-1,15,CPCTL3,control,0;1;200010;,0;1;200010;,1,code_line_station_control_point,0,1,200010,C,,,,,,0,,,,,no_scope_candidates
misc_device,200762,200010,1088DOK,IndicateOnly,NONE;-1,15,CPCTL1,control,0;1;200010;,0;1;200010;,1,code_line_station_control_point,0,1,200010,C,,,,,,0,,,,,no_scope_candidates
misc_device,200762,200010,1088DOK,IndicateOnly,NONE;-1,15,CPCTL2,control,0;1;200010;,0;1;200010;,1,code_line_station_control_point,0,1,200010,C,,,,,,0,,,,,no_scope_candidates
misc_device,200762,200010,1088DOK,IndicateOnly,NONE;-1,15,CPCTL3,control,0;1;200010;,0;1;200010;,1,code_line_station_control_point,0,1,200010,C,,,,,,0,,,,,no_scope_candidates
misc_device,200763,200011,1092MOK,IndicateOnly,NONE;-1,16,CPCTL1,control,0;1;200011;,0;1;200011;,1,code_line_station_control_point,0,1,200011,C,,,,,,0,,,,,no_scope_candidates
misc_device,200763,200011,1092MOK,IndicateOnly,NONE;-1,16,CPCTL2,control,0;1;200011;,0;1;200011;,1,code_line_station_control_point,0,1,200011,C,,,,,,0,,,,,no_scope_candidates
