route_guid,system_uid,control_point_uid,control_point_name,entry_signal_uid,entry_signal_name,exit_signal_uid,exit_signal_name,switch_uid,switch_name,switch_tooltip_name,required_state,switch_order,switch_list_raw
091@100,9C6BB108B6,100007,ROSE,100344,2W-SIGNAL,100340,2E-SIGNAL,100412,1-SWITCH,1-SWITCH,TRUE,3,100343;3-SWITCH;TRUE|100413;3-SWITCH;TRUE|100412;1-SWITCH;TRUE|100341;1-SWITCH;TRUE
091@100,9C6BB108B6,100007,ROSE,100344,2W-SIGNAL,100340,2E-SIGNAL,100341,1-SWITCH,1X,TRUE,4,100343;3-SWITCH;TRUE|100413;3-SWITCH;TRUE|100412;1-SWITCH;TRUE|100341;1-SWITCH;TRUE
115@100,52F27BA313,100007,ROSE,100340,2E-SIGNAL,100344,2W-SIGNAL,100341,1-SWITCH,1X,FALSE,1,100341;1-SWITCH;FALSE|100343;3-SWITCH;FALSE
115@100,52F27BA313,100007,ROSE,100340,2E-SIGNAL,100344,2W-SIGNAL,100343,3-SWITCH,3X,FALSE,2,100341;1-SWITCH;FALSE|100343;3-SWITCH;FALSE
121@100,F79B1B7391,100007,ROSE,100409,4E-SIGNAL,100414,4W-SIGNAL,100412,1-SWITCH,1-SWITCH,FALSE,1,100412;1-SWITCH;FALSE|100413;3-SWITCH;FALSE
121@100,F79B1B7391,100007,ROSE,100409,4E-SIGNAL,100414,4W-SIGNAL,100413,3-SWITCH,3-SWITCH,FALSE,2,100412;1-SWITCH;FALSE|100413;3-SWITCH;FALSE
160@100,03FA54BBED,100007,ROSE,100340,2E-SIGNAL,100414,4W-SIGNAL,100341,1-SWITCH,1X,TRUE,1,100341;1-SWITCH;TRUE|100412;1-SWITCH;TRUE|100413;3-SWITCH;FALSE
160@100,03FA54BBED,100007,ROSE,100340,2E-SIGNAL,100414,4W-SIGNAL,100412,1-SWITCH,1-SWITCH,TRUE,2,100341;1-SWITCH;TRUE|100412;1-SWITCH;TRUE|100413;3-SWITCH;FALSE
160@100,03FA54BBED,100007,ROSE,100340,2E-SIGNAL,100414,4W-SIGNAL,100413,3-SWITCH,3-SWITCH,FALSE,3,100341;1-SWITCH;TRUE|100412;1-SWITCH;TRUE|100413;3-SWITCH;FALSE
164@100,E553A353E4,100007,ROSE,100409,4E-SIGNAL,100344,2W-SIGNAL,100412,1-SWITCH,1-SWITCH,FALSE,1,100412;1-SWITCH;FALSE|100413;3-SWITCH;TRUE|100343;3-SWITCH;TRUE
164@100,E553A353E4,100007,ROSE,100409,4E-SIGNAL,100344,2W-SIGNAL,100413,3-SWITCH,3-SWITCH,TRUE,2,100412;1-SWITCH;FALSE|100413;3-SWITCH;TRUE|100343;3-SWITCH;TRUE
164@100,E553A353E4,100007,ROSE,100409,4E-SIGNAL,100344,2W-SIGNAL,100343,3-SWITCH,3X,TRUE,3,100412;1-SWITCH;FALSE|100413;3-SWITCH;TRUE|100343;3-SWITCH;TRUE
188@100,555247492C,100007,ROSE,100340,2E-SIGNAL,100344,2W-SIGNAL,100341,1-SWITCH,1X,TRUE,1,100341;1-SWITCH;TRUE|100412;1-SWITCH;TRUE|100413;3-SWITCH;TRUE|100343;3-SWITCH;TRUE
188@100,555247492C,100007,ROSE,100340,2E-SIGNAL,100344,2W-SIGNAL,100412,1-SWITCH,1-SWITCH,TRUE,2,100341;1-SWITCH;TRUE|100412;1-SWITCH;TRUE|100413;3-SWITCH;TRUE|100343;3-SWITCH;TRUE
188@100,555247492C,100007,ROSE,100340,2E-SIGNAL,100344,2W-SIGNAL,100413,3-SWITCH,3-SWITCH,TRUE,3,100341;1-SWITCH;TRUE|100412;1-SWITCH;TRUE|100413;3-SWITCH;TRUE|100343;3-SWITCH;TRUE
188@100,555247492C,100007,ROSE,100340,2E-SIGNAL,100344,2W-SIGNAL,100343,3-SWITCH,3X,TRUE,4,100341;1-SWITCH;TRUE|100412;1-SWITCH;TRUE|100413;3-SWITCH;TRUE|100343;3-SWITCH;TRUE
029@100,5AB08C7607,100008,BROADWAY,100491,2W-SIGNAL,100480,2E-SIGNAL,100472,1-SWITCH,1-SWITCH,FALSE,1,100472;1-SWITCH;FALSE|100477;3-SWITCH;FALSE
029@100,5AB08C7607,100008,BROADWAY,100491,2W-SIGNAL,100480,2E-SIGNAL,100477,3-SWITCH,3-SWITCH,FALSE,2,100472;1-SWITCH;FALSE|100477;3-SWITCH;FALSE
070@100,CC68421E86,100008,BROADWAY,100491,2W-SIGNAL,100478,2E-SIGNAL,100472,1-SWITCH,1-SWITCH,TRUE,1,100472;1-SWITCH;TRUE|100469;5-SWITCH;FALSE
070@100,CC68421E86,100008,BROADWAY,100491,2W-SIGNAL,100478,2E-SIGNAL,100469,5-SWITCH,5-SWITCH,FALSE,2,100472;1-SWITCH;TRUE|100469;5-SWITCH;FALSE
071@100,5BD0B89DC5,100008,BROADWAY,100491,2W-SIGNAL,100479,2E-SIGNAL,100472,1-SWITCH,1-SWITCH,FALSE,1,100472;1-SWITCH;FALSE|100477;3-SWITCH;TRUE
071@100,5BD0B89DC5,100008,BROADWAY,100491,2W-SIGNAL,100479,2E-SIGNAL,100477,3-SWITCH,3-SWITCH,TRUE,2,100472;1-SWITCH;FALSE|100477;3-SWITCH;TRUE
092@100,E91F76B3F0,100008,BROADWAY,100491,2W-SIGNAL,100467,2E-SIGNAL,100472,1-SWITCH,1-SWITCH,TRUE,1,100472;1-SWITCH;TRUE|100469;5-SWITCH;TRUE
092@100,E91F76B3F0,100008,BROADWAY,100491,2W-SIGNAL,100467,2E-SIGNAL,100469,5-SWITCH,5-SWITCH,TRUE,2,100472;1-SWITCH;TRUE|100469;5-SWITCH;TRUE
124@100,E6B32D01B0,100008,BROADWAY,100467,2E-SIGNAL,100491,2W-SIGNAL,100469,5-SWITCH,5-SWITCH,TRUE,1,100469;5-SWITCH;TRUE|100472;1-SWITCH;TRUE
124@100,E6B32D01B0,100008,BROADWAY,100467,2E-SIGNAL,100491,2W-SIGNAL,100472,1-SWITCH,1-SWITCH,TRUE,2,100469;5-SWITCH;TRUE|100472;1-SWITCH;TRUE
125@100,AABBE0A179,100008,BROADWAY,100478,2E-SIGNAL,100491,2W-SIGNAL,100469,5-SWITCH,5-SWITCH,FALSE,1,100469;5-SWITCH;FALSE|100472;1-SWITCH;TRUE
125@100,AABBE0A179,100008,BROADWAY,100478,2E-SIGNAL,100491,2W-SIGNAL,100472,1-SWITCH,1-SWITCH,TRUE,2,100469;5-SWITCH;FALSE|100472;1-SWITCH;TRUE
126@100,A734C185F7,100008,BROADWAY,100479,2E-SIGNAL,100491,2W-SIGNAL,100477,3-SWITCH,3-SWITCH,TRUE,1,100477;3-SWITCH;TRUE|100472;1-SWITCH;FALSE
126@100,A734C185F7,100008,BROADWAY,100479,2E-SIGNAL,100491,2W-SIGNAL,100472,1-SWITCH,1-SWITCH,FALSE,2,100477;3-SWITCH;TRUE|100472;1-SWITCH;FALSE
127@100,5886FDC1DA,100008,BROADWAY,100480,2E-SIGNAL,100491,2W-SIGNAL,100477,3-SWITCH,3-SWITCH,FALSE,1,100477;3-SWITCH;FALSE|100472;1-SWITCH;FALSE
127@100,5886FDC1DA,100008,BROADWAY,100480,2E-SIGNAL,100491,2W-SIGNAL,100472,1-SWITCH,1-SWITCH,FALSE,2,100477;3-SWITCH;FALSE|100472;1-SWITCH;FALSE
011@100,479365AB37,100009,EAST BROOK,100221,78-SIGNAL,100917,77-SIGNAL,100220,1-SWITCH,1-SWITCH,FALSE,1,100220;37-SWITCH;FALSE
057@100,4DCE9A73F5,100009,EAST BROOK,100221,78-SIGNAL,100214,77-SIGNAL,100220,1-SWITCH,1-SWITCH,TRUE,1,100220;37-SWITCH;TRUE
107@100,A9032A11CD,100009,EAST BROOK,100214,77-SIGNAL,100221,78-SIGNAL,100220,1-SWITCH,1-SWITCH,TRUE,1,100220;37-SWITCH;TRUE
149@100,96AAF355DD,100009,EAST BROOK,100917,77-SIGNAL,100221,78-SIGNAL,100220,1-SWITCH,1-SWITCH,FALSE,1,100220;37-SWITCH;FALSE
036@100,99A8EE1E13,100010,SORRENTO,100646,2W-SIGNAL,100635,2E-SIGNAL,100641,1-SWITCH,1X,FALSE,1,100641;1-SWITCH;FALSE
037@100,7E74D27670,100010,SORRENTO,100648,4W-SIGNAL,100905,4E-SIGNAL,100642,1-SWITCH,1-SWITCH,FALSE,1,100642;1-SWITCH;FALSE
077@100,B31D440413,100010,SORRENTO,100648,4W-SIGNAL,100635,2E-SIGNAL,100642,1-SWITCH,1-SWITCH,TRUE,1,100642;1-SWITCH;TRUE|100641;1-SWITCH;TRUE
077@100,B31D440413,100010,SORRENTO,100648,4W-SIGNAL,100635,2E-SIGNAL,100641,1-SWITCH,1X,TRUE,2,100642;1-SWITCH;TRUE|100641;1-SWITCH;TRUE
131@100,4BF14D20C5,100010,SORRENTO,100635,2E-SIGNAL,100646,2W-SIGNAL,100641,1-SWITCH,1X,FALSE,1,100641;1-SWITCH;FALSE
145@100,17B9875051,100010,SORRENTO,100905,4E-SIGNAL,100648,4W-SIGNAL,100642,1-SWITCH,1-SWITCH,FALSE,1,100642;1-SWITCH;FALSE
171@100,2C9AA0BDD4,100010,SORRENTO,100635,2E-SIGNAL,100648,4W-SIGNAL,100641,1-SWITCH,1X,TRUE,1,100641;1-SWITCH;TRUE|100642;1-SWITCH;TRUE
171@100,2C9AA0BDD4,100010,SORRENTO,100635,2E-SIGNAL,100648,4W-SIGNAL,100642,1-SWITCH,1-SWITCH,TRUE,2,100641;1-SWITCH;TRUE|100642;1-SWITCH;TRUE
038@100,C01A1A1C7C,100011,PACIFIC,100706,W-SIGNAL,100705,E-SIGNAL,100708,1-SWITCH,1-SWITCH,FALSE,1,100708;1-SWITCH;FALSE
039@100,473E4B49BD,100011,PACIFIC,100707,W-SIGNAL,100705,E-SIGNAL,100708,1-SWITCH,1-SWITCH,TRUE,1,100708;1-SWITCH;TRUE
136@100,84B5209964,100011,PACIFIC,100705,E-SIGNAL,100706,W-SIGNAL,100708,1-SWITCH,1-SWITCH,FALSE,1,100708;1-SWITCH;FALSE
176@100,A14DA6B01C,100011,PACIFIC,100705,E-SIGNAL,100707,W-SIGNAL,100708,1-SWITCH,1-SWITCH,TRUE,1,100708;1-SWITCH;TRUE
012@100,2747A98FF8,100012,SHELL,100251,5-SIGNAL,100250,4-SIGNAL,100253,1-SWITCH,1-SWITCH,FALSE,1,100253;1-SWITCH;FALSE
013@100,E5BCC2064E,100012,SHELL,100252,5-SIGNAL,100250,4-SIGNAL,100253,1-SWITCH,1-SWITCH,TRUE,1,100253;1-SWITCH;TRUE
108@100,A398CA4024,100012,SHELL,100250,4-SIGNAL,100251,5-SIGNAL,100253,1-SWITCH,1-SWITCH,FALSE,1,100253;1-SWITCH;FALSE
156@100,EC921BCDB7,100012,SHELL,100250,4-SIGNAL,100252,5-SIGNAL,100253,1-SWITCH,1-SWITCH,TRUE,1,100253;1-SWITCH;TRUE
014@100,8D2AE462F2,100013,ESCONDIDO JCT,100264,4W-SIGNAL,100258,4E-SIGNAL,100782,1-SWITCH,1X,FALSE,1,100782;1-SWITCH;FALSE|100286;3-SWITCH;FALSE
014@100,8D2AE462F2,100013,ESCONDIDO JCT,100264,4W-SIGNAL,100258,4E-SIGNAL,100286,3-SWITCH,3X,FALSE,2,100782;1-SWITCH;FALSE|100286;3-SWITCH;FALSE
015@100,66BC6C077F,100013,ESCONDIDO JCT,100277,6W-SIGNAL,100738,6E-SIGNAL,100756,5-SWITCH,5-SWITCH,FALSE,1,100756;5-SWITCH;FALSE|100735;7-SWITCH;FALSE
015@100,66BC6C077F,100013,ESCONDIDO JCT,100277,6W-SIGNAL,100738,6E-SIGNAL,100735,7-SWITCH,7-SWITCH,FALSE,2,100756;5-SWITCH;FALSE|100735;7-SWITCH;FALSE
016@100,06756AF23A,100013,ESCONDIDO JCT,100288,2W-SIGNAL,100257,2E-SIGNAL,100779,1-SWITCH,1-SWITCH,FALSE,1,100779;1-SWITCH;FALSE|100773;5-SWITCH;FALSE|100732;7-SWITCH;FALSE|100275;3-SWITCH;FALSE
016@100,06756AF23A,100013,ESCONDIDO JCT,100288,2W-SIGNAL,100257,2E-SIGNAL,100773,5-SWITCH,5X,FALSE,2,100779;1-SWITCH;FALSE|100773;5-SWITCH;FALSE|100732;7-SWITCH;FALSE|100275;3-SWITCH;FALSE
016@100,06756AF23A,100013,ESCONDIDO JCT,100288,2W-SIGNAL,100257,2E-SIGNAL,100732,7-SWITCH,7X,FALSE,3,100779;1-SWITCH;FALSE|100773;5-SWITCH;FALSE|100732;7-SWITCH;FALSE|100275;3-SWITCH;FALSE
016@100,06756AF23A,100013,ESCONDIDO JCT,100288,2W-SIGNAL,100257,2E-SIGNAL,100275,3-SWITCH,3-SWITCH,FALSE,4,100779;1-SWITCH;FALSE|100773;5-SWITCH;FALSE|100732;7-SWITCH;FALSE|100275;3-SWITCH;FALSE
058@100,E443B479D6,100013,ESCONDIDO JCT,100264,4W-SIGNAL,100257,2E-SIGNAL,100782,1-SWITCH,1X,TRUE,1,100782;1-SWITCH;TRUE|100779;1-SWITCH;TRUE|100773;5-SWITCH;FALSE|100732;7-SWITCH;FALSE|100275;3-SWITCH;FALSE
058@100,E443B479D6,100013,ESCONDIDO JCT,100264,4W-SIGNAL,100257,2E-SIGNAL,100779,1-SWITCH,1-SWITCH,TRUE,2,100782;1-SWITCH;TRUE|100779;1-SWITCH;TRUE|100773;5-SWITCH;FALSE|100732;7-SWITCH;FALSE|100275;3-SWITCH;FALSE
058@100,E443B479D6,100013,ESCONDIDO JCT,100264,4W-SIGNAL,100257,2E-SIGNAL,100773,5-SWITCH,5X,FALSE,3,100782;1-SWITCH;TRUE|100779;1-SWITCH;TRUE|100773;5-SWITCH;FALSE|100732;7-SWITCH;FALSE|100275;3-SWITCH;FALSE
058@100,E443B479D6,100013,ESCONDIDO JCT,100264,4W-SIGNAL,100257,2E-SIGNAL,100732,7-SWITCH,7X,FALSE,4,100782;1-SWITCH;TRUE|100779;1-SWITCH;TRUE|100773;5-SWITCH;FALSE|100732;7-SWITCH;FALSE|100275;3-SWITCH;FALSE
058@100,E443B479D6,100013,ESCONDIDO JCT,100264,4W-SIGNAL,100257,2E-SIGNAL,100275,3-SWITCH,3-SWITCH,FALSE,5,100782;1-SWITCH;TRUE|100779;1-SWITCH;TRUE|100773;5-SWITCH;FALSE|100732;7-SWITCH;FALSE|100275;3-SWITCH;FALSE
059@100,BBD3EA2358,100013,ESCONDIDO JCT,100277,6W-SIGNAL,100257,2E-SIGNAL,100756,5-SWITCH,5-SWITCH,FALSE,1,100756;5-SWITCH;FALSE|100735;7-SWITCH;TRUE|100732;7-SWITCH;TRUE|100275;3-SWITCH;FALSE
059@100,BBD3EA2358,100013,ESCONDIDO JCT,100277,6W-SIGNAL,100257,2E-SIGNAL,100735,7-SWITCH,7-SWITCH,TRUE,2,100756;5-SWITCH;FALSE|100735;7-SWITCH;TRUE|100732;7-SWITCH;TRUE|100275;3-SWITCH;FALSE
059@100,BBD3EA2358,100013,ESCONDIDO JCT,100277,6W-SIGNAL,100257,2E-SIGNAL,100732,7-SWITCH,7X,TRUE,3,100756;5-SWITCH;FALSE|100735;7-SWITCH;TRUE|100732;7-SWITCH;TRUE|100275;3-SWITCH;FALSE
059@100,BBD3EA2358,100013,ESCONDIDO JCT,100277,6W-SIGNAL,100257,2E-SIGNAL,100275,3-SWITCH,3-SWITCH,FALSE,4,100756;5-SWITCH;FALSE|100735;7-SWITCH;TRUE|100732;7-SWITCH;TRUE|100275;3-SWITCH;FALSE
060@100,7584F0DF7B,100013,ESCONDIDO JCT,100288,2W-SIGNAL,100738,6E-SIGNAL,100779,1-SWITCH,1-SWITCH,FALSE,1,100779;1-SWITCH;FALSE|100773;5-SWITCH;TRUE|100756;5-SWITCH;TRUE|100735;7-SWITCH;FALSE
060@100,7584F0DF7B,100013,ESCONDIDO JCT,100288,2W-SIGNAL,100738,6E-SIGNAL,100773,5-SWITCH,5X,TRUE,2,100779;1-SWITCH;FALSE|100773;5-SWITCH;TRUE|100756;5-SWITCH;TRUE|100735;7-SWITCH;FALSE
060@100,7584F0DF7B,100013,ESCONDIDO JCT,100288,2W-SIGNAL,100738,6E-SIGNAL,100756,5-SWITCH,5-SWITCH,TRUE,3,100779;1-SWITCH;FALSE|100773;5-SWITCH;TRUE|100756;5-SWITCH;TRUE|100735;7-SWITCH;FALSE
060@100,7584F0DF7B,100013,ESCONDIDO JCT,100288,2W-SIGNAL,100738,6E-SIGNAL,100735,7-SWITCH,7-SWITCH,FALSE,4,100779;1-SWITCH;FALSE|100773;5-SWITCH;TRUE|100756;5-SWITCH;TRUE|100735;7-SWITCH;FALSE
061@100,07AC2C95DC,100013,ESCONDIDO JCT,100288,2W-SIGNAL,100258,4E-SIGNAL,100779,1-SWITCH,1-SWITCH,FALSE,1,100779;1-SWITCH;FALSE|100773;5-SWITCH;FALSE|100732;7-SWITCH;FALSE|100275;3-SWITCH;TRUE|100286;3-SWITCH;TRUE
061@100,07AC2C95DC,100013,ESCONDIDO JCT,100288,2W-SIGNAL,100258,4E-SIGNAL,100773,5-SWITCH,5X,FALSE,2,100779;1-SWITCH;FALSE|100773;5-SWITCH;FALSE|100732;7-SWITCH;FALSE|100275;3-SWITCH;TRUE|100286;3-SWITCH;TRUE
061@100,07AC2C95DC,100013,ESCONDIDO JCT,100288,2W-SIGNAL,100258,4E-SIGNAL,100732,7-SWITCH,7X,FALSE,3,100779;1-SWITCH;FALSE|100773;5-SWITCH;FALSE|100732;7-SWITCH;FALSE|100275;3-SWITCH;TRUE|100286;3-SWITCH;TRUE
061@100,07AC2C95DC,100013,ESCONDIDO JCT,100288,2W-SIGNAL,100258,4E-SIGNAL,100275,3-SWITCH,3-SWITCH,TRUE,4,100779;1-SWITCH;FALSE|100773;5-SWITCH;FALSE|100732;7-SWITCH;FALSE|100275;3-SWITCH;TRUE|100286;3-SWITCH;TRUE
061@100,07AC2C95DC,100013,ESCONDIDO JCT,100288,2W-SIGNAL,100258,4E-SIGNAL,100286,3-SWITCH,3X,TRUE,5,100779;1-SWITCH;FALSE|100773;5-SWITCH;FALSE|100732;7-SWITCH;FALSE|100275;3-SWITCH;TRUE|100286;3-SWITCH;TRUE
086@100,B6007325A0,100013,ESCONDIDO JCT,100264,4W-SIGNAL,100738,6E-SIGNAL,100782,1-SWITCH,1X,TRUE,1,100782;1-SWITCH;TRUE|100779;1-SWITCH;TRUE|100773;5-SWITCH;TRUE|100756;5-SWITCH;TRUE|100735;7-SWITCH;FALSE
086@100,B6007325A0,100013,ESCONDIDO JCT,100264,4W-SIGNAL,100738,6E-SIGNAL,100779,1-SWITCH,1-SWITCH,TRUE,2,100782;1-SWITCH;TRUE|100779;1-SWITCH;TRUE|100773;5-SWITCH;TRUE|100756;5-SWITCH;TRUE|100735;7-SWITCH;FALSE
086@100,B6007325A0,100013,ESCONDIDO JCT,100264,4W-SIGNAL,100738,6E-SIGNAL,100773,5-SWITCH,5X,TRUE,3,100782;1-SWITCH;TRUE|100779;1-SWITCH;TRUE|100773;5-SWITCH;TRUE|100756;5-SWITCH;TRUE|100735;7-SWITCH;FALSE
086@100,B6007325A0,100013,ESCONDIDO JCT,100264,4W-SIGNAL,100738,6E-SIGNAL,100756,5-SWITCH,5-SWITCH,TRUE,4,100782;1-SWITCH;TRUE|100779;1-SWITCH;TRUE|100773;5-SWITCH;TRUE|100756;5-SWITCH;TRUE|100735;7-SWITCH;FALSE
086@100,B6007325A0,100013,ESCONDIDO JCT,100264,4W-SIGNAL,100738,6E-SIGNAL,100735,7-SWITCH,7-SWITCH,FALSE,5,100782;1-SWITCH;TRUE|100779;1-SWITCH;TRUE|100773;5-SWITCH;TRUE|100756;5-SWITCH;TRUE|100735;7-SWITCH;FALSE
087@100,B9DB0AC3D3,100013,ESCONDIDO JCT,100264,4W-SIGNAL,100258,4E-SIGNAL,100782,1-SWITCH,1X,TRUE,1,100782;1-SWITCH;TRUE|100779;1-SWITCH;TRUE|100773;5-SWITCH;FALSE|100732;7-SWITCH;FALSE|100275;3-SWITCH;TRUE|100286;3-SWITCH;TRUE
087@100,B9DB0AC3D3,100013,ESCONDIDO JCT,100264,4W-SIGNAL,100258,4E-SIGNAL,100779,1-SWITCH,1-SWITCH,TRUE,2,100782;1-SWITCH;TRUE|100779;1-SWITCH;TRUE|100773;5-SWITCH;FALSE|100732;7-SWITCH;FALSE|100275;3-SWITCH;TRUE|100286;3-SWITCH;TRUE
087@100,B9DB0AC3D3,100013,ESCONDIDO JCT,100264,4W-SIGNAL,100258,4E-SIGNAL,100773,5-SWITCH,5X,FALSE,3,100782;1-SWITCH;TRUE|100779;1-SWITCH;TRUE|100773;5-SWITCH;FALSE|100732;7-SWITCH;FALSE|100275;3-SWITCH;TRUE|100286;3-SWITCH;TRUE
087@100,B9DB0AC3D3,100013,ESCONDIDO JCT,100264,4W-SIGNAL,100258,4E-SIGNAL,100732,7-SWITCH,7X,FALSE,4,100782;1-SWITCH;TRUE|100779;1-SWITCH;TRUE|100773;5-SWITCH;FALSE|100732;7-SWITCH;FALSE|100275;3-SWITCH;TRUE|100286;3-SWITCH;TRUE
087@100,B9DB0AC3D3,100013,ESCONDIDO JCT,100264,4W-SIGNAL,100258,4E-SIGNAL,100275,3-SWITCH,3-SWITCH,TRUE,5,100782;1-SWITCH;TRUE|100779;1-SWITCH;TRUE|100773;5-SWITCH;FALSE|100732;7-SWITCH;FALSE|100275;3-SWITCH;TRUE|100286;3-SWITCH;TRUE
087@100,B9DB0AC3D3,100013,ESCONDIDO JCT,100264,4W-SIGNAL,100258,4E-SIGNAL,100286,3-SWITCH,3X,TRUE,6,100782;1-SWITCH;TRUE|100779;1-SWITCH;TRUE|100773;5-SWITCH;FALSE|100732;7-SWITCH;FALSE|100275;3-SWITCH;TRUE|100286;3-SWITCH;TRUE
088@100,096330B5CE,100013,ESCONDIDO JCT,100277,6W-SIGNAL,100258,4E-SIGNAL,100756,5-SWITCH,5-SWITCH,FALSE,1,100756;5-SWITCH;FALSE|100735;7-SWITCH;TRUE|100732;7-SWITCH;TRUE|100275;3-SWITCH;TRUE|100286;3-SWITCH;TRUE
088@100,096330B5CE,100013,ESCONDIDO JCT,100277,6W-SIGNAL,100258,4E-SIGNAL,100735,7-SWITCH,7-SWITCH,TRUE,2,100756;5-SWITCH;FALSE|100735;7-SWITCH;TRUE|100732;7-SWITCH;TRUE|100275;3-SWITCH;TRUE|100286;3-SWITCH;TRUE
088@100,096330B5CE,100013,ESCONDIDO JCT,100277,6W-SIGNAL,100258,4E-SIGNAL,100732,7-SWITCH,7X,TRUE,3,100756;5-SWITCH;FALSE|100735;7-SWITCH;TRUE|100732;7-SWITCH;TRUE|100275;3-SWITCH;TRUE|100286;3-SWITCH;TRUE
088@100,096330B5CE,100013,ESCONDIDO JCT,100277,6W-SIGNAL,100258,4E-SIGNAL,100275,3-SWITCH,3-SWITCH,TRUE,4,100756;5-SWITCH;FALSE|100735;7-SWITCH;TRUE|100732;7-SWITCH;TRUE|100275;3-SWITCH;TRUE|100286;3-SWITCH;TRUE
088@100,096330B5CE,100013,ESCONDIDO JCT,100277,6W-SIGNAL,100258,4E-SIGNAL,100286,3-SWITCH,3X,TRUE,5,100756;5-SWITCH;FALSE|100735;7-SWITCH;TRUE|100732;7-SWITCH;TRUE|100275;3-SWITCH;TRUE|100286;3-SWITCH;TRUE
089@100,900DD2E258,100013,ESCONDIDO JCT,100288,2W-SIGNAL,100257,2E-SIGNAL,100779,1-SWITCH,1-SWITCH,FALSE,1,100779;1-SWITCH;FALSE|100773;5-SWITCH;TRUE|100756;5-SWITCH;TRUE|100735;7-SWITCH;TRUE|100732;7-SWITCH;TRUE|100275;3-SWITCH;FALSE
089@100,900DD2E258,100013,ESCONDIDO JCT,100288,2W-SIGNAL,100257,2E-SIGNAL,100773,5-SWITCH,5X,TRUE,2,100779;1-SWITCH;FALSE|100773;5-SWITCH;TRUE|100756;5-SWITCH;TRUE|100735;7-SWITCH;TRUE|100732;7-SWITCH;TRUE|100275;3-SWITCH;FALSE
089@100,900DD2E258,100013,ESCONDIDO JCT,100288,2W-SIGNAL,100257,2E-SIGNAL,100756,5-SWITCH,5-SWITCH,TRUE,3,100779;1-SWITCH;FALSE|100773;5-SWITCH;TRUE|100756;5-SWITCH;TRUE|100735;7-SWITCH;TRUE|100732;7-SWITCH;TRUE|100275;3-SWITCH;FALSE
089@100,900DD2E258,100013,ESCONDIDO JCT,100288,2W-SIGNAL,100257,2E-SIGNAL,100735,7-SWITCH,7-SWITCH,TRUE,4,100779;1-SWITCH;FALSE|100773;5-SWITCH;TRUE|100756;5-SWITCH;TRUE|100735;7-SWITCH;TRUE|100732;7-SWITCH;TRUE|100275;3-SWITCH;FALSE
089@100,900DD2E258,100013,ESCONDIDO JCT,100288,2W-SIGNAL,100257,2E-SIGNAL,100732,7-SWITCH,7X,TRUE,5,100779;1-SWITCH;FALSE|100773;5-SWITCH;TRUE|100756;5-SWITCH;TRUE|100735;7-SWITCH;TRUE|100732;7-SWITCH;TRUE|100275;3-SWITCH;FALSE
089@100,900DD2E258,100013,ESCONDIDO JCT,100288,2W-SIGNAL,100257,2E-SIGNAL,100275,3-SWITCH,3-SWITCH,FALSE,6,100779;1-SWITCH;FALSE|100773;5-SWITCH;TRUE|100756;5-SWITCH;TRUE|100735;7-SWITCH;TRUE|100732;7-SWITCH;TRUE|100275;3-SWITCH;FALSE
098@100,94F5C82803,100013,ESCONDIDO JCT,100264,4W-SIGNAL,100257,2E-SIGNAL,100782,1-SWITCH,1X,TRUE,1,100782;1-SWITCH;TRUE|100779;1-SWITCH;TRUE|100773;5-SWITCH;TRUE|100756;5-SWITCH;TRUE|100735;7-SWITCH;TRUE|100732;7-SWITCH;TRUE|100275;3-SWITCH;FALSE
098@100,94F5C82803,100013,ESCONDIDO JCT,100264,4W-SIGNAL,100257,2E-SIGNAL,100779,1-SWITCH,1-SWITCH,TRUE,2,100782;1-SWITCH;TRUE|100779;1-SWITCH;TRUE|100773;5-SWITCH;TRUE|100756;5-SWITCH;TRUE|100735;7-SWITCH;TRUE|100732;7-SWITCH;TRUE|100275;3-SWITCH;FALSE
098@100,94F5C82803,100013,ESCONDIDO JCT,100264,4W-SIGNAL,100257,2E-SIGNAL,100773,5-SWITCH,5X,TRUE,3,100782;1-SWITCH;TRUE|100779;1-SWITCH;TRUE|100773;5-SWITCH;TRUE|100756;5-SWITCH;TRUE|100735;7-SWITCH;TRUE|100732;7-SWITCH;TRUE|100275;3-SWITCH;FALSE
098@100,94F5C82803,100013,ESCONDIDO JCT,100264,4W-SIGNAL,100257,2E-SIGNAL,100756,5-SWITCH,5-SWITCH,TRUE,4,100782;1-SWITCH;TRUE|100779;1-SWITCH;TRUE|100773;5-SWITCH;TRUE|100756;5-SWITCH;TRUE|100735;7-SWITCH;TRUE|100732;7-SWITCH;TRUE|100275;3-SWITCH;FALSE
098@100,94F5C82803,100013,ESCONDIDO JCT,100264,4W-SIGNAL,100257,2E-SIGNAL,100735,7-SWITCH,7-SWITCH,TRUE,5,100782;1-SWITCH;TRUE|100779;1-SWITCH;TRUE|100773;5-SWITCH;TRUE|100756;5-SWITCH;TRUE|100735;7-SWITCH;TRUE|100732;7-SWITCH;TRUE|100275;3-SWITCH;FALSE
098@100,94F5C82803,100013,ESCONDIDO JCT,100264,4W-SIGNAL,100257,2E-SIGNAL,100732,7-SWITCH,7X,TRUE,6,100782;1-SWITCH;TRUE|100779;1-SWITCH;TRUE|100773;5-SWITCH;TRUE|100756;5-SWITCH;TRUE|100735;7-SWITCH;TRUE|100732;7-SWITCH;TRUE|100275;3-SWITCH;FALSE
