database_name,table_name,column_name,ordinal_position,data_type,row_count,non_empty_count,empty_count,distinct_non_empty_count,max_length,sample_values,profile_source_csv
tmdsDatabaseDynamic,tblLocomotivePositionReport,rear_end_milepost_prefix,16,,2301,0,2301,0,0,,exports\raw\sql_foundation\tmdsDatabaseDynamic.locomotive_position_detail_full.csv
tmdsDatabaseDynamic,tblLocomotivePositionReport,rear_end_milepost_suffix,17,,2301,0,2301,0,0,,exports\raw\sql_foundation\tmdsDatabaseDynamic.locomotive_position_detail_full.csv
tmdsDatabaseDynamic,tblLocomotivePositionReport,rear_end_track_name,18,,2301,101,2200,14,20,TRACK 11|MAIN 3|SIDING|MAIN 2|MAIN 1|MAIN|MT1|MT2,exports\raw\sql_foundation\tmdsDatabaseDynamic.locomotive_position_detail_full.csv
tmdsDatabaseDynamic,tblLocomotivePositionReport,rear_end_scac,19,,2301,2301,0,5,4,|SCAX|BNSF|NCTC|UP,exports\raw\sql_foundation\tmdsDatabaseDynamic.locomotive_position_detail_full.csv
tmdsDatabaseDynamic,tblLocomotivePositionReport,rear_end_subdivision_id,20,,2301,2301,0,17,4,0|2000|7169|7039|7032|7074|100|7143,exports\raw\sql_foundation\tmdsDatabaseDynamic.locomotive_position_detail_full.csv
tmdsDatabaseDynamic,tblLocomotivePositionReport,speed,21,,2301,2301,0,47,2,0|28|14|29|3|1|39|8,exports\raw\sql_foundation\tmdsDatabaseDynamic.locomotive_position_detail_full.csv
tmdsDatabaseDynamic,tblLocomotivePositionReport,direction_of_travel,22,,2301,2301,0,3,1,0|2|1,exports\raw\sql_foundation\tmdsDatabaseDynamic.locomotive_position_detail_full.csv
tmdsDatabaseDynamic,tblLocomotivePositionReport,current_position_uncertainty,23,,2301,2301,0,7,3,164|17|0|18|20|40|19,exports\raw\sql_foundation\tmdsDatabaseDynamic.locomotive_position_detail_full.csv
tmdsDatabaseDynamic,tblLocomotivePositionReport,position_validity,24,,2301,2301,0,3,1,2|0|1,exports\raw\sql_foundation\tmdsDatabaseDynamic.locomotive_position_detail_full.csv
tmdsDatabaseDynamic,tblLocomotivePositionReport,reason_for_report,25,,2301,2301,0,7,2,0|9|6|10|4|1|12,exports\raw\sql_foundation\tmdsDatabaseDynamic.locomotive_position_detail_full.csv
tmdsDatabaseDynamic,tblLocomotivePositionReport,locomotive_state_summary,26,,2301,2301,0,2,1,2|1,exports\raw\sql_foundation\tmdsDatabaseDynamic.locomotive_position_detail_full.csv
tmdsDatabaseDynamic,tblLocomotivePositionReport,locomotive_state,27,,2301,2301,0,6,1,4|2|5|7|3|6,exports\raw\sql_foundation\tmdsDatabaseDynamic.locomotive_position_detail_full.csv
tmdsDatabaseDynamic,tblLocomotivePositionReport,locomotive_state_time,28,,2301,2301,0,2252,22,2026-03-24 오전 9:05:47|2026-03-24 오전 9:05:44|2026-03-24 오전 9:05:32|2026-03-24 오전 9:05:43|2026-03-24 오전 9:05:41|2026-03-24 오전 9:05:34|2026-03-24 오전 9:05:27|2026-03-24 오전 9:05:26,exports\raw\sql_foundation\tmdsDatabaseDynamic.locomotive_position_detail_full.csv
tmdsDatabaseDynamic,tblLocomotivePositionReport,control_brake,29,,2301,2301,0,4,1,1|2|0|4,exports\raw\sql_foundation\tmdsDatabaseDynamic.locomotive_position_detail_full.csv
tmdsDatabaseDynamic,tblLocomotivePositionReport,time_elapsed,30,,2301,2301,0,2,2,60|0,exports\raw\sql_foundation\tmdsDatabaseDynamic.locomotive_position_detail_full.csv
tmdsDatabaseDynamic,tblLocomotivePositionReport,distance_elapsed,31,,2301,2301,0,3,2,10|0|1,exports\raw\sql_foundation\tmdsDatabaseDynamic.locomotive_position_detail_full.csv
tmdsDatabaseDynamic,tblLocomotivePositionReport,head_end_current_pos_x,32,,2301,2301,0,1898,10,-245858535|-245856395|-245861644|-245862044|-245856764|-245859176|-245859015|-245854100,exports\raw\sql_foundation\tmdsDatabaseDynamic.locomotive_position_detail_full.csv
tmdsDatabaseDynamic,tblLocomotivePositionReport,head_end_current_pos_y,33,,2301,2301,0,1875,10,-473998795|-474005051|-473991511|-473991308|-474005251|-473999200|-473998846|-474006957,exports\raw\sql_foundation\tmdsDatabaseDynamic.locomotive_position_detail_full.csv
tmdsDatabaseDynamic,tblLocomotivePositionReport,head_end_current_pos_z,34,,2301,2301,0,1731,9,347661825|347654805|347669395|347669238|347654334|347660766|347661176|347654051,exports\raw\sql_foundation\tmdsDatabaseDynamic.locomotive_position_detail_full.csv
tmdsDatabaseDynamic,tblSystemBulletins,SystemUID,1,,19,19,0,19,36,F89CB35F-6DA7-4A58-84C9-044F7A9305B4|A2230CB9-1C8A-4171-B2DC-EFED8E59425A|FD6C911C-D3C0-48DA-977C-EEFC6FE29A7B|E78B84F2-1D73-4A15-8570-D26E13E91DC0|32E7879A-5E86-408F-89A6-0D7C0ADA181A|9F56F96A-67FB-4015-A0AC-FA1639A0CBAD|3C210789-A5EC-42FF-8CDF-BC59C27BCFA7|5B6EA62C-9E47-4054-849F-1AA905285ED2,exports\raw\sql_foundation\tmdsDatabaseDynamic.bulletin_detail_full.csv
tmdsDatabaseDynamic,tblSystemBulletins,RestrictionUID,2,,19,19,0,19,3,300|301|457|458|459|526|533|535,exports\raw\sql_foundation\tmdsDatabaseDynamic.bulletin_detail_full.csv
tmdsDatabaseDynamic,tblSystemBulletins,RestrictionType,3,,19,19,0,3,17,SPEED RESTRICTION|WORKZONE|MISC,exports\raw\sql_foundation\tmdsDatabaseDynamic.bulletin_detail_full.csv
tmdsDatabaseDynamic,tblSystemBulletins,RestrictionDate,4,,19,19,0,19,22,2025-10-25 오전 4:01:17|2025-10-25 오전 4:03:09|2026-03-23 오후 3:52:11|2026-03-23 오후 4:24:45|2026-03-23 오후 4:26:49|2024-07-19 오전 12:39:42|2026-01-29 오후 6:22:54|2026-02-01 오전 1:05:01,exports\raw\sql_foundation\tmdsDatabaseDynamic.bulletin_detail_full.csv
tmdsDatabaseDynamic,tblSystemBulletins,TimeZone,5,,19,19,0,1,7,PACIFIC,exports\raw\sql_foundation\tmdsDatabaseDynamic.bulletin_detail_full.csv
tmdsDatabaseDynamic,tblSystemBulletins,RestrictionSubName,6,,19,19,0,2,9,SAN DIEGO|ESCONDIDO,exports\raw\sql_foundation\tmdsDatabaseDynamic.bulletin_detail_full.csv
tmdsDatabaseDynamic,tblSystemBulletins,RestrictionData,7,,19,19,0,5,28,||NONE|FOREMAN S CASSELL|NONE|NONE|FOREMAN J. VINCENT|NONE|NONE|FOREMAN G. GWIN|NONE|NONE|Foreman Name|NONE,exports\raw\sql_foundation\tmdsDatabaseDynamic.bulletin_detail_full.csv
tmdsDatabaseDynamic,tblSystemBulletins,RestrictionDataSupplement,8,,19,13,6,2,27,SORT IN GENERAL INFORMATION|SORT IN SPECIFIED LOCATION,exports\raw\sql_foundation\tmdsDatabaseDynamic.bulletin_detail_full.csv
tmdsDatabaseDynamic,tblSystemBulletins,RestrictionUIDString,9,,19,19,0,19,3,300|301|457|458|459|526|533|535,exports\raw\sql_foundation\tmdsDatabaseDynamic.bulletin_detail_full.csv
tmdsDatabaseDynamic,tblSystemBulletins,MilePostBegin,10,,19,19,0,11,6,259.9|265.0|110.0|233.7|243.9|0|256.15|234.8,exports\raw\sql_foundation\tmdsDatabaseDynamic.bulletin_detail_full.csv
tmdsDatabaseDynamic,tblSystemBulletins,MilePostEnd,11,,19,19,0,11,6,260.1|266.0|111.4|235.4|245.8|0|262.25|234.8,exports\raw\sql_foundation\tmdsDatabaseDynamic.bulletin_detail_full.csv
tmdsDatabaseDynamic,tblSystemBulletins,TrackType,12,,19,0,19,0,0,,exports\raw\sql_foundation\tmdsDatabaseDynamic.bulletin_detail_full.csv
tmdsDatabaseDynamic,tblSystemBulletins,TrackName,13,,19,19,0,3,10,Mt1|All Tracks|Main,exports\raw\sql_foundation\tmdsDatabaseDynamic.bulletin_detail_full.csv
tmdsDatabaseDynamic,tblSystemBulletins,TrainMessageFreight,14,,19,0,19,0,0,,exports\raw\sql_foundation\tmdsDatabaseDynamic.bulletin_detail_full.csv
tmdsDatabaseDynamic,tblSystemBulletins,TrainSpeedFreight,15,,19,19,0,4,2,30|35|0|15,exports\raw\sql_foundation\tmdsDatabaseDynamic.bulletin_detail_full.csv
tmdsDatabaseDynamic,tblSystemBulletins,TrainMessagePassengar,16,,19,0,19,0,0,,exports\raw\sql_foundation\tmdsDatabaseDynamic.bulletin_detail_full.csv
tmdsDatabaseDynamic,tblSystemBulletins,TrainSpeedPassengar,17,,19,19,0,4,2,75|35|0|15,exports\raw\sql_foundation\tmdsDatabaseDynamic.bulletin_detail_full.csv
tmdsDatabaseDynamic,tblSystemBulletins,Creator,18,,19,19,0,7,23,"BRIDGES, ROSEMARY (RJB)|EVANS, SHALENE (SME)|FLORES, MARIANNA (MLF)|WOLF, ELIZABETH (EMW)|ANDROVICH, ERINA (EAA)|CANADA, GLORIA (GC)|GEDDES, DEBBIE (DJG)",exports\raw\sql_foundation\tmdsDatabaseDynamic.bulletin_detail_full.csv
tmdsDatabaseDynamic,tblSystemBulletins,StopCommand,19,,19,0,19,0,0,,exports\raw\sql_foundation\tmdsDatabaseDynamic.bulletin_detail_full.csv
tmdsDatabaseDynamic,tblSystemBulletins,TerrUID,20,,19,19,0,3,3,100|200|0,exports\raw\sql_foundation\tmdsDatabaseDynamic.bulletin_detail_full.csv
tmdsDatabaseDynamic,tblSystemBulletins,CompList,21,,19,12,7,10,1861,100473|100368-100496-100497-100508-100509-100617-100618-100619-100620-100621-100622-100365|200252-200254-200255-200272-200273-200274-200275-200277-200279-200247-200248|100329-100330-100331-100332-100325-100335-100342|100404-100406-100403-100887|100271-100280-100323-100324-100337-100473-100283-100322|100335|200100-200114-200115-200116-200117-200120-200121-200122-200123-200125-200129-200135-200136-200137-200145-200146-200147-200148-200149-200154-200155-200159-200160-200161-200162-200165-200174-200190-200191-200192-200193-200194-200195-200196-200197-200198-200199-200200-200201-200202-200203-200218-200219-200220-200221-200224-200226-200228-200229-200230-200231-200232-200233-200234-200235-200236-200237-200238-200239-200240-200241-200242-200247-200248-200252-200253-200254-200255-200258-200272-200273-200274-200275-200276-200277-200278-200279-200283-200284-200285-200286-200287-200288-200290-200291-200292-200293-200294-200295-200303-200304-200305-200306-200309-200310-200311-200312-200313-200314-200315-200320-200321-200332-200333-200334-200335-200336-200338-200353-200354-200355-200360-200379-200380-200381-200385-200407-200409-200410-200411-200412-200416-200425-200426-200429-200431-200435-200436-200437-200441-200444-200445-200447-200448-200454-200458-200459-200460-200461-200467-200468-200473-200510-200534-200536-200537,exports\raw\sql_foundation\tmdsDatabaseDynamic.bulletin_detail_full.csv
tmdsDatabaseDynamic,tblSystemBulletins,Information,22,,19,15,4,15,1110,"EASTBOUND FLAGS ARE DISPLAYED ON THE LEFT HAND SIDE.|SHORT FLAG AT MP 267.00|AT MP 244.3 WESTBOUND WHISTLE BOARD SIGN WAS REMOVED DUE TO CONSTRUCTION.|MP 216.28 CP DON SWITCH NUMBER 1X IS TAGGED OUT OF SERVICE WITH POINT CLAMP LINED FOR MAIN TRACK MOVEMENT PER MOS. MP 231.34 SDGE SWITCH IS TAGGED OUT OF SERVICE, SPIKED AND LINED FOR MAIN TRACK TWO MOVEMENT. MP 251.1 TO MP 251.3 BARRIER ON RIGHT OF WAY FOR ROAD CLOSURE, ON ACCOUNT OF EROSION. MP 265.6 WASHINGTON STREET WYE EAST LEG IS TAGGED OUT OF SERVICE, SPIKED AND LINED FOR MAIN TRACK TWO MOVEMENT.|NORTH COUNTY TRANSIT - SAN DIEGO RAILROAD (NCTD) IS CURRENTLY OPERATING UNDER THE GENERAL CODE OF OPERATING RULES (GCOR), NINTH EDITION, OCTOBER 8, 2025, AT 0001. BEGINNING SUNDAY, FEBRUARY 01, 2026, AT 0001 HOURS, GENERAL ORDER #8S IS IN EFFECT.|NORTH COUNTY TRANSIT - SAN DIEGO RAILROAD (NCTD) IS CURRENTLY OPERATING UNDER THE GENERAL CODE OF OPERATING RULES (GCOR). NINTH EDITION, OCTOBER 8, 2025, AT 0001. BEGINNING SUNDAY, FEBRUARY 01, 2026, AT 0001 HOURS, GENERAL ORDER #8S IS IN EFFECT.|THE DETECTOR AT THE FOLLOWING LOCATION IS OUT OF SERVICE: MP 252.8 ON MAIN TRACK. PER MOS WOODILL.|TIMETABLE 6 AND SPECIAL INSTRUCTIONS NO. 6 ITEM #7: ESCONDIDO SUBDIVISION SPECIAL INSTRUCTIONS APPLICABLE TO ALL OPERATIONS THE FOLLOWING LANGUAGE IS ADDED TO RULE 6.32.2 - AUTOMATIC WARNING DEVICES MANUAL ACTIVATION OF AUTOMATIC WARNING DEVICES AT THE FOLLOWING LOCATION, AUTOMATIC WARNING DEVICES MAY BE ACTIVATED MANUALLY: OCEANSIDE TRANSIT CENTER PEDESTRIAN CROSSING, MP 99.35 EASTWARD TRAINS DEPARTING OCEANSIDE TRANSIT CENTER (OTC) MAY ACTIVATE THE CROSSING WARNING DEVICES AT THE OTC PEDESTRIAN CROSSING BY ENTERING 099 ON THE RADIO DTMF PAD A MINIMUM OF 20 SECONDS PRIOR TO DEPARTURE.",exports\raw\sql_foundation\tmdsDatabaseDynamic.bulletin_detail_full.csv
tmdsDatabaseDynamic,tblSystemBulletins,MilePostBeginSuffix,23,,19,0,19,0,0,,exports\raw\sql_foundation\tmdsDatabaseDynamic.bulletin_detail_full.csv
tmdsDatabaseDynamic,tblSystemBulletins,MilePostEndSuffix,24,,19,0,19,0,0,,exports\raw\sql_foundation\tmdsDatabaseDynamic.bulletin_detail_full.csv
tmdsDatabaseDynamic,tblSystemBulletins,SubType,25,,19,19,0,5,6,FORM A|FORM B|FORM F|FORMTC|FORM X,exports\raw\sql_foundation\tmdsDatabaseDynamic.bulletin_detail_full.csv
tmdsDatabaseDynamic,tblSystemBulletins,SubdivisionUID,26,,19,19,0,2,1,2|1,exports\raw\sql_foundation\tmdsDatabaseDynamic.bulletin_detail_full.csv
tmdsDatabaseDynamic,tblSystemBulletins,FlagData,27,,19,2,17,1,35,0.00;;;San Diego;|0.00;;;San Diego;,exports\raw\sql_foundation\tmdsDatabaseDynamic.bulletin_detail_full.csv
tmdsDatabaseDynamic,tblSystemBulletins,Comments,28,,19,0,19,0,0,,exports\raw\sql_foundation\tmdsDatabaseDynamic.bulletin_detail_full.csv
tmdsDatabaseDynamic,tblSystemBulletins,Direction,29,,19,3,16,1,4,NONE,exports\raw\sql_foundation\tmdsDatabaseDynamic.bulletin_detail_full.csv
tmdsDatabaseDynamic,tblSystemBulletins,TimeFrom,30,,19,19,0,17,22,1900-01-01 오전 12:00:00|2026-03-24 오전 7:00:00|2026-03-24 오전 6:30:00|2024-07-19 오전 12:39:42|2026-01-29 오후 6:22:54|2026-02-01 오전 1:05:01|2026-02-01 오전 2:42:46|2026-02-23 오후 6:55:10,exports\raw\sql_foundation\tmdsDatabaseDynamic.bulletin_detail_full.csv
tmdsDatabaseDynamic,tblSystemBulletins,TimeUntil,31,,19,19,0,18,22,1900-01-01 오전 12:00:00|2026-03-24 오후 3:30:00|2026-03-24 오후 5:00:00|2026-03-24 오후 4:00:00|2024-07-19 오전 12:39:42|2026-01-29 오후 6:22:54|2026-02-01 오전 1:05:01|2026-02-01 오전 2:42:46,exports\raw\sql_foundation\tmdsDatabaseDynamic.bulletin_detail_full.csv
tmdsDatabaseDynamic,tblSystemBulletins,DailyCheck,32,,19,19,0,1,5,False,exports\raw\sql_foundation\tmdsDatabaseDynamic.bulletin_detail_full.csv
tmdsDatabaseDynamic,tblSystemBulletins,DisplayIndex,33,,19,19,0,1,1,0,exports\raw\sql_foundation\tmdsDatabaseDynamic.bulletin_detail_full.csv
tmdsDatabaseDynamic,tblSystemBulletins,EffectiveTime,34,,19,0,19,0,0,,exports\raw\sql_foundation\tmdsDatabaseDynamic.bulletin_detail_full.csv
tmdsDatabaseDynamic,tblSystemBulletins,CorrelatingTagUID,35,,19,0,19,0,0,,exports\raw\sql_foundation\tmdsDatabaseDynamic.bulletin_detail_full.csv
tmdsDatabaseDynamic,tblSystemBulletins,FlagMP1Sub,36,,19,19,0,2,1,2|1,exports\raw\sql_foundation\tmdsDatabaseDynamic.bulletin_detail_full.csv
tmdsDatabaseDynamic,tblSystemBulletins,FlagMP1,37,,19,19,0,1,1,0,exports\raw\sql_foundation\tmdsDatabaseDynamic.bulletin_detail_full.csv
tmdsDatabaseDynamic,tblSystemBulletins,FlagMP1Suffix,38,,19,0,19,0,0,,exports\raw\sql_foundation\tmdsDatabaseDynamic.bulletin_detail_full.csv
tmdsDatabaseDynamic,tblSystemBulletins,FlagMP2Sub,39,,19,19,0,2,1,2|1,exports\raw\sql_foundation\tmdsDatabaseDynamic.bulletin_detail_full.csv
tmdsDatabaseDynamic,tblSystemBulletins,FlagMP2,40,,19,19,0,1,1,0,exports\raw\sql_foundation\tmdsDatabaseDynamic.bulletin_detail_full.csv
tmdsDatabaseDynamic,tblSystemBulletins,FlagMP2Suffix,41,,19,0,19,0,0,,exports\raw\sql_foundation\tmdsDatabaseDynamic.bulletin_detail_full.csv
tmdsDatabaseDynamic,tblSystemBulletins,FlagMP3Sub,42,,19,19,0,1,1,0,exports\raw\sql_foundation\tmdsDatabaseDynamic.bulletin_detail_full.csv
tmdsDatabaseDynamic,tblSystemBulletins,FlagMP3,43,,19,19,0,1,1,0,exports\raw\sql_foundation\tmdsDatabaseDynamic.bulletin_detail_full.csv
tmdsDatabaseDynamic,tblSystemBulletins,FlagMP3Suffix,44,,19,0,19,0,0,,exports\raw\sql_foundation\tmdsDatabaseDynamic.bulletin_detail_full.csv
tmdsDatabaseDynamic,tblSystemBulletins,FlagMP4Sub,45,,19,19,0,1,1,0,exports\raw\sql_foundation\tmdsDatabaseDynamic.bulletin_detail_full.csv
tmdsDatabaseDynamic,tblSystemBulletins,FlagMP4,46,,19,19,0,1,1,0,exports\raw\sql_foundation\tmdsDatabaseDynamic.bulletin_detail_full.csv
tmdsDatabaseDynamic,tblSystemBulletins,FlagMP4Suffix,47,,19,0,19,0,0,,exports\raw\sql_foundation\tmdsDatabaseDynamic.bulletin_detail_full.csv
tmdsDatabaseDynamic,tblSystemBulletins,FlagMP5Sub,48,,19,19,0,1,1,0,exports\raw\sql_foundation\tmdsDatabaseDynamic.bulletin_detail_full.csv
tmdsDatabaseDynamic,tblSystemBulletins,FlagMP5,49,,19,19,0,1,1,0,exports\raw\sql_foundation\tmdsDatabaseDynamic.bulletin_detail_full.csv
tmdsDatabaseDynamic,tblSystemBulletins,FlagMP5Suffix,50,,19,0,19,0,0,,exports\raw\sql_foundation\tmdsDatabaseDynamic.bulletin_detail_full.csv
tmdsDatabaseDynamic,tblSystemBulletins,FlagMP6Sub,51,,19,19,0,1,1,0,exports\raw\sql_foundation\tmdsDatabaseDynamic.bulletin_detail_full.csv
tmdsDatabaseDynamic,tblSystemBulletins,FlagMP6,52,,19,19,0,1,1,0,exports\raw\sql_foundation\tmdsDatabaseDynamic.bulletin_detail_full.csv
tmdsDatabaseDynamic,tblSystemBulletins,FlagMP6Suffix,53,,19,0,19,0,0,,exports\raw\sql_foundation\tmdsDatabaseDynamic.bulletin_detail_full.csv
tmdsDatabaseDynamic,tblSystemBulletins,Status,54,,19,19,0,3,10,OK|NC|EXCEPTIONS,exports\raw\sql_foundation\tmdsDatabaseDynamic.bulletin_detail_full.csv
tmdsDatabaseDynamic,tblSystemBulletins,ConfirmationData,55,,19,0,19,0,0,,exports\raw\sql_foundation\tmdsDatabaseDynamic.bulletin_detail_full.csv
tmdsDatabaseDynamic,tblSystemBulletins,MileRangeGUID1,56,,19,12,7,2,3,100|200,exports\raw\sql_foundation\tmdsDatabaseDynamic.bulletin_detail_full.csv
tmdsDatabaseDynamic,tblSystemBulletins,MileRangeGUID2,57,,19,0,19,0,0,,exports\raw\sql_foundation\tmdsDatabaseDynamic.bulletin_detail_full.csv
tmdsDatabaseDynamic,tblSystemBulletins,MileRangeGUID3,58,,19,0,19,0,0,,exports\raw\sql_foundation\tmdsDatabaseDynamic.bulletin_detail_full.csv
tmdsDatabaseDynamic,tblSystemBulletins,MileRangeGUID4,59,,19,0,19,0,0,,exports\raw\sql_foundation\tmdsDatabaseDynamic.bulletin_detail_full.csv
tmdsDatabaseDynamic,tblSystemBulletins,ExceptionList,60,,19,1,18,1,292,31D12DE7-FE2F-4ABB-B123-5027CF7B0274;MOW SAN PM;4C355517-A88B-4E72-96CB-4F41FBF8E05B;SANDIE;2329|8351D928-B53F-4119-8794-CE9BDBC4443B;RCAL0153 23;8268410B-D15F-44DB-A152-040392E929CC;SANDIE;2327|BE97E881-2700-4130-AD41-9B81F707A001;VSBDSDG4 23;5020E505-DA19-494B-8D16-65EE92AE4084;SANDIE;2309,exports\raw\sql_foundation\tmdsDatabaseDynamic.bulletin_detail_full.csv
tmdsDatabaseDynamic,tblSystemBulletins,FlagBulletinStatus1,61,,19,0,19,0,0,,exports\raw\sql_foundation\tmdsDatabaseDynamic.bulletin_detail_full.csv
tmdsDatabaseDynamic,tblSystemBulletins,FlagBulletinStatus2,62,,19,0,19,0,0,,exports\raw\sql_foundation\tmdsDatabaseDynamic.bulletin_detail_full.csv
tmdsDatabaseDynamic,tblSystemBulletins,FlagBulletinStatus3,63,,19,0,19,0,0,,exports\raw\sql_foundation\tmdsDatabaseDynamic.bulletin_detail_full.csv
tmdsDatabaseDynamic,tblSystemBulletins,FlagBulletinStatus4,64,,19,0,19,0,0,,exports\raw\sql_foundation\tmdsDatabaseDynamic.bulletin_detail_full.csv
tmdsDatabaseDynamic,tblSystemBulletins,FlagBulletinStatus5,65,,19,0,19,0,0,,exports\raw\sql_foundation\tmdsDatabaseDynamic.bulletin_detail_full.csv
tmdsDatabaseDynamic,tblSystemBulletins,FlagBulletinStatus6,66,,19,0,19,0,0,,exports\raw\sql_foundation\tmdsDatabaseDynamic.bulletin_detail_full.csv
tmdsDatabaseDynamic,tblSystemBulletins,SubdivisionFromUID,67,,19,19,0,3,1,2|0|1,exports\raw\sql_foundation\tmdsDatabaseDynamic.bulletin_detail_full.csv
tmdsDatabaseDynamic,tblSystemBulletins,SubdivisionFromName,68,,19,3,16,2,9,SAN DIEGO|ESCONDIDO,exports\raw\sql_foundation\tmdsDatabaseDynamic.bulletin_detail_full.csv
tmdsDatabaseDynamic,tblSystemBulletins,SubdivisionToUID,69,,19,19,0,3,1,2|0|1,exports\raw\sql_foundation\tmdsDatabaseDynamic.bulletin_detail_full.csv
tmdsDatabaseDynamic,tblSystemBulletins,SubdivisionToName,70,,19,3,16,2,9,SAN DIEGO|ESCONDIDO,exports\raw\sql_foundation\tmdsDatabaseDynamic.bulletin_detail_full.csv
tmdsDatabaseDynamic,tblSystemBulletins,PersonRequesting,71,,19,0,19,0,0,,exports\raw\sql_foundation\tmdsDatabaseDynamic.bulletin_detail_full.csv
tmdsDatabaseDynamic,tblSystemBulletins,DispatchPointFromUID,72,,19,19,0,1,1,0,exports\raw\sql_foundation\tmdsDatabaseDynamic.bulletin_detail_full.csv
tmdsDatabaseDynamic,tblSystemBulletins,DispatchPointFromName,73,,19,16,3,1,14,Dispatch Point,exports\raw\sql_foundation\tmdsDatabaseDynamic.bulletin_detail_full.csv
tmdsDatabaseDynamic,tblSystemBulletins,DispatchPointToUID,74,,19,19,0,1,1,0,exports\raw\sql_foundation\tmdsDatabaseDynamic.bulletin_detail_full.csv
tmdsDatabaseDynamic,tblSystemBulletins,DispatchPointToName,75,,19,16,3,1,14,Dispatch Point,exports\raw\sql_foundation\tmdsDatabaseDynamic.bulletin_detail_full.csv
tmdsDatabaseDynamic,tblSystemBulletins,TrackNameList,76,,19,19,0,3,10,Mt1|All Tracks|Main,exports\raw\sql_foundation\tmdsDatabaseDynamic.bulletin_detail_full.csv
tmdsDatabaseDynamic,tblSystemBulletins,FlagDisplayInfo,77,,19,0,19,0,0,,exports\raw\sql_foundation\tmdsDatabaseDynamic.bulletin_detail_full.csv
tmdsDatabaseDynamic,tblSystemBulletins,TrainMessageExpedite,78,,19,0,19,0,0,,exports\raw\sql_foundation\tmdsDatabaseDynamic.bulletin_detail_full.csv
tmdsDatabaseDynamic,tblSystemBulletins,TrainSpeedExpedite,79,,19,19,0,4,2,75|35|0|15,exports\raw\sql_foundation\tmdsDatabaseDynamic.bulletin_detail_full.csv
tmdsDatabaseDynamic,tblSystemBulletins,TrainSpecific,80,,19,19,0,1,5,False,exports\raw\sql_foundation\tmdsDatabaseDynamic.bulletin_detail_full.csv
tmdsDatabaseDynamic,tblSystemBulletins,TrainSymbol,81,,19,0,19,0,0,,exports\raw\sql_foundation\tmdsDatabaseDynamic.bulletin_detail_full.csv
tmdsDatabaseDynamic,tblSystemBulletins,BulletinComments,82,,19,2,17,2,52,EASTBOUND FLAGS ARE DISPLAYED ON THE LEFT HAND SIDE.|SHORT FLAG AT MP 267.00,exports\raw\sql_foundation\tmdsDatabaseDynamic.bulletin_detail_full.csv
tmdsDatabaseDynamic,tblSystemBulletins,ReasonCode,83,,19,0,19,0,0,,exports\raw\sql_foundation\tmdsDatabaseDynamic.bulletin_detail_full.csv
tmdsDatabaseDynamic,tblSystemBulletins,ActivatedTime,84,,19,19,0,19,22,2025-10-25 오전 4:01:00|2025-10-25 오전 4:03:00|2026-03-23 오후 3:52:00|2026-03-23 오후 4:25:00|2026-03-23 오후 4:27:00|2024-07-19 오전 12:40:00|2026-01-29 오후 6:23:00|2026-02-01 오전 1:05:00,exports\raw\sql_foundation\tmdsDatabaseDynamic.bulletin_detail_full.csv
tmdsDatabaseDynamic,tblSystemBulletins,DateExceptions,85,,19,0,19,0,0,,exports\raw\sql_foundation\tmdsDatabaseDynamic.bulletin_detail_full.csv
tmdsDatabaseDynamic,tblSystemBulletins,CrossingProtectionItem,86,,19,1,18,1,61,Automatic Crossing Warning Device False Or Partial Activation,exports\raw\sql_foundation\tmdsDatabaseDynamic.bulletin_detail_full.csv
