component_family,assignment_owner_type,component_uid,component_name,component_secondary_name,component_detail_name,parent_control_point_uid,parent_control_point_name,ptc_site_name,subdivision_uid,subdivision_name,territory_assignment,station_name,component_codeline,station_code_line_number,station_code_line_name,station_code_station_number,reference_column,reference_kind,slot_number,raw_reference_value,raw_reference_part,reference_format,match_status,resolution_method,resolved_code_line_number,resolved_code_station_number,resolved_control_point_number,resolved_bp_assignment,resolved_mnemonic,resolved_long_name,resolved_bit_type,misc_type,misc_type_of_device,misc_device_category,misc_secondary_text,misc_device_control,misc_control_only,misc_indicate_only,misc_flash_control,misc_flash_indicate,misc_scada_mode,misc_track_interlock_mode
misc_device,misc_device_cp_slot,200781,1128POK,IndicateOnly,NONE;-1,200014,BUENA CREEK,,1,ESCONDIDO,200,BUENA CREEK,19,19,CDLN-19,1,CPIND3,indication,3,0;1;200014;0001,0;1;200014;0001,code_line_station_control_point_bit,unresolved,,,,,,,,,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200782,1128DOK,IndicateOnly,NONE;-1,200014,BUENA CREEK,,1,ESCONDIDO,200,BUENA CREEK,19,19,CDLN-19,1,CPCTL1,control,1,0;1;200014;,0;1;200014;,code_line_station_control_point,unresolved,,,,,,,,,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200782,1128DOK,IndicateOnly,NONE;-1,200014,BUENA CREEK,,1,ESCONDIDO,200,BUENA CREEK,19,19,CDLN-19,1,CPCTL2,control,2,0;1;200014;,0;1;200014;,code_line_station_control_point,unresolved,,,,,,,,,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200782,1128DOK,IndicateOnly,NONE;-1,200014,BUENA CREEK,,1,ESCONDIDO,200,BUENA CREEK,19,19,CDLN-19,1,CPCTL3,control,3,0;1;200014;,0;1;200014;,code_line_station_control_point,unresolved,,,,,,,,,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200782,1128DOK,IndicateOnly,NONE;-1,200014,BUENA CREEK,,1,ESCONDIDO,200,BUENA CREEK,19,19,CDLN-19,1,CPIND1,indication,1,22;1;200014;19,22;1;200014;19,code_line_station_control_point_bit,resolved,inferred_bp_assignment_station_control_point_with_trailing_code_line,19,1,200014,22,1128DOK,1128DOK,None,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200782,1128DOK,IndicateOnly,NONE;-1,200014,BUENA CREEK,,1,ESCONDIDO,200,BUENA CREEK,19,19,CDLN-19,1,CPIND2,indication,2,0;1;200014;0001,0;1;200014;0001,code_line_station_control_point_bit,unresolved,,,,,,,,,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200782,1128DOK,IndicateOnly,NONE;-1,200014,BUENA CREEK,,1,ESCONDIDO,200,BUENA CREEK,19,19,CDLN-19,1,CPIND3,indication,3,0;1;200014;0001,0;1;200014;0001,code_line_station_control_point_bit,unresolved,,,,,,,,,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200789,1153DOK,IndicateOnly,NONE;-1,200015,PALOMAR,,1,ESCONDIDO,200,PALOMAR,21,21,CDLN-21,1,CPCTL1,control,1,0;1;200015;,0;1;200015;,code_line_station_control_point,unresolved,,,,,,,,,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200789,1153DOK,IndicateOnly,NONE;-1,200015,PALOMAR,,1,ESCONDIDO,200,PALOMAR,21,21,CDLN-21,1,CPCTL2,control,2,0;1;200015;,0;1;200015;,code_line_station_control_point,unresolved,,,,,,,,,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200789,1153DOK,IndicateOnly,NONE;-1,200015,PALOMAR,,1,ESCONDIDO,200,PALOMAR,21,21,CDLN-21,1,CPCTL3,control,3,0;1;200015;,0;1;200015;,code_line_station_control_point,unresolved,,,,,,,,,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200789,1153DOK,IndicateOnly,NONE;-1,200015,PALOMAR,,1,ESCONDIDO,200,PALOMAR,21,21,CDLN-21,1,CPIND1,indication,1,22;1;200015;21,22;1;200015;21,code_line_station_control_point_bit,resolved,inferred_bp_assignment_station_control_point_with_trailing_code_line,21,1,200015,22,1153DOK,1153DOK,None,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200789,1153DOK,IndicateOnly,NONE;-1,200015,PALOMAR,,1,ESCONDIDO,200,PALOMAR,21,21,CDLN-21,1,CPIND2,indication,2,0;1;200015;0001,0;1;200015;0001,code_line_station_control_point_bit,unresolved,,,,,,,,,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200789,1153DOK,IndicateOnly,NONE;-1,200015,PALOMAR,,1,ESCONDIDO,200,PALOMAR,21,21,CDLN-21,1,CPIND3,indication,3,0;1;200015;0001,0;1;200015;0001,code_line_station_control_point_bit,unresolved,,,,,,,,,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200790,1153POK,IndicateOnly,NONE;-1,200015,PALOMAR,,1,ESCONDIDO,200,PALOMAR,21,21,CDLN-21,1,CPCTL1,control,1,0;1;200015;,0;1;200015;,code_line_station_control_point,unresolved,,,,,,,,,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200790,1153POK,IndicateOnly,NONE;-1,200015,PALOMAR,,1,ESCONDIDO,200,PALOMAR,21,21,CDLN-21,1,CPCTL2,control,2,0;1;200015;,0;1;200015;,code_line_station_control_point,unresolved,,,,,,,,,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200790,1153POK,IndicateOnly,NONE;-1,200015,PALOMAR,,1,ESCONDIDO,200,PALOMAR,21,21,CDLN-21,1,CPCTL3,control,3,0;1;200015;,0;1;200015;,code_line_station_control_point,unresolved,,,,,,,,,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200790,1153POK,IndicateOnly,NONE;-1,200015,PALOMAR,,1,ESCONDIDO,200,PALOMAR,21,21,CDLN-21,1,CPIND1,indication,1,21;1;200015;21,21;1;200015;21,code_line_station_control_point_bit,resolved,explicit_code_line_station_control_point_bp_assignment,21,1,200015,21,1153POK,1153POK,None,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200790,1153POK,IndicateOnly,NONE;-1,200015,PALOMAR,,1,ESCONDIDO,200,PALOMAR,21,21,CDLN-21,1,CPIND2,indication,2,0;1;200015;0001,0;1;200015;0001,code_line_station_control_point_bit,unresolved,,,,,,,,,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200790,1153POK,IndicateOnly,NONE;-1,200015,PALOMAR,,1,ESCONDIDO,200,PALOMAR,21,21,CDLN-21,1,CPIND3,indication,3,0;1;200015;0001,0;1;200015;0001,code_line_station_control_point_bit,unresolved,,,,,,,,,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200791,1157POK,IndicateOnly,NONE;-1,200015,PALOMAR,,1,ESCONDIDO,200,PALOMAR,21,21,CDLN-21,1,CPCTL1,control,1,0;1;200015;,0;1;200015;,code_line_station_control_point,unresolved,,,,,,,,,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200791,1157POK,IndicateOnly,NONE;-1,200015,PALOMAR,,1,ESCONDIDO,200,PALOMAR,21,21,CDLN-21,1,CPCTL2,control,2,0;1;200015;,0;1;200015;,code_line_station_control_point,unresolved,,,,,,,,,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200791,1157POK,IndicateOnly,NONE;-1,200015,PALOMAR,,1,ESCONDIDO,200,PALOMAR,21,21,CDLN-21,1,CPCTL3,control,3,0;1;200015;,0;1;200015;,code_line_station_control_point,unresolved,,,,,,,,,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200791,1157POK,IndicateOnly,NONE;-1,200015,PALOMAR,,1,ESCONDIDO,200,PALOMAR,21,21,CDLN-21,1,CPIND1,indication,1,25;1;200015;21,25;1;200015;21,code_line_station_control_point_bit,resolved,inferred_bp_assignment_station_control_point_with_trailing_code_line,21,1,200015,25,1157POK,1157POK,None,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200791,1157POK,IndicateOnly,NONE;-1,200015,PALOMAR,,1,ESCONDIDO,200,PALOMAR,21,21,CDLN-21,1,CPIND2,indication,2,0;1;200015;0001,0;1;200015;0001,code_line_station_control_point_bit,unresolved,,,,,,,,,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200791,1157POK,IndicateOnly,NONE;-1,200015,PALOMAR,,1,ESCONDIDO,200,PALOMAR,21,21,CDLN-21,1,CPIND3,indication,3,0;1;200015;0001,0;1;200015;0001,code_line_station_control_point_bit,unresolved,,,,,,,,,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200792,1157DOK,IndicateOnly,NONE;-1,200015,PALOMAR,,1,ESCONDIDO,200,PALOMAR,21,21,CDLN-21,1,CPCTL1,control,1,0;1;200015;,0;1;200015;,code_line_station_control_point,unresolved,,,,,,,,,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200792,1157DOK,IndicateOnly,NONE;-1,200015,PALOMAR,,1,ESCONDIDO,200,PALOMAR,21,21,CDLN-21,1,CPCTL2,control,2,0;1;200015;,0;1;200015;,code_line_station_control_point,unresolved,,,,,,,,,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200792,1157DOK,IndicateOnly,NONE;-1,200015,PALOMAR,,1,ESCONDIDO,200,PALOMAR,21,21,CDLN-21,1,CPCTL3,control,3,0;1;200015;,0;1;200015;,code_line_station_control_point,unresolved,,,,,,,,,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200792,1157DOK,IndicateOnly,NONE;-1,200015,PALOMAR,,1,ESCONDIDO,200,PALOMAR,21,21,CDLN-21,1,CPIND1,indication,1,26;1;200015;21,26;1;200015;21,code_line_station_control_point_bit,resolved,inferred_bp_assignment_station_control_point_with_trailing_code_line,21,1,200015,26,1157DOK,1157DOK,None,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200792,1157DOK,IndicateOnly,NONE;-1,200015,PALOMAR,,1,ESCONDIDO,200,PALOMAR,21,21,CDLN-21,1,CPIND2,indication,2,0;1;200015;0001,0;1;200015;0001,code_line_station_control_point_bit,unresolved,,,,,,,,,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200792,1157DOK,IndicateOnly,NONE;-1,200015,PALOMAR,,1,ESCONDIDO,200,PALOMAR,21,21,CDLN-21,1,CPIND3,indication,3,0;1;200015;0001,0;1;200015;0001,code_line_station_control_point_bit,unresolved,,,,,,,,,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200783,1148POK,IndicateOnly,NONE;-1,200016,MISSY,,1,ESCONDIDO,200,MISSY,20,20,CDLN-20,1,CPCTL1,control,1,0;1;200016;,0;1;200016;,code_line_station_control_point,unresolved,,,,,,,,,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200783,1148POK,IndicateOnly,NONE;-1,200016,MISSY,,1,ESCONDIDO,200,MISSY,20,20,CDLN-20,1,CPCTL2,control,2,0;1;200016;,0;1;200016;,code_line_station_control_point,unresolved,,,,,,,,,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200783,1148POK,IndicateOnly,NONE;-1,200016,MISSY,,1,ESCONDIDO,200,MISSY,20,20,CDLN-20,1,CPCTL3,control,3,0;1;200016;,0;1;200016;,code_line_station_control_point,unresolved,,,,,,,,,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200783,1148POK,IndicateOnly,NONE;-1,200016,MISSY,,1,ESCONDIDO,200,MISSY,20,20,CDLN-20,1,CPIND1,indication,1,22;1;200016;20,22;1;200016;20,code_line_station_control_point_bit,resolved,inferred_bp_assignment_station_control_point_with_trailing_code_line,20,1,200016,22,1148POK,1148POK,None,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200783,1148POK,IndicateOnly,NONE;-1,200016,MISSY,,1,ESCONDIDO,200,MISSY,20,20,CDLN-20,1,CPIND2,indication,2,0;1;200016;0001,0;1;200016;0001,code_line_station_control_point_bit,unresolved,,,,,,,,,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200783,1148POK,IndicateOnly,NONE;-1,200016,MISSY,,1,ESCONDIDO,200,MISSY,20,20,CDLN-20,1,CPIND3,indication,3,0;1;200016;0001,0;1;200016;0001,code_line_station_control_point_bit,unresolved,,,,,,,,,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200784,1137DOK,IndicateOnly,NONE;-1,200016,MISSY,,1,ESCONDIDO,200,MISSY,20,20,CDLN-20,1,CPCTL1,control,1,0;1;200016;,0;1;200016;,code_line_station_control_point,unresolved,,,,,,,,,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200784,1137DOK,IndicateOnly,NONE;-1,200016,MISSY,,1,ESCONDIDO,200,MISSY,20,20,CDLN-20,1,CPCTL2,control,2,0;1;200016;,0;1;200016;,code_line_station_control_point,unresolved,,,,,,,,,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200784,1137DOK,IndicateOnly,NONE;-1,200016,MISSY,,1,ESCONDIDO,200,MISSY,20,20,CDLN-20,1,CPCTL3,control,3,0;1;200016;,0;1;200016;,code_line_station_control_point,unresolved,,,,,,,,,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200784,1137DOK,IndicateOnly,NONE;-1,200016,MISSY,,1,ESCONDIDO,200,MISSY,20,20,CDLN-20,1,CPIND1,indication,1,18;1;200016;20,18;1;200016;20,code_line_station_control_point_bit,resolved,inferred_bp_assignment_station_control_point_with_trailing_code_line,20,1,200016,18,1137DOK,1137DOK,None,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200784,1137DOK,IndicateOnly,NONE;-1,200016,MISSY,,1,ESCONDIDO,200,MISSY,20,20,CDLN-20,1,CPIND2,indication,2,0;1;200016;0001,0;1;200016;0001,code_line_station_control_point_bit,unresolved,,,,,,,,,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200784,1137DOK,IndicateOnly,NONE;-1,200016,MISSY,,1,ESCONDIDO,200,MISSY,20,20,CDLN-20,1,CPIND3,indication,3,0;1;200016;0001,0;1;200016;0001,code_line_station_control_point_bit,unresolved,,,,,,,,,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200785,1137POK,IndicateOnly,NONE;-1,200016,MISSY,,1,ESCONDIDO,200,MISSY,20,20,CDLN-20,1,CPCTL1,control,1,0;1;200016;,0;1;200016;,code_line_station_control_point,unresolved,,,,,,,,,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200785,1137POK,IndicateOnly,NONE;-1,200016,MISSY,,1,ESCONDIDO,200,MISSY,20,20,CDLN-20,1,CPCTL2,control,2,0;1;200016;,0;1;200016;,code_line_station_control_point,unresolved,,,,,,,,,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200785,1137POK,IndicateOnly,NONE;-1,200016,MISSY,,1,ESCONDIDO,200,MISSY,20,20,CDLN-20,1,CPCTL3,control,3,0;1;200016;,0;1;200016;,code_line_station_control_point,unresolved,,,,,,,,,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200785,1137POK,IndicateOnly,NONE;-1,200016,MISSY,,1,ESCONDIDO,200,MISSY,20,20,CDLN-20,1,CPIND1,indication,1,17;1;200016;20,17;1;200016;20,code_line_station_control_point_bit,resolved,inferred_bp_assignment_station_control_point_with_trailing_code_line,20,1,200016,17,1137POK,1137POK,None,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200785,1137POK,IndicateOnly,NONE;-1,200016,MISSY,,1,ESCONDIDO,200,MISSY,20,20,CDLN-20,1,CPIND2,indication,2,0;1;200016;0001,0;1;200016;0001,code_line_station_control_point_bit,unresolved,,,,,,,,,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200785,1137POK,IndicateOnly,NONE;-1,200016,MISSY,,1,ESCONDIDO,200,MISSY,20,20,CDLN-20,1,CPIND3,indication,3,0;1;200016;0001,0;1;200016;0001,code_line_station_control_point_bit,unresolved,,,,,,,,,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200786,1148DOK,IndicateOnly,NONE;-1,200016,MISSY,,1,ESCONDIDO,200,MISSY,20,20,CDLN-20,1,CPCTL1,control,1,0;1;200016;,0;1;200016;,code_line_station_control_point,unresolved,,,,,,,,,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200786,1148DOK,IndicateOnly,NONE;-1,200016,MISSY,,1,ESCONDIDO,200,MISSY,20,20,CDLN-20,1,CPCTL2,control,2,0;1;200016;,0;1;200016;,code_line_station_control_point,unresolved,,,,,,,,,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200786,1148DOK,IndicateOnly,NONE;-1,200016,MISSY,,1,ESCONDIDO,200,MISSY,20,20,CDLN-20,1,CPCTL3,control,3,0;1;200016;,0;1;200016;,code_line_station_control_point,unresolved,,,,,,,,,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200786,1148DOK,IndicateOnly,NONE;-1,200016,MISSY,,1,ESCONDIDO,200,MISSY,20,20,CDLN-20,1,CPIND1,indication,1,20;1;200016;20,20;1;200016;20,code_line_station_control_point_bit,resolved,explicit_code_line_station_control_point_bp_assignment,20,1,200016,20,1148DOK,1148DOK,None,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200786,1148DOK,IndicateOnly,NONE;-1,200016,MISSY,,1,ESCONDIDO,200,MISSY,20,20,CDLN-20,1,CPIND2,indication,2,0;1;200016;0001,0;1;200016;0001,code_line_station_control_point_bit,unresolved,,,,,,,,,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200786,1148DOK,IndicateOnly,NONE;-1,200016,MISSY,,1,ESCONDIDO,200,MISSY,20,20,CDLN-20,1,CPIND3,indication,3,0;1;200016;0001,0;1;200016;0001,code_line_station_control_point_bit,unresolved,,,,,,,,,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200787,1149POK,IndicateOnly,NONE;-1,200016,MISSY,,1,ESCONDIDO,200,MISSY,20,20,CDLN-20,1,CPCTL1,control,1,0;1;200016;,0;1;200016;,code_line_station_control_point,unresolved,,,,,,,,,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200787,1149POK,IndicateOnly,NONE;-1,200016,MISSY,,1,ESCONDIDO,200,MISSY,20,20,CDLN-20,1,CPCTL2,control,2,0;1;200016;,0;1;200016;,code_line_station_control_point,unresolved,,,,,,,,,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200787,1149POK,IndicateOnly,NONE;-1,200016,MISSY,,1,ESCONDIDO,200,MISSY,20,20,CDLN-20,1,CPCTL3,control,3,0;1;200016;,0;1;200016;,code_line_station_control_point,unresolved,,,,,,,,,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200787,1149POK,IndicateOnly,NONE;-1,200016,MISSY,,1,ESCONDIDO,200,MISSY,20,20,CDLN-20,1,CPIND1,indication,1,21;1;200016;20,21;1;200016;20,code_line_station_control_point_bit,resolved,inferred_bp_assignment_station_control_point_with_trailing_code_line,20,1,200016,21,1149POK,1149POK,None,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200787,1149POK,IndicateOnly,NONE;-1,200016,MISSY,,1,ESCONDIDO,200,MISSY,20,20,CDLN-20,1,CPIND2,indication,2,0;1;200016;0001,0;1;200016;0001,code_line_station_control_point_bit,unresolved,,,,,,,,,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200787,1149POK,IndicateOnly,NONE;-1,200016,MISSY,,1,ESCONDIDO,200,MISSY,20,20,CDLN-20,1,CPIND3,indication,3,0;1;200016;0001,0;1;200016;0001,code_line_station_control_point_bit,unresolved,,,,,,,,,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200794,1166DOK,IndicateOnly,NONE;-1,200017,LOOP WEST,,1,ESCONDIDO,200,LOOP WEST,22,22,CDLN-22,1,CPCTL1,control,1,0;1;200017;,0;1;200017;,code_line_station_control_point,unresolved,,,,,,,,,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200794,1166DOK,IndicateOnly,NONE;-1,200017,LOOP WEST,,1,ESCONDIDO,200,LOOP WEST,22,22,CDLN-22,1,CPCTL2,control,2,0;1;200017;,0;1;200017;,code_line_station_control_point,unresolved,,,,,,,,,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200794,1166DOK,IndicateOnly,NONE;-1,200017,LOOP WEST,,1,ESCONDIDO,200,LOOP WEST,22,22,CDLN-22,1,CPCTL3,control,3,0;1;200017;,0;1;200017;,code_line_station_control_point,unresolved,,,,,,,,,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200794,1166DOK,IndicateOnly,NONE;-1,200017,LOOP WEST,,1,ESCONDIDO,200,LOOP WEST,22,22,CDLN-22,1,CPIND1,indication,1,30;1;200017;22,30;1;200017;22,code_line_station_control_point_bit,resolved,inferred_bp_assignment_station_control_point_with_trailing_code_line,22,1,200017,30,1166DOK,1166DOK,None,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200794,1166DOK,IndicateOnly,NONE;-1,200017,LOOP WEST,,1,ESCONDIDO,200,LOOP WEST,22,22,CDLN-22,1,CPIND2,indication,2,0;1;200017;22,0;1;200017;22,code_line_station_control_point_bit,unresolved,,,,,,,,,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200794,1166DOK,IndicateOnly,NONE;-1,200017,LOOP WEST,,1,ESCONDIDO,200,LOOP WEST,22,22,CDLN-22,1,CPIND3,indication,3,0;1;200017;22,0;1;200017;22,code_line_station_control_point_bit,unresolved,,,,,,,,,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200795,1166POK,IndicateOnly,NONE;-1,200017,LOOP WEST,,1,ESCONDIDO,200,LOOP WEST,22,22,CDLN-22,1,CPCTL1,control,1,0;1;200017;,0;1;200017;,code_line_station_control_point,unresolved,,,,,,,,,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200795,1166POK,IndicateOnly,NONE;-1,200017,LOOP WEST,,1,ESCONDIDO,200,LOOP WEST,22,22,CDLN-22,1,CPCTL2,control,2,0;1;200017;,0;1;200017;,code_line_station_control_point,unresolved,,,,,,,,,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200795,1166POK,IndicateOnly,NONE;-1,200017,LOOP WEST,,1,ESCONDIDO,200,LOOP WEST,22,22,CDLN-22,1,CPCTL3,control,3,0;1;200017;,0;1;200017;,code_line_station_control_point,unresolved,,,,,,,,,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200795,1166POK,IndicateOnly,NONE;-1,200017,LOOP WEST,,1,ESCONDIDO,200,LOOP WEST,22,22,CDLN-22,1,CPIND1,indication,1,29;1;200017;22,29;1;200017;22,code_line_station_control_point_bit,resolved,inferred_bp_assignment_station_control_point_with_trailing_code_line,22,1,200017,29,1166POK,1166POK,None,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200795,1166POK,IndicateOnly,NONE;-1,200017,LOOP WEST,,1,ESCONDIDO,200,LOOP WEST,22,22,CDLN-22,1,CPIND2,indication,2,0;1;200017;22,0;1;200017;22,code_line_station_control_point_bit,unresolved,,,,,,,,,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200795,1166POK,IndicateOnly,NONE;-1,200017,LOOP WEST,,1,ESCONDIDO,200,LOOP WEST,22,22,CDLN-22,1,CPIND3,indication,3,0;1;200017;22,0;1;200017;22,code_line_station_control_point_bit,unresolved,,,,,,,,,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200796,1164DOK,IndicateOnly,NONE;-1,200017,LOOP WEST,,1,ESCONDIDO,200,LOOP WEST,22,22,CDLN-22,1,CPCTL1,control,1,0;1;200017;,0;1;200017;,code_line_station_control_point,unresolved,,,,,,,,,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200796,1164DOK,IndicateOnly,NONE;-1,200017,LOOP WEST,,1,ESCONDIDO,200,LOOP WEST,22,22,CDLN-22,1,CPCTL2,control,2,0;1;200017;,0;1;200017;,code_line_station_control_point,unresolved,,,,,,,,,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200796,1164DOK,IndicateOnly,NONE;-1,200017,LOOP WEST,,1,ESCONDIDO,200,LOOP WEST,22,22,CDLN-22,1,CPCTL3,control,3,0;1;200017;,0;1;200017;,code_line_station_control_point,unresolved,,,,,,,,,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200796,1164DOK,IndicateOnly,NONE;-1,200017,LOOP WEST,,1,ESCONDIDO,200,LOOP WEST,22,22,CDLN-22,1,CPIND1,indication,1,28;1;200017;22,28;1;200017;22,code_line_station_control_point_bit,resolved,inferred_bp_assignment_station_control_point_with_trailing_code_line,22,1,200017,28,1164DOK,1164DOK,None,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
