symbol,train_guid,engine_id,direction,train_type,origin,dest,subdivision,track_guid,track_component_name,track_name,track_alias,track_route_name,control_point_name,schedule_status,ptc_status,bulletin_route_code,authority_designation,ctc_authority_designation,home_road_code,active_sub_train_sheet,authority_count_by_symbol,runtime_join_status,runtime_loco_id,runtime_train_symbol,runtime_last_updated,runtime_icd_interface_version,runtime_departure_test_status,runtime_onboard_software_version,runtime_head_end_track_name,runtime_departure_track_name,runtime_departure_location_name
SPRINTER 4006,B6B820C2-5B3E-43A2-B59F-2319F9F42798,4006,NONE,HYBRID,,,1,200578,SHELF 2,MAIN,MAIN,NONE,AVO,,,,,,NCTS,15F27707-DEC9-44F9-89A4-A920FDEFF06A,0,engine_id_without_runtime_match,,,,,,,,,
SPRINTER 4007,D8AF3981-90F7-4224-8768-6568E2F9319C,4007,NONE,HYBRID,,,1,200578,SHELF 2,MAIN,MAIN,NONE,AVO,,,,,,NCTS,B7997D28-0812-433D-9ACF-93F2046A20A1,0,engine_id_without_runtime_match,,,,,,,,,
SPRINTER 4008,A1F02568-9D33-483E-B8AD-783579A4EB86,4008,NONE,HYBRID,,,1,200578,SHELF 2,MAIN,MAIN,NONE,AVO,,,,,,NCTS,FCD3FA3E-E8D4-4B68-8438-CA48365EBB13,0,engine_id_without_runtime_match,,,,,,,,,
SPRINTER 4009,F2542A71-BFF0-4B07-8C16-CF6268CC4EBE,4009,NONE,HYBRID,,,1,200578,SHELF 2,MAIN,MAIN,NONE,AVO,,,,,,NCTS,2A38026B-920F-4912-AD3E-D319D80F05A2,0,engine_id_without_runtime_match,,,,,,,,,
SPRINTER 4010,89AFE858-2422-4A68-9A5D-127997F374EE,4010,NONE,HYBRID,,,1,200578,SHELF 2,MAIN,MAIN,NONE,AVO,,,,,,NCTS,E2D1B226-9F52-4D38-B97D-37059BD0BFAE,0,engine_id_without_runtime_match,,,,,,,,,
SPRINTER 4011,C48C3EB4-3B35-483E-B5BA-E0CA951BB973,4011,NONE,HYBRID,,,1,200578,SHELF 2,MAIN,MAIN,NONE,AVO,,,,,,NCTS,B8738EA8-EBF3-497C-8CC8-ADC31BF39945,0,engine_id_without_runtime_match,,,,,,,,,
SPRINTER 4012,D0D92433-B675-4BE4-9DE8-9665D38F7F38,4012,NONE,HYBRID,,,1,200578,SHELF 2,MAIN,MAIN,NONE,AVO,,,,,,NCTS,75695DD5-4CF0-4713-A10E-DCA7223CEA7D,0,engine_id_without_runtime_match,,,,,,,,,
TEST1,5b63cd95-5575-417e-8d07-c10edbada54d,,EAST,COMMUTER,OCEANSIDE,SAN DIEGO,NONE,0,,,,,,NONE,,SANDIE,,,NCTC,4FE6BD2E-250A-47A1-89D6-4837494408FD,0,no_engine_id,,,,,,,,,
TEST2,bb355c39-e616-407e-bb51-0a1ffe892793,,WEST,COMMUTER,SAN DIEGO,OCEANSIDE,NONE,0,,,,,,NONE,,SANDIE,,,NCTC,AF403DE7-B9CA-4CC4-BE1E-AEC292307010,0,no_engine_id,,,,,,,,,
UPPHSDG5 07,437083D5-A7A0-4F36-B241-ACAF62C55D5E,BNSF 5294,EAST,FREIGHT,,,0,0,,,,,,,,,,,BNSF,31FE76B3-EDF2-4941-91B2-A2299CC5599E,0,exact_engine_to_loco_match,BNSF 5294,,2023-01-21 오전 12:00:02,,,,SIDING,,
VBARSDG3 28,FE9DB177-BE03-455B-B6F5-62CECAB40E9E,BNSF 8338,EAST,FREIGHT,,,0,0,,,,,,,,,,,BNSF,5C307E24-D36A-4F64-9227-E56887143962,0,exact_engine_to_loco_match,BNSF 8338,,2023-12-31 오전 11:06:52,ICD_4_0,,,,,
VSBDSDG4 23,3E247DF7-3DA6-4347-B886-36CEF6DD8736,BNSF 8368,EAST,FREIGHT,,,2,100355,WBAK,MT1,MT1,ROUTE NAME,SWAMI,,INACTIVE,,,,BNSF,BA89992B-4F97-45B7-ABAD-198609FF62CB,0,exact_engine_to_loco_match,BNSF 8368,,2026-03-24 오전 7:46:06,BOS_ICD_3_0,,,,,
VSBDSDG4 234 23,DDA8108F-7EAF-4F48-ADC5-8A513FE9A087,BNSF 3721,EAST,FREIGHT,,,0,0,,,,,,,,,,,BNSF,0DCC18A2-2120-411D-8DED-5D2F94434DA2,0,exact_engine_to_loco_match,BNSF 3721,,2026-02-11 오전 10:40:44,BOS_ICD_3_0,,,,,
VSBSDG4 22,4D72AB6F-5336-44AF-AB68-91A470497B83,BNSF 8284,EAST,FREIGHT,,,0,0,,,,,,,,,,,BNSF,E7775CE9-5073-426B-91AE-01473DB631B2,0,exact_engine_to_loco_match,BNSF 8284,,2025-06-25 오전 9:06:23,BOS_ICD_3_0,,,,,
W01,24E237C9-7960-4E75-B0B7-4F59E082A1D4,,WEST,HYBRID,,,1,200861,SHELF 2,MAIN,MAIN,NONE,AVO,,,,,,NCTS,E58F2476-59C1-4BFE-9485-E10BC5E86373,0,no_engine_id,,,,,,,,,
W01DH,834ECF7E-2D0F-4B78-BD2B-246B530C3C74,,EAST,HYBRID,,,1,200861,SHELF 2,MAIN,MAIN,NONE,AVO,,,,,,NCTS,A2BE44F4-73CB-4355-8E25-A87DD11E7BBD,0,no_engine_id,,,,,,,,,
W03,6C5AE8C1-508E-4A94-8C2D-646F3CE2A6E9,,WEST,HYBRID,,,1,200861,SHELF 2,MAIN,MAIN,NONE,AVO,,,,,,NCTS,9581EBE2-6C71-4F8F-B80C-408884CD83DB,0,no_engine_id,,,,,,,,,
W03DH,62204510-02E4-4597-9165-F0C633C93952,,EAST,HYBRID,,,1,200861,SHELF 2,MAIN,MAIN,NONE,AVO,,,,,,NCTS,6B1EC3AA-4B71-4D17-87FE-B5DF01924DAD,0,no_engine_id,,,,,,,,,
W05,75006798-6979-47A3-9473-A03FA3CEE39C,,WEST,HYBRID,,,1,200861,SHELF 2,MAIN,MAIN,NONE,AVO,,,,,,NCTS,80558CC8-0928-491D-BE93-4D3D2B19ABF8,0,no_engine_id,,,,,,,,,
W07,FD85C1EC-9243-468B-92DC-27C6BD990FE2,,WEST,HYBRID,,,1,200861,SHELF 2,MAIN,MAIN,NONE,AVO,,,,,,NCTS,97FAF673-FE14-4191-AAB9-ABA5C4A92E39,0,no_engine_id,,,,,,,,,
W09,81621008-D5BE-437B-B609-67C57A731997,,WEST,HYBRID,,,1,200861,SHELF 2,MAIN,MAIN,NONE,AVO,,,,,,NCTS,F32E18F8-6495-48BA-89EA-0CC40EDD5848,0,no_engine_id,,,,,,,,,
W11,B1AF48DF-F373-4020-840C-CFB81DAE743B,,WEST,HYBRID,,,1,200861,SHELF 2,MAIN,MAIN,NONE,AVO,,,,,,NCTS,E73C789A-C235-4C5C-AAD3-E5F0972235B6,0,no_engine_id,,,,,,,,,
W13,C230E698-E2E4-4825-A3A8-1C06A4CA4148,,WEST,HYBRID,,,1,200861,SHELF 2,MAIN,MAIN,NONE,AVO,,,,,,NCTS,F24BEA2E-FCE8-4FD8-8EBD-358A734CCB4F,0,no_engine_id,,,,,,,,,
W15,56839DBB-D466-4493-A9A5-6BC0C253F578,,WEST,HYBRID,,,1,200861,SHELF 2,MAIN,MAIN,NONE,AVO,,,,,,NCTS,5C9C5329-9965-47CA-9FD3-4885452B83B7,0,no_engine_id,,,,,,,,,
W17,222D1678-273F-4B80-B3D9-FA85E160F5CA,,WEST,HYBRID,,,1,200861,SHELF 2,MAIN,MAIN,NONE,AVO,,,,,,NCTS,4D249ED4-6DE7-4252-A36A-A97CF5798D2C,0,no_engine_id,,,,,,,,,
W19,CBAA53F6-0C51-4C42-8E2C-2508C17BD2B0,,WEST,HYBRID,,,1,200861,SHELF 2,MAIN,MAIN,NONE,AVO,,,,,,NCTS,8C5A280E-93B9-4E3B-8DFA-CE288FB4EA3A,0,no_engine_id,,,,,,,,,
W21,4ACC43B8-BC79-4476-AC31-3E52C834389F,,WEST,HYBRID,,,1,200861,SHELF 2,MAIN,MAIN,NONE,AVO,,,,,,NCTS,99CB4C21-D8D4-49EC-AE3E-3D308DB9227B,0,no_engine_id,,,,,,,,,
W23,0BCBEFCC-87FB-40A3-86CF-1458710E41BB,,WEST,HYBRID,,,1,200861,SHELF 2,MAIN,MAIN,NONE,AVO,,,,,,NCTS,E6F6F4F6-92FA-42C7-888B-6432B6F57853,0,no_engine_id,,,,,,,,,
W25,FF5E913F-BAF8-42FD-B797-376AF2DF55A8,,WEST,HYBRID,,,1,200861,SHELF 2,MAIN,MAIN,NONE,AVO,,,,,,NCTS,59882A14-BD33-42B4-9EA5-E599D9B19793,0,no_engine_id,,,,,,,,,
W27,51DFBA86-AC1F-4D2A-8588-06FBBC24BCA3,,WEST,HYBRID,,,1,200861,SHELF 2,MAIN,MAIN,NONE,AVO,,,,,,NCTS,32AC085A-D581-4ECB-B9D6-B88864C41C95,0,no_engine_id,,,,,,,,,
W29,5B2A8D48-A471-4CCE-BF0D-A588358C1732,,WEST,HYBRID,,,1,200861,SHELF 2,MAIN,MAIN,NONE,AVO,,,,,,NCTS,6103F5BF-7DBB-437A-AD7A-DECF0CE8285F,0,no_engine_id,,,,,,,,,
W31,185A22B0-E889-43CE-A81C-0501C03E28F4,,WEST,HYBRID,,,1,200861,SHELF 2,MAIN,MAIN,NONE,AVO,,,,,,NCTS,B391BAB4-E71F-4209-9C97-5C9E026B6637,0,no_engine_id,,,,,,,,,
W33,E682E689-06E0-4160-BC7A-D08BFC2C6751,,WEST,HYBRID,,,1,200861,SHELF 2,MAIN,MAIN,NONE,AVO,,,,,,NCTS,3C353F99-CEDB-4EAE-AE65-2CF3F28A23B4,0,no_engine_id,,,,,,,,,
W35,B0D6ACC5-9547-41D8-AE77-3AC79749CE2F,,WEST,HYBRID,,,1,200861,SHELF 2,MAIN,MAIN,NONE,AVO,,,,,,NCTS,C25EF42B-5F95-4C3D-914D-5D36350676A3,0,no_engine_id,,,,,,,,,
W37,63895E07-0C6D-4C94-8550-8EBC3D551C5B,,WEST,HYBRID,,,1,200861,SHELF 2,MAIN,MAIN,NONE,AVO,,,,,,NCTS,A829870D-DFCB-486A-861A-EB3334797DB6,0,no_engine_id,,,,,,,,,
W39,15898D71-4AB1-4CFD-B5C7-4C0D0D46F316,,WEST,HYBRID,,,1,200861,SHELF 2,MAIN,MAIN,NONE,AVO,,,,,,NCTS,F08DE84C-1C03-4731-A5AF-FE538703A717,0,no_engine_id,,,,,,,,,
W41,6935F48F-4FD0-462E-BF19-83C3E6E85FAA,,WEST,HYBRID,,,1,200861,SHELF 2,MAIN,MAIN,NONE,AVO,,,,,,NCTS,158B6884-E29B-420F-A9A0-6DA9955DB68C,0,no_engine_id,,,,,,,,,
W43,B80232E8-C3B1-4989-ACAC-84CC0A77593A,,WEST,HYBRID,,,1,200861,SHELF 2,MAIN,MAIN,NONE,AVO,,,,,,NCTS,3EFCF783-E199-47D8-885C-005E4D2CD110,0,no_engine_id,,,,,,,,,
W45,6ED7672F-D44B-460B-80CB-92B4754D7717,,WEST,HYBRID,,,1,200861,SHELF 2,MAIN,MAIN,NONE,AVO,,,,,,NCTS,353E2A1E-A942-42DE-8484-5F0E6DFEEB5A,0,no_engine_id,,,,,,,,,
W47,6722BB49-B59C-491F-AC64-C7B034BE6641,,WEST,HYBRID,,,1,200861,SHELF 2,MAIN,MAIN,NONE,AVO,,,,,,NCTS,674B5A54-C580-419D-8984-64DE47EDB962,0,no_engine_id,,,,,,,,,
W49,CC02503D-3D6E-4F2A-A214-77E60FEFBDE2,,WEST,HYBRID,,,1,200861,SHELF 2,MAIN,MAIN,NONE,AVO,,,,,,NCTS,6E9F4DEC-18F2-41D3-BA6F-F2E505BD90E5,0,no_engine_id,,,,,,,,,
W51,AF18D466-B131-42D6-9061-E4BE3CD55DEE,,WEST,HYBRID,,,1,200861,SHELF 2,MAIN,MAIN,NONE,AVO,,,,,,NCTS,FC9A0AF3-EC7C-4EB7-960C-085EF9A60A35,0,no_engine_id,,,,,,,,,
W53,60EEF994-E923-4980-8AFF-C940F7F245B9,,WEST,HYBRID,,,1,200861,SHELF 2,MAIN,MAIN,NONE,AVO,,,,,,NCTS,336D005D-9729-44EC-8824-2FC90F4EB623,0,no_engine_id,,,,,,,,,
W55,E1457AFD-082A-4F5F-BEFF-F345124E5A42,,WEST,HYBRID,,,1,200861,SHELF 2,MAIN,MAIN,NONE,AVO,,,,,,NCTS,6AFD464A-1097-4E28-94C8-2149ADC42EA6,0,no_engine_id,,,,,,,,,
W57,EEA2AB12-8572-4DC9-B96C-F5A5C8CCD017,,WEST,HYBRID,,,1,200861,SHELF 2,MAIN,MAIN,NONE,AVO,,,,,,NCTS,F72E19DF-0B33-4F4B-9037-FA8ABC4C9FDC,0,no_engine_id,,,,,,,,,
W59,2C31C8BC-3110-441D-B8C2-7A18411FD531,,WEST,HYBRID,,,1,200861,SHELF 2,MAIN,MAIN,NONE,AVO,,,,,,NCTS,4955854A-02BB-4254-80BF-73F3A6A0661F,0,no_engine_id,,,,,,,,,
W61,C9B5D37C-88C3-4624-A186-571A057F1468,,WEST,HYBRID,,,1,200861,SHELF 2,MAIN,MAIN,NONE,AVO,,,,,,NCTS,F3BF7613-23BF-4DE6-8804-5255C6313D60,0,no_engine_id,,,,,,,,,
W66DH,CB85BD10-48CC-447E-A423-C7297E336056,,WEST,HYBRID,,,0,0,,,,,,,,,,,NCTS,F1BA09E3-804C-4BD2-A3A0-C5F1285ECDEE,0,no_engine_id,,,,,,,,,
YSDGKEL1 09,57B0DB61-B035-4C76-BACD-5ED6EB07F5C7,BNSF 3870,WEST,FREIGHT,,,0,0,,,,,,,,,,,BNSF,98A6D517-6985-4441-9A72-70240A0B58FB,0,exact_engine_to_loco_match,BNSF 3870,,2026-03-12 오후 3:15:45,ICD_4_0,,,,,
